# mu sigma av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m  runtime_conv(s)  std_runtime_conv(s)  nsamples
0.021 0.406 2533.497400 56.732700 3492 3594 10000 293300782.109483 1901590191.989765 0.001154 0.004287 10000
0.021 0.410 2699.571000 60.923600 3760 3867 10000 287388823.847748 1681216479.677364 0.001304 0.005280 10000
0.021 0.414 2830.906600 65.347500 4017 4126 10000 306654188.292145 1930292518.112348 0.001322 0.004728 10000
0.021 0.418 2992.933300 69.637900 4299 4416 10000 354004233.070142 2072820072.788952 0.001485 0.005343 10000
0.021 0.422 3136.316100 74.104300 4589 4716 10000 389651423.294098 2206335073.497643 0.001645 0.005711 10000
0.021 0.426 3272.085300 78.876600 4880 5010 10000 429478467.506488 2411828401.766985 0.001727 0.005484 10000
0.021 0.430 3426.995300 83.962800 5207 5336 10000 455091745.834054 2403761713.514359 0.001739 0.005527 10000
0.021 0.434 3551.117700 88.459400 5501 5632 10000 483629647.062703 2385651969.745701 0.001907 0.006374 10000
0.024 0.402 2376.189800 52.199200 3187 3283 10000 267431767.810142 1684517014.957983 0.001068 0.004532 10000
0.024 0.406 2540.633500 56.370700 3444 3544 10000 248362370.474636 1497551154.301957 0.001324 0.005002 10000
0.024 0.410 2703.690900 60.796900 3724 3831 10000 296013530.146640 1880310803.421045 0.001265 0.004307 10000
0.024 0.414 2847.175400 64.886500 3985 4097 10000 334536060.121940 2096303325.002577 0.001357 0.004761 10000
0.024 0.418 3004.532600 69.122500 4252 4369 10000 351928661.909222 2225593402.359439 0.001643 0.005315 10000
0.024 0.422 3155.771600 73.835100 4545 4672 10000 367062467.022008 2178433183.178859 0.001605 0.004957 10000
0.024 0.426 3292.689200 78.540400 4831 4967 10000 395867691.102900 2084882487.498297 0.001742 0.005257 10000
0.024 0.430 3452.294700 83.540200 5148 5283 10000 467739337.559254 2567395134.146511 0.001948 0.006424 10000
0.024 0.434 3568.645000 88.027500 5440 5575 10000 472690616.412185 2355545388.611938 0.002045 0.006018 10000
0.027 0.402 2399.979500 51.968800 3153 3254 10000 278896811.677120 2053005322.894784 0.001191 0.004966 10000
0.027 0.406 2554.943800 56.100700 3417 3520 10000 272632597.684556 1962109008.789799 0.001330 0.005129 10000
0.027 0.410 2714.066600 60.333500 3681 3789 10000 277418250.473504 1832267148.274097 0.001292 0.004773 10000
0.027 0.414 2863.365400 64.458500 3937 4053 10000 293614893.626507 1830699525.140072 0.001423 0.005076 10000
0.027 0.418 3007.452500 68.698300 4200 4328 10000 276617934.684038 1543278469.718763 0.001574 0.005182 10000
0.027 0.422 3171.692600 73.263800 4492 4628 10000 370120215.528664 2215536575.061647 0.001668 0.005488 10000
0.027 0.426 3327.807500 78.160500 4792 4934 10000 381900332.006268 2110805502.148849 0.001781 0.005611 10000
0.027 0.430 3474.891000 82.969500 5091 5229 10000 377275304.279137 1859818669.260498 0.001913 0.005970 10000
0.027 0.434 3605.202500 87.559700 5389 5529 10000 465674376.020787 2403565055.815881 0.001894 0.005797 10000
0.030 0.402 2404.775100 51.474500 3108 3211 10000 248322970.723606 1912600072.793053 0.001119 0.004228 10000
0.030 0.406 2558.770500 55.544900 3383 3488 10000 287491259.418618 2009918329.975810 0.001225 0.004589 10000
0.030 0.410 2725.992300 59.955500 3650 3764 10000 258145273.715285 1624486898.120526 0.001227 0.004135 10000
0.030 0.414 2868.372300 63.975600 3894 4019 10000 275641009.940610 1730176458.277523 0.001406 0.004823 10000
0.030 0.418 3028.602300 68.354300 4178 4309 10000 325831452.067948 2117835393.606025 0.001454 0.004696 10000
0.030 0.422 3178.876400 72.672800 4434 4575 10000 319549868.646083 1891133790.873023 0.001652 0.005499 10000
0.030 0.426 3354.413400 77.846600 4754 4900 10000 338084443.337573 1746963176.780873 0.001680 0.005383 10000
0.030 0.430 3495.682400 82.390500 5046 5192 10000 392050140.744077 2137262947.972043 0.001790 0.005509 10000
0.030 0.434 3629.453600 87.087200 5341 5486 10000 441261244.579595 2277351331.802701 0.001792 0.005146 10000
0.033 0.406 2575.469600 55.390800 3343 3449 10000 277449536.334309 1944746513.657685 0.001269 0.004939 10000
0.033 0.410 2732.147400 59.478100 3601 3721 10000 237167543.997315 1401972364.934561 0.001329 0.005262 10000
0.033 0.414 2877.709000 63.603500 3863 3996 10000 281777670.610048 1770628728.149680 0.001276 0.004159 10000
0.033 0.418 3044.972500 67.824400 4129 4263 10000 296869447.320302 1867309436.958032 0.001510 0.005335 10000
0.033 0.422 3181.885900 72.066700 4383 4526 10000 284851046.629507 1600076626.827470 0.001631 0.005347 10000
0.033 0.426 3377.805900 77.332300 4711 4859 10000 361576044.657199 2123492701.963508 0.001676 0.005576 10000
0.033 0.430 3523.256400 81.907900 4996 5148 10000 380690993.637291 2097209436.001069 0.001834 0.006131 10000
0.033 0.434 3663.008000 86.448500 5283 5439 10000 389715961.840992 2108009921.034294 0.001879 0.005987 10000
0.033 0.438 3775.343100 90.732500 5561 5726 10000 461551602.059966 2460355874.076906 0.001994 0.005933 10000
0.036 0.406 2588.558400 55.009800 3305 3421 10000 246395276.119088 1825187167.299971 0.001185 0.004705 10000
0.036 0.410 2743.821100 59.371900 3575 3702 10000 273815415.904539 1892364239.981092 0.001226 0.004677 10000
0.036 0.414 2889.925400 63.157100 3824 3962 10000 264072204.853451 1637085407.110405 0.001266 0.004247 10000
0.036 0.418 3045.077100 67.338100 4081 4218 10000 273175762.193795 1686749854.707008 0.001461 0.004890 10000
0.036 0.422 3201.909700 71.924600 4361 4508 10000 304648286.358493 1789857514.787532 0.001433 0.004267 10000
0.036 0.426 3390.088300 76.954600 4662 4816 10000 333465366.817729 2153202647.053191 0.001438 0.004580 10000
0.036 0.430 3552.088100 81.579100 4964 5124 10000 354305763.349360 2114280020.373604 0.001536 0.004985 10000
0.036 0.434 3682.632700 85.915300 5233 5398 10000 360404950.912777 1914248200.664829 0.001646 0.005074 10000
0.036 0.438 3790.836400 90.191800 5503 5672 10000 446403988.416822 2410341010.792427 0.001689 0.004836 10000
0.039 0.406 2598.334700 54.559400 3254 3379 10000 212091259.418373 1675429216.127382 0.001116 0.004661 10000
0.039 0.410 2756.465300 58.836500 3531 3661 10000 275865089.208407 2037072637.935377 0.001151 0.004430 10000
0.039 0.414 2889.024300 62.518500 3769 3911 10000 252772291.067426 1599436278.250244 0.001250 0.004528 10000
0.039 0.418 3053.923500 67.023800 4049 4195 10000 276431691.011212 1787153019.041789 0.001229 0.004101 10000
0.039 0.422 3218.425600 71.518700 4314 4470 10000 298492663.252972 1857201635.648247 0.001387 0.004650 10000
0.039 0.426 3407.545100 76.511500 4624 4780 10000 318273728.639153 1912585567.656687 0.001467 0.005027 10000
0.039 0.430 3571.649700 81.146300 4923 5095 10000 363127118.769213 2132878666.964243 0.001435 0.004406 10000
0.039 0.434 3690.801600 85.364000 5181 5352 10000 386681189.071674 2275121024.709365 0.001590 0.004706 10000
0.039 0.438 3834.310800 89.609600 5465 5645 10000 418888224.191056 2358963154.361493 0.001725 0.005462 10000
0.042 0.406 2588.676300 54.025600 3210 3344 10000 216477580.521704 1888103910.738370 0.001114 0.004184 10000
0.042 0.410 2763.531800 58.457000 3493 3634 10000 253196890.141793 1860896626.934910 0.001099 0.004223 10000
0.042 0.414 2896.037100 62.059100 3734 3883 10000 273880416.849366 1888940521.971119 0.001219 0.004290 10000
0.042 0.418 3074.620300 66.579800 4024 4174 10000 268917053.436601 1773196734.300740 0.001268 0.004283 10000
0.042 0.422 3230.191900 70.954100 4271 4431 10000 264897281.853284 1660573060.996231 0.001384 0.004679 10000
0.042 0.426 3415.075000 75.971800 4583 4749 10000 324407326.492095 2128421786.656235 0.001389 0.004671 10000
0.042 0.430 3580.228500 80.520100 4865 5047 10000 331542921.876318 1994256163.704714 0.001550 0.005003 10000
0.042 0.434 3723.321500 84.861200 5144 5319 10000 337360656.536996 1713612152.494866 0.001643 0.005340 10000
0.042 0.438 3850.084700 89.094500 5402 5588 10000 354073065.248841 1888098496.023523 0.001782 0.005795 10000
0.045 0.406 2585.253700 53.657700 3171 3311 10000 189715997.192696 1512698015.781637 0.001087 0.004339 10000
0.045 0.410 2760.651600 57.775300 3439 3590 10000 247288831.649421 1954171312.263453 0.001110 0.004313 10000
0.045 0.414 2898.349400 61.606500 3686 3844 10000 262529857.473725 1895373798.907956 0.001151 0.003935 10000
0.045 0.418 3085.870600 66.165200 3981 4143 10000 264348618.689453 1682724586.171758 0.001240 0.004500 10000
0.045 0.422 3231.815600 70.570500 4233 4402 10000 270877187.427585 1647953309.324123 0.001418 0.004957 10000
0.045 0.426 3442.213300 75.461800 4544 4720 10000 292219262.716823 1844515491.712274 0.001466 0.005210 10000
0.045 0.430 3588.775700 79.994900 4822 5009 10000 314169641.772153 1789983899.990212 0.001455 0.004594 10000
0.045 0.434 3751.362400 84.305000 5109 5291 10000 362939286.419713 2117596075.857169 0.001565 0.005207 10000
0.045 0.438 3866.507000 88.492800 5366 5559 10000 363580757.981383 2172686561.608053 0.001608 0.004630 10000
0.048 0.406 2594.110200 53.278300 3147 3296 10000 186948635.827264 1559315287.511079 0.000996 0.003831 10000
0.048 0.410 2761.362300 57.265700 3388 3542 10000 191135083.743508 1458088594.769829 0.001161 0.004478 10000
0.048 0.414 2907.156200 61.287800 3651 3811 10000 251437392.336891 1792922308.327975 0.001084 0.003667 10000
0.048 0.418 3090.230400 65.780200 3935 4100 10000 263944174.164160 1847857715.331672 0.001242 0.004492 10000
0.048 0.422 3250.506100 70.467600 4205 4384 10000 264148940.311881 1751966356.727189 0.001315 0.004459 10000
0.048 0.426 3444.888600 75.218600 4506 4690 10000 282823865.736883 1928430459.294411 0.001403 0.004561 10000
0.048 0.430 3605.572500 79.470400 4788 4984 10000 307541034.400433 1799945651.339324 0.001441 0.004583 10000
0.048 0.434 3766.243100 84.012600 5064 5258 10000 299295358.974575 1668537659.137754 0.001504 0.004797 10000
0.048 0.438 3890.828300 88.078500 5332 5533 10000 334811710.922111 1703258974.864377 0.001612 0.004939 10000
0.051 0.406 2589.584500 52.968900 3103 3255 10000 170630193.672031 1481672814.692941 0.001025 0.004162 10000
0.051 0.410 2751.045300 56.809600 3345 3508 10000 171499393.443619 1206646196.766804 0.001088 0.004199 10000
0.051 0.414 2922.112800 60.683700 3607 3778 10000 228212191.303814 1779092227.108051 0.001179 0.004506 10000
0.051 0.418 3090.181300 65.112100 3887 4059 10000 279902077.482098 2181651577.460299 0.001217 0.004132 10000
0.051 0.422 3257.389000 69.901900 4164 4354 10000 277763634.219047 1868297598.736436 0.001298 0.004456 10000
0.051 0.426 3448.344000 74.774200 4473 4673 10000 269099403.606616 1658099085.313181 0.001263 0.003935 10000
0.051 0.430 3619.833700 78.889100 4734 4937 10000 284110299.334130 1937038155.444849 0.001502 0.004997 10000
0.051 0.434 3770.131300 83.574200 5020 5223 10000 311943347.035840 1912706220.637426 0.001537 0.004875 10000
0.051 0.438 3921.150600 87.587000 5297 5503 10000 338932121.406624 1888494027.981219 0.001656 0.005002 10000
0.054 0.406 2575.760900 52.525800 3068 3228 10000 146879052.110407 1111746032.755931 0.000988 0.003790 10000
0.054 0.410 2753.551700 56.365300 3311 3478 10000 190368539.183290 1599934599.773660 0.001099 0.004338 10000
0.054 0.414 2926.269200 60.257600 3563 3743 10000 203439273.681261 1587965569.211764 0.001221 0.004784 10000
0.054 0.418 3099.663600 64.816900 3846 4030 10000 239717431.987025 1737331936.204314 0.001333 0.004855 10000
0.054 0.422 3280.769200 69.496300 4138 4336 10000 254599685.908105 1672484255.493762 0.001316 0.004745 10000
0.054 0.426 3466.191100 74.325500 4442 4645 10000 249806291.168837 1508401821.950789 0.001229 0.003937 10000
0.054 0.430 3625.124900 78.555800 4704 4915 10000 277464133.786051 1685204721.093136 0.001374 0.004245 10000
0.054 0.434 3794.490800 82.857000 4990 5202 10000 318533881.596605 1879817682.992959 0.001501 0.004971 10000
0.054 0.438 3927.649500 86.805300 5230 5447 10000 304245789.091810 1716744834.951995 0.001718 0.005666 10000
0.057 0.406 2577.710300 52.172500 3048 3223 10000 167203818.291543 1482692227.871752 0.000876 0.003311 10000
0.057 0.410 2755.829000 55.907200 3278 3456 10000 170978442.217486 1481596622.067525 0.001140 0.004533 10000
0.057 0.414 2918.342900 59.830900 3520 3709 10000 180471542.157371 1421628514.247431 0.001178 0.004425 10000
0.057 0.418 3117.929700 64.345200 3812 4009 10000 239381182.136727 1817950161.876751 0.001267 0.004917 10000
0.057 0.422 3295.806100 68.881200 4101 4302 10000 251053823.438604 1733981472.861058 0.001365 0.004989 10000
0.057 0.426 3469.016700 73.891800 4393 4600 10000 265644717.005586 1745493283.316978 0.001278 0.004355 10000
0.057 0.430 3643.429300 78.238800 4666 4885 10000 269354426.439444 1732746918.638857 0.001555 0.005510 10000
0.057 0.434 3808.366000 82.434800 4938 5163 10000 291134593.700443 1898917338.680388 0.001509 0.004999 10000
0.057 0.438 3937.322100 86.479200 5194 5417 10000 310554322.093323 1929819925.607096 0.001650 0.005467 10000
0.060 0.406 2580.299200 51.734900 3016 3196 10000 171268218.966152 1580962267.177305 0.000878 0.003460 10000
0.060 0.410 2747.777000 55.521300 3242 3429 10000 141508998.541581 1070976295.042826 0.001051 0.004246 10000
0.060 0.414 2918.979700 59.252400 3489 3688 10000 189980355.640852 1577489216.908073 0.001122 0.004220 10000
0.060 0.418 3112.899200 63.728700 3762 3967 10000 206305620.992630 1577146223.398680 0.001257 0.004605 10000
0.060 0.422 3309.210800 68.460800 4058 4263 10000 234693358.355304 1789706781.908878 0.001387 0.005269 10000
0.060 0.426 3482.296500 73.362800 4358 4569 10000 252513839.823575 1660910568.168723 0.001310 0.004678 10000
0.060 0.430 3659.492400 78.029300 4643 4871 10000 254680450.748768 1533551278.324288 0.001423 0.004753 10000
0.060 0.434 3807.875400 81.925100 4896 5121 10000 265810038.612883 1613386646.415949 0.001551 0.005122 10000
0.060 0.438 3958.571600 85.914200 5164 5394 10000 331386216.493406 2013257735.681165 0.001619 0.005366 10000
0.063 0.410 2740.017400 55.056600 3216 3411 10000 167354305.431601 1506541440.105079 0.000995 0.003777 10000
0.063 0.414 2930.858700 58.971200 3466 3669 10000 179297404.367181 1568105023.298604 0.001115 0.004249 10000
0.063 0.418 3114.661900 63.335700 3725 3936 10000 176946585.515810 1335749120.134284 0.001237 0.004614 10000
0.063 0.422 3313.234400 68.003900 4025 4239 10000 223739514.687957 1627388242.304282 0.001271 0.004401 10000
0.063 0.426 3494.315200 72.809100 4319 4541 10000 269455091.460258 1933999673.558992 0.001414 0.005132 10000
0.063 0.430 3670.006400 77.559800 4609 4841 10000 254902601.837111 1643366118.415033 0.001296 0.004321 10000
0.063 0.434 3808.971400 81.277700 4852 5086 10000 266672907.015059 1634793977.717700 0.001460 0.004871 10000
0.063 0.438 3966.962300 85.460500 5116 5357 10000 313768031.426134 2045375578.443557 0.001619 0.005076 10000
0.063 0.442 4118.575300 89.798400 5397 5642 10000 303099516.025317 1682334795.886404 0.001678 0.005340 10000
0.066 0.410 2747.029000 54.604100 3188 3389 10000 158043993.471170 1392034297.821802 0.001003 0.004082 10000
0.066 0.414 2922.803000 58.540600 3426 3636 10000 155257864.439934 1315995835.062460 0.001115 0.004129 10000
0.066 0.418 3120.031000 63.020700 3705 3922 10000 167563730.428773 1276938161.995677 0.001176 0.004217 10000
0.066 0.422 3308.016500 67.469500 3969 4193 10000 198941439.226834 1505829660.565428 0.001375 0.004952 10000
0.066 0.426 3511.113600 72.488500 4287 4520 10000 239681025.741803 1755250450.649478 0.001323 0.004483 10000
0.066 0.430 3675.306300 77.040300 4571 4815 10000 237454499.802126 1451703825.261763 0.001284 0.004440 10000
0.066 0.434 3813.557600 80.763300 4810 5061 10000 255889183.739852 1564205250.662323 0.001406 0.004521 10000
0.066 0.438 3971.462800 84.857900 5068 5326 10000 251626435.408389 1491399083.205963 0.001587 0.005038 10000
0.066 0.442 4137.376900 89.307400 5364 5620 10000 317044097.290102 1876186807.781359 0.001667 0.005287 10000
0.069 0.410 2744.745200 54.284000 3153 3367 10000 123176719.271383 1009712660.539015 0.001051 0.004268 10000
0.069 0.414 2916.190100 58.101400 3395 3615 10000 150948067.529543 1307567934.907086 0.001075 0.003898 10000
0.069 0.418 3134.378400 62.632800 3687 3919 10000 165212961.472752 1341734138.256407 0.001104 0.004214 10000
0.069 0.422 3293.361100 66.872200 3924 4157 10000 195037438.328145 1468101365.527267 0.001267 0.004397 10000
0.069 0.426 3516.458900 71.833400 4242 4492 10000 213055944.169126 1485259365.700652 0.001279 0.004506 10000
0.069 0.430 3689.078200 76.365500 4536 4793 10000 257388274.598466 1801176878.171278 0.001239 0.004137 10000
0.069 0.434 3821.628400 80.223200 4771 5039 10000 256013523.426464 1765617890.040524 0.001431 0.004714 10000
0.069 0.438 3977.541800 84.485500 5036 5308 10000 260224075.626362 1603222095.169619 0.001469 0.004841 10000
0.069 0.442 4157.544100 88.784500 5320 5597 10000 303239508.937402 1845427312.851511 0.001723 0.005999 10000
0.072 0.410 2738.947000 53.820400 3127 3355 10000 132107464.194631 1108428880.898863 0.001001 0.004191 10000
0.072 0.414 2922.674100 57.700800 3368 3601 10000 170487308.302169 1690995534.906934 0.001083 0.004396 10000
0.072 0.418 3123.869300 62.044700 3638 3880 10000 149498647.177662 1195246292.114436 0.001196 0.004794 10000
0.072 0.422 3300.421500 66.434800 3890 4139 10000 164030028.159046 1248434588.002867 0.001253 0.004863 10000
0.072 0.426 3509.042600 71.173900 4192 4460 10000 220080356.304997 1784914856.085437 0.001330 0.004458 10000
0.072 0.430 3696.635700 75.681600 4489 4768 10000 233904675.014326 1738555773.712292 0.001361 0.004956 10000
0.072 0.434 3834.495400 79.826800 4743 5028 10000 243460884.235336 1586147507.496695 0.001328 0.004367 10000
0.072 0.438 3992.621100 83.886700 5010 5301 10000 259754989.779287 1533235893.551261 0.001390 0.004435 10000
0.072 0.442 4163.249500 88.118500 5275 5571 10000 265530275.446765 1629144428.499056 0.001659 0.005527 10000
0.075 0.410 2730.596300 53.186600 3089 3330 10000 141409699.292295 1372586072.554696 0.001006 0.004266 10000
0.075 0.414 2915.482000 57.060800 3326 3574 10000 122945728.035236 996129281.628151 0.001118 0.004655 10000
0.075 0.418 3108.875600 61.509400 3596 3848 10000 147912590.914243 1247939485.270580 0.001199 0.004798 10000
0.075 0.422 3301.151600 65.869500 3866 4134 10000 166115141.074688 1205503267.274946 0.001245 0.004553 10000
0.075 0.426 3500.029200 70.485900 4138 4424 10000 180358458.923318 1360521620.790888 0.001309 0.004972 10000
0.075 0.430 3707.379600 75.142200 4451 4748 10000 222596076.697796 1659689532.163315 0.001351 0.004734 10000
0.075 0.434 3863.227200 79.458000 4721 5027 10000 255456628.558078 1751242640.077348 0.001424 0.005167 10000
0.075 0.438 4011.128100 83.156400 4964 5281 10000 259440453.003952 1700951797.053986 0.001618 0.005708 10000
0.075 0.442 4165.332300 87.552600 5232 5550 10000 269037068.477648 1701259239.783391 0.001603 0.005467 10000
0.078 0.410 2722.759300 52.738400 3059 3311 10000 128433464.328253 1243177115.829546 0.000905 0.003673 10000
0.078 0.414 2903.670300 56.474800 3296 3555 10000 123832613.226533 1094209053.080952 0.001107 0.004444 10000
0.078 0.418 3090.113700 60.971900 3553 3820 10000 181746260.047504 1691223523.010596 0.001080 0.004180 10000
0.078 0.422 3297.622100 65.305600 3821 4104 10000 197984056.957098 1840463100.402373 0.001289 0.004907 10000
0.078 0.426 3499.517300 69.946300 4109 4410 10000 168240936.737455 1271904524.417865 0.001220 0.004460 10000
0.078 0.430 3694.457300 74.436800 4388 4693 10000 215773168.830611 1630517164.625840 0.001458 0.005121 10000
0.078 0.434 3882.094900 79.132500 4702 5022 10000 241797385.768476 1651241958.239769 0.001283 0.004312 10000
0.078 0.438 4007.167600 82.527200 4915 5238 10000 253078074.644230 1851654178.989994 0.001603 0.005578 10000
0.078 0.442 4169.345200 86.897900 5200 5535 10000 249698525.606543 1473105661.501323 0.001452 0.004501 10000
0.081 0.410 2717.521400 52.215600 3029 3298 10000 122944399.736548 1196187341.579903 0.000870 0.003615 10000
0.081 0.414 2893.773900 55.817900 3263 3547 10000 131545289.521588 1178014452.389503 0.001023 0.004283 10000
0.081 0.418 3088.380700 60.500300 3514 3807 10000 126745358.947998 1088824290.215212 0.001091 0.004396 10000
0.081 0.422 3293.818600 64.825600 3790 4090 10000 151393250.457037 1281210973.053860 0.001202 0.004524 10000
