# mu sigma av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m nsamples
-0.750 0.190 81.911100 512.000000 10000 10000 0 11386260067.799999 3355274314.262044 10000
-0.700 0.000 100.997400 512.000000 10000 10000 0 43080655250.000000 488870097.813600 10000
-0.700 0.010 100.969700 512.000000 10000 10000 0 42931598700.000000 1655228039.962651 10000
-0.700 0.020 100.660300 512.000000 10000 10000 0 40285423980.000000 3932571023.403305 10000
-0.700 0.030 100.248200 512.000000 10000 10000 0 36856761560.000000 3298434253.553213 10000
-0.700 0.040 99.993900 512.000000 10000 10000 0 35231999690.000000 2906640691.731669 10000
-0.700 0.050 99.653700 512.000000 10000 10000 0 33203992350.000000 3284959307.757583 10000
-0.700 0.060 99.257200 512.000000 10000 10000 0 31001015150.000000 3393117016.882285 10000
-0.700 0.070 98.835000 512.000000 10000 10000 0 28911046750.000000 3512109532.747770 10000
-0.700 0.080 98.384800 512.000000 10000 10000 0 26915785004.000000 3637447797.828340 10000
-0.700 0.090 97.905500 512.000000 10000 10000 0 25008993188.000000 3760016200.916531 10000
-0.700 0.100 97.399000 512.000000 10000 10000 0 23191508060.000000 3790672716.473562 10000
-0.700 0.110 96.858200 512.000000 10000 10000 0 21448744626.000000 3898364648.719320 10000
-0.700 0.120 96.300900 512.000000 10000 10000 0 19844668047.000000 3902867203.284719 10000
-0.700 0.130 95.711100 512.000000 10000 10000 0 18312709377.000000 3910244018.262513 10000
-0.700 0.140 95.102300 512.000000 10000 10000 0 16902975696.000000 3898922949.583465 10000
-0.700 0.150 94.463800 512.000000 10000 10000 0 15567025805.000000 3874184735.441672 10000
-0.700 0.160 93.805900 512.000000 10000 10000 0 14340713524.700001 3831975567.735926 10000
-0.700 0.170 93.120500 512.000000 10000 10000 0 13178868892.000000 3757077243.330752 10000
-0.700 0.180 92.426600 512.000000 10000 10000 0 12143135703.299999 3670549815.142781 10000
-0.700 0.190 91.698700 512.000000 10000 10000 0 11142961625.900000 3571029453.698007 10000
-0.700 0.200 90.960300 511.999800 10000 10000 0 10240394007.900000 3453233199.240579 10000
-0.700 0.210 90.206400 511.999700 10000 10000 0 9417011696.600000 3344178483.059527 10000
-0.700 0.220 89.442200 511.999500 10000 10000 0 8665582946.000000 3207531771.623702 10000
-0.650 0.000 116.930600 512.000000 10000 10000 0 50759239110.000000 2471953862.475552 10000
-0.650 0.010 116.630800 512.000000 10000 10000 0 47955071600.000000 4356075366.630121 10000
-0.650 0.020 116.178300 512.000000 10000 10000 0 43935925020.000000 3094570088.733455 10000
-0.650 0.030 115.920800 512.000000 10000 10000 0 42276079510.000000 2911699392.010814 10000
-0.650 0.040 115.488000 512.000000 10000 10000 0 39498180530.000000 3425453441.614419 10000
-0.650 0.050 115.005500 512.000000 10000 10000 0 36727467900.000000 3564892817.009886 10000
-0.650 0.060 114.477000 512.000000 10000 10000 0 34042331470.000000 3765635818.064436 10000
-0.650 0.070 113.906600 512.000000 10000 10000 0 31477076910.000000 3956551381.502837 10000
-0.650 0.080 113.298200 512.000000 10000 10000 0 29050427839.000000 4065468973.165796 10000
-0.650 0.090 112.646200 512.000000 10000 10000 0 26745493447.000000 4232629984.045171 10000
-0.650 0.100 111.949800 512.000000 10000 10000 0 24550977478.000000 4337577294.554326 10000
-0.650 0.110 111.220800 512.000000 10000 10000 0 22522160081.000000 4376446126.188143 10000
-0.650 0.120 110.453000 512.000000 10000 10000 0 20626079094.000000 4430664320.061612 10000
-0.650 0.130 109.647000 512.000000 10000 10000 0 18849064387.000000 4392745583.254848 10000
-0.650 0.140 108.811200 512.000000 10000 10000 0 17229388999.000000 4365646597.810441 10000
-0.650 0.150 107.936600 512.000000 10000 10000 0 15711860751.000000 4295116701.227245 10000
-0.650 0.160 107.031000 512.000000 10000 10000 0 14321096387.600000 4212703764.731935 10000
-0.650 0.170 106.098700 512.000000 10000 10000 0 13048028802.000000 4088542631.718435 10000
-0.650 0.180 105.142600 511.999800 10000 10000 0 11896623802.600000 3958505783.132794 10000
-0.650 0.190 104.163100 511.999700 10000 10000 0 10844517686.200001 3816187626.435640 10000
-0.650 0.200 103.152000 511.999500 10000 10000 0 9868881874.400000 3662462890.226382 10000
-0.650 0.210 102.127400 511.999200 10000 10000 0 8999118168.700001 3507872556.416520 10000
-0.650 0.220 101.088400 511.998500 10000 10000 0 8209597594.500000 3338141742.156519 10000
-0.650 0.230 100.030900 511.996000 10000 10000 0 7490578645.100000 3172105258.152707 10000
-0.650 0.240 98.965700 511.989200 10000 10000 0 6846110874.900000 3008095440.688011 10000
-0.650 0.250 97.891900 511.977100 10000 10000 0 6268248217.700000 2853783771.423335 10000
-0.600 0.000 138.151900 512.000000 10000 10000 0 54217571490.000000 3648405398.173852 10000
-0.600 0.010 138.068400 512.000000 10000 10000 0 53576618740.000000 2281330780.570989 10000
-0.600 0.020 137.869500 512.000000 10000 10000 0 52398638970.000000 2932164714.374243 10000
-0.600 0.030 137.321900 512.000000 10000 10000 0 48575559010.000000 3460532585.864113 10000
-0.600 0.040 136.715200 512.000000 10000 10000 0 44918798810.000000 3731238057.328006 10000
-0.600 0.050 136.043900 512.000000 10000 10000 0 41407598070.000000 4037693539.845718 10000
-0.600 0.060 135.294800 512.000000 10000 10000 0 37962376760.000000 4335339228.800588 10000
-0.600 0.070 134.489400 512.000000 10000 10000 0 34743602790.000000 4580127544.067542 10000
-0.600 0.080 133.617700 512.000000 10000 10000 0 31693021915.000000 4800821163.698372 10000
-0.600 0.090 132.692300 512.000000 10000 10000 0 28877612893.000000 4974361218.096747 10000
-0.600 0.100 131.695400 512.000000 10000 10000 0 26196519630.000000 5059450333.915401 10000
-0.600 0.110 130.651600 512.000000 10000 10000 0 23763501493.000000 5111465455.851707 10000
-0.600 0.120 129.550600 512.000000 10000 10000 0 21513196671.000000 5109921688.265863 10000
-0.600 0.130 128.393300 512.000000 10000 10000 0 19438579685.000000 5067373234.659850 10000
-0.600 0.140 127.194600 512.000000 10000 10000 0 17572194056.200001 4984471559.442839 10000
-0.600 0.150 125.936500 512.000000 10000 10000 0 15837054198.500000 4860895788.787331 10000
-0.600 0.160 124.645100 511.999800 10000 10000 0 14285549183.299999 4691709756.744026 10000
-0.600 0.170 123.305200 511.999700 10000 10000 0 12862672102.500000 4505224178.121130 10000
-0.600 0.180 121.926900 511.999500 10000 10000 0 11581078381.000000 4320136523.603078 10000
-0.600 0.190 120.527700 511.999100 10000 10000 0 10444595413.799999 4108633770.109848 10000
-0.600 0.200 119.093500 511.998300 10000 10000 0 9409639749.000000 3890555628.250117 10000
-0.600 0.210 117.647300 511.994500 10000 10000 0 8497714827.600000 3668336086.494710 10000
-0.600 0.220 116.182800 511.986800 10000 10000 0 7687837183.400000 3463513395.951764 10000
-0.600 0.230 114.701800 511.971400 10000 10000 0 6953744932.500000 3241255496.170912 10000
-0.600 0.240 113.221400 511.946000 10000 10000 0 6313120967.100000 3044924588.842697 10000
-0.600 0.250 111.723800 511.897600 10000 10000 0 5730678774.000000 2852969307.813813 10000
-0.600 0.260 110.242400 511.829600 10000 10000 0 5227550681.300000 2668191891.830142 10000
-0.600 0.270 108.752300 511.720100 10000 10000 0 4770356906.700000 2497800103.145816 10000
-0.600 0.280 107.276800 511.567100 10000 10000 0 4371680148.700000 2339179714.954587 10000
-0.550 0.000 170.000000 512.000000 10000 10000 0 67351668700.000000 98516982.633627 10000
-0.550 0.010 169.969500 512.000000 10000 10000 0 67472915270.000000 2197694807.667126 10000
-0.550 0.020 169.322300 512.000000 10000 10000 0 62567009790.000000 3432498783.726585 10000
-0.550 0.030 168.541100 512.000000 10000 10000 0 57527299300.000000 3882828281.200664 10000
-0.550 0.040 167.638500 512.000000 10000 10000 0 52566011280.000000 4370942817.869987 10000
-0.550 0.050 166.626600 512.000000 10000 10000 0 47818962460.000000 4844713465.322319 10000
-0.550 0.060 165.511100 512.000000 10000 10000 0 43348407360.000000 5290781515.672167 10000
-0.550 0.070 164.285600 512.000000 10000 10000 0 39118248176.000000 5634741854.688076 10000
-0.550 0.080 162.970900 512.000000 10000 10000 0 35248039981.000000 5896240620.970371 10000
-0.550 0.090 161.560900 512.000000 10000 10000 0 31688165032.000000 6069246370.267694 10000
-0.550 0.100 160.043600 512.000000 10000 10000 0 28371684256.000000 6174723299.907364 10000
-0.550 0.110 158.437100 512.000000 10000 10000 0 25351547800.000000 6162355688.319249 10000
-0.550 0.120 156.741400 512.000000 10000 10000 0 22613879634.000000 6105062036.838243 10000
-0.550 0.130 154.965300 512.000000 10000 10000 0 20144813861.900002 5975680088.935496 10000
-0.550 0.140 153.105600 512.000000 10000 10000 0 17906526898.099998 5776223482.921446 10000
-0.550 0.150 151.181700 511.999800 10000 10000 0 15924419838.900000 5561939561.316469 10000
-0.550 0.160 149.193000 511.999700 10000 10000 0 14141898531.400000 5286012911.134548 10000
-0.550 0.170 147.160500 511.999200 10000 10000 0 12586003380.500000 5012666632.329898 10000
-0.550 0.180 145.070700 511.998500 10000 10000 0 11181895101.500000 4710942106.427310 10000
-0.550 0.190 142.947200 511.993600 10000 10000 0 9946340689.000000 4416134061.928332 10000
-0.550 0.200 140.810600 511.985000 10000 10000 0 8876534027.200001 4118504095.918608 10000
-0.550 0.210 138.650900 511.963700 10000 10000 0 7932720319.300000 3837802676.931275 10000
-0.550 0.220 136.476900 511.924500 10000 10000 0 7102184521.500000 3564125545.349439 10000
-0.550 0.230 134.308400 511.859600 10000 10000 0 6374927027.200000 3293334379.722363 10000
-0.550 0.240 132.135800 511.758400 10000 10000 0 5735738949.700000 3051034758.102509 10000
-0.550 0.250 129.981500 511.596600 10000 10000 0 5177616799.800000 2818709663.195445 10000
-0.550 0.260 127.847800 511.377800 10000 10000 0 4693929487.300000 2610254408.830179 10000
-0.550 0.270 125.730400 511.074600 10000 10000 0 4269747451.200000 2418953655.963412 10000
-0.550 0.280 123.633800 510.695700 10000 10000 0 3890843003.900000 2231954434.579235 10000
-0.550 0.290 121.571600 510.227600 10000 10000 0 3563688986.400000 2070899876.496708 10000
-0.550 0.300 119.545300 509.654400 10000 10000 0 3279644182.600000 1924776886.870534 10000
-0.550 0.310 117.541000 508.997800 10000 10000 0 3021491444.800000 1789226597.542745 10000
-0.500 0.000 221.000000 512.000000 10000 10000 0 88854479500.000000 91326434.555374 10000
-0.500 0.010 220.640400 512.000000 10000 10000 0 86156963680.000000 3387895005.580608 10000
-0.500 0.020 219.608100 512.000000 10000 10000 0 78784167200.000000 3982563193.551127 10000
-0.500 0.030 218.335900 512.000000 10000 10000 0 71315735900.000000 4783525277.090417 10000
-0.500 0.040 216.868400 512.000000 10000 10000 0 64218802450.000000 5599689935.074334 10000
-0.500 0.050 215.212200 512.000000 10000 10000 0 57572359370.000000 6358934204.994075 10000
-0.500 0.060 213.364300 512.000000 10000 10000 0 51369029740.000000 6980523792.392568 10000
-0.500 0.070 211.339300 512.000000 10000 10000 0 45686286602.000000 7411677280.765748 10000
-0.500 0.080 209.123700 512.000000 10000 10000 0 40447338608.000000 7710587404.302490 10000
-0.500 0.090 206.729900 512.000000 10000 10000 0 35693712195.000000 7884481565.229980 10000
-0.500 0.100 204.168000 512.000000 10000 10000 0 31414959846.000000 7897096549.045555 10000
-0.500 0.110 201.435200 512.000000 10000 10000 0 27556224080.000000 7786911945.604921 10000
-0.500 0.120 198.554500 512.000000 10000 10000 0 24130941953.900002 7567681741.307998 10000
-0.500 0.130 195.529300 511.999900 10000 10000 0 21085257871.500000 7275206234.641264 10000
-0.500 0.140 192.376900 511.999700 10000 10000 0 18395006923.400002 6910886584.168540 10000
-0.500 0.150 189.126200 511.999200 10000 10000 0 16054255732.299999 6508901755.499655 10000
-0.500 0.160 185.797800 511.998200 10000 10000 0 14019898910.299999 6060040400.462393 10000
-0.500 0.170 182.400400 511.994100 10000 10000 0 12250689148.900000 5617361867.951811 10000
-0.500 0.180 178.959300 511.982700 10000 10000 0 10724246516.500000 5182125099.909762 10000
-0.500 0.190 175.505200 511.955700 10000 10000 0 9420976220.700001 4765826295.906612 10000
-0.500 0.200 172.031200 511.902900 10000 10000 0 8284308641.000000 4354903857.812270 10000
-0.500 0.210 168.580100 511.812300 10000 10000 0 7322629069.900000 3982536076.268000 10000
-0.500 0.220 165.142500 511.657900 10000 10000 0 6485233200.000000 3620809663.576987 10000
-0.500 0.230 161.753900 511.426900 10000 10000 0 5779364917.900000 3308126712.749803 10000
-0.500 0.240 158.407000 511.092200 10000 10000 0 5169930272.600000 3019061596.812043 10000
-0.500 0.250 155.113500 510.658800 10000 10000 0 4643039242.100000 2749898591.218092 10000
-0.500 0.260 151.882500 510.106600 10000 10000 0 4191995120.700000 2514722995.195008 10000
-0.500 0.270 148.719600 509.420300 10000 10000 0 3803599827.200000 2303086551.083164 10000
-0.500 0.280 145.622800 508.596100 10000 10000 0 3463872586.900000 2115253310.106966 10000
-0.500 0.290 142.605800 507.645300 10000 10000 0 3172928139.600000 1944669709.171146 10000
-0.500 0.300 139.658200 506.555800 10000 10000 0 2917110926.600000 1796766830.583699 10000
-0.500 0.310 136.795700 505.330200 10000 10000 0 2696830972.700000 1661997935.765683 10000
-0.500 0.320 133.999900 504.019800 10000 10000 0 2497574831.500000 1536859684.447906 10000
-0.500 0.330 131.287100 502.562300 10000 10000 0 2325786460.500000 1429324120.710986 10000
-0.500 0.340 128.643800 501.024500 10000 10000 0 2170801135.300000 1334097519.106782 10000
-0.450 0.000 315.986400 512.000000 10000 10000 0 131380307600.000000 1139790703.052376 10000
-0.450 0.010 314.671000 512.000000 10000 10000 0 120282940300.000000 3740883629.434677 10000
-0.450 0.020 312.760000 512.000000 10000 10000 0 107977818110.000000 5271095592.738054 10000
-0.450 0.030 310.386900 512.000000 10000 10000 0 96032881520.000000 6808997859.296127 10000
-0.450 0.040 307.597000 512.000000 10000 10000 0 84902688560.000000 8155764087.361283 10000
-0.450 0.050 304.408800 512.000000 10000 10000 0 74731140670.000000 9336985488.401838 10000
-0.450 0.060 300.801000 512.000000 10000 10000 0 65374574754.000000 10213830812.104719 10000
-0.450 0.070 296.793600 512.000000 10000 10000 0 56932279579.000000 10807312846.566572 10000
-0.450 0.080 292.384000 512.000000 10000 10000 0 49325977353.000000 11102002551.612839 10000
-0.450 0.090 287.571700 512.000000 10000 10000 0 42487930864.000000 11130810338.058340 10000
-0.450 0.100 282.398300 512.000000 10000 10000 0 36464771932.000000 10940018518.386147 10000
-0.450 0.110 276.896100 512.000000 10000 10000 0 31194000232.200001 10542351578.789148 10000
-0.450 0.120 271.090600 511.999800 10000 10000 0 26592079612.900002 9990879754.043194 10000
-0.450 0.130 265.042800 511.999600 10000 10000 0 22633327259.000000 9328930796.616665 10000
-0.450 0.140 258.816600 511.998000 10000 10000 0 19267312631.900002 8610204923.105343 10000
-0.450 0.150 252.469700 511.994700 10000 10000 0 16421378194.500000 7870281203.439729 10000
-0.450 0.160 246.039900 511.979600 10000 10000 0 14007521689.299999 7134759237.277362 10000
-0.450 0.170 239.606400 511.945400 10000 10000 0 11997140294.500000 6428343549.592420 10000
-0.450 0.180 233.198900 511.873600 10000 10000 0 10314252296.200001 5770764317.723137 10000
-0.450 0.190 226.857500 511.737600 10000 10000 0 8899351937.299999 5147104407.475180 10000
-0.450 0.200 220.623600 511.510600 10000 10000 0 7724907191.600000 4599873906.276679 10000
-0.450 0.210 214.530700 511.167400 10000 10000 0 6753204432.000000 4113434960.291907 10000
-0.450 0.220 208.583100 510.682000 10000 10000 0 5934089232.300000 3676345635.187448 10000
-0.450 0.230 202.799000 510.030500 10000 10000 0 5247341079.600000 3291816360.667233 10000
-0.450 0.240 197.203100 509.226100 10000 10000 0 4677653842.800000 2961763259.618900 10000
-0.450 0.250 191.779600 508.198700 10000 10000 0 4189834344.500000 2666523292.102252 10000
-0.450 0.260 186.543800 507.000600 10000 10000 0 3777707607.500000 2411801223.900054 10000
-0.450 0.270 181.497400 505.631900 10000 10000 0 3427397450.200000 2190187486.763396 10000
-0.450 0.280 176.637500 504.097900 10000 10000 0 3126812784.700000 1991346022.318207 10000
-0.450 0.290 171.954400 502.400700 10000 10000 0 2867170634.600000 1824148869.509223 10000
-0.450 0.300 167.457700 500.535400 10000 10000 0 2641786805.600000 1669620655.549048 10000
-0.450 0.310 163.130400 498.547300 10000 10000 0 2446366188.000000 1542105805.294064 10000
-0.450 0.320 158.971200 496.477100 10000 10000 0 2274084774.700000 1426792023.516561 10000
-0.450 0.330 154.969500 494.304000 10000 10000 0 2120761873.700000 1323805449.488106 10000
-0.450 0.340 151.120900 492.055400 10000 10000 0 1982007614.900000 1228159660.695647 10000
-0.450 0.350 147.439400 489.787100 10000 10000 0 1865507015.500000 1149628277.421171 10000
-0.450 0.360 143.889100 487.475000 10000 10000 0 1757527614.100000 1078814994.396930 10000
-0.450 0.370 140.476300 485.147200 10000 10000 0 1659286472.900000 1012585269.877016 10000
-0.400 0.000 552.000000 512.000000 167 167 0 222776467065.868256 74256456.638499 167
-0.400 0.004 551.529500 512.000000 10000 10000 0 219160937800.000000 3575780009.184742 10000
-0.400 0.008 550.187700 512.000000 10000 10000 0 209219035100.000000 4787407380.369791 10000
-0.400 0.010 549.411800 512.000000 10000 10000 0 204129625500.000000 5548323058.617443 10000
-0.400 0.012 548.569100 512.000000 10000 10000 0 198999273900.000000 6224780011.473331 10000
-0.400 0.016 546.708400 512.000000 10000 10000 0 188870746500.000000 7733138162.898352 10000
-0.400 0.020 544.741627 512.000000 209 209 0 178737578947.368408 9026027120.692640 209
-0.400 0.024 542.306200 512.000000 10000 10000 0 169329883620.000000 10508776689.412842 10000
-0.400 0.028 539.791200 512.000000 10000 10000 0 160120806880.000000 11728788649.895752 10000
-0.400 0.030 538.459500 512.000000 10000 10000 0 155682263100.000000 12333859375.600986 10000
-0.400 0.032 537.066200 512.000000 10000 10000 0 151268482580.000000 12912883689.914661 10000
-0.400 0.036 534.120800 512.000000 10000 10000 0 142688423130.000000 13955953072.759808 10000
-0.400 0.040 530.347368 512.000000 190 190 0 133972200000.000000 14660741078.436363 190
-0.400 0.044 527.598300 512.000000 10000 10000 0 126545636520.000000 15813213762.544710 10000
-0.400 0.048 524.029800 512.000000 10000 10000 0 119014679420.000000 16614696116.228962 10000
-0.400 0.050 522.159900 512.000000 10000 10000 0 115334161920.000000 16986788689.937214 10000
-0.400 0.052 520.237600 512.000000 10000 10000 0 111732289860.000000 17307171272.881622 10000
-0.400 0.056 516.239500 512.000000 10000 10000 0 104788430395.000000 17908768954.361099 10000
-0.400 0.060 511.534591 512.000000 159 159 0 98096035220.125793 17277765091.614864 159
-0.400 0.064 507.617300 512.000000 10000 10000 0 91806326847.000000 18728367741.107525 10000
-0.400 0.068 503.004700 512.000000 10000 10000 0 85793667512.000000 18991416863.984253 10000
-0.400 0.070 500.609200 512.000000 10000 10000 0 82842006250.000000 19065580069.611214 10000
-0.400 0.072 498.180800 512.000000 10000 10000 0 80030755066.000000 19149018502.973145 10000
-0.400 0.076 493.165400 512.000000 10000 10000 0 74569296820.000000 19188737135.619656 10000
-0.400 0.080 486.327869 512.000000 183 183 0 68764522295.081970 20678242750.743359 183
-0.400 0.084 482.579100 512.000000 10000 10000 0 64514437820.000000 19021346971.096230 10000
-0.400 0.088 477.020700 512.000000 10000 10000 0 59894488312.000000 18810245688.752022 10000
-0.400 0.090 474.182000 512.000000 10000 10000 0 57686294878.000000 18662905147.721378 10000
-0.400 0.092 471.304500 512.000000 10000 10000 0 55551473760.000000 18511131414.510319 10000
-0.400 0.096 465.439300 512.000000 10000 10000 0 51472187476.000000 18139798075.531029 10000
-0.400 0.100 461.849398 512.000000 166 166 0 48645552590.361443 18062744238.749722 166
-0.400 0.104 453.321800 511.999700 10000 10000 0 44090504084.000000 17234392968.946209 10000
-0.400 0.108 447.088900 511.999600 10000 10000 0 40746709245.800003 16703848605.989567 10000
-0.400 0.110 443.936300 511.999600 10000 10000 0 39157792579.900002 16412509569.305779 10000
-0.400 0.112 440.772200 511.999500 10000 10000 0 37650796326.400002 16141382424.787277 10000
-0.400 0.116 434.384000 511.999000 10000 10000 0 34777104855.000000 15539162030.079868 10000
-0.400 0.120 425.421965 512.000000 173 173 0 31668926416.184971 16173684193.449965 173
-0.400 0.124 421.436300 511.997200 10000 10000 0 29633305218.700001 14291195360.210041 10000
-0.400 0.128 414.926300 511.995900 10000 10000 0 27368431867.900002 13664898855.799271 10000
-0.400 0.130 411.665200 511.994400 10000 10000 0 26304421548.599998 13351082781.761438 10000
-0.400 0.132 408.401400 511.992900 10000 10000 0 25272990573.599998 13023024072.033417 10000
-0.400 0.136 401.879200 511.986100 10000 10000 0 23348199700.500000 12408742639.593538 10000
-0.400 0.140 393.775956 511.967213 183 183 0 21302789125.683060 11635738538.494677 183
-0.400 0.144 388.902600 511.965600 10000 10000 0 19946953570.200001 11181047035.132744 10000
-0.400 0.148 382.477800 511.947800 10000 10000 0 18460668387.799999 10598898233.416920 10000
-0.400 0.150 379.286000 511.932300 10000 10000 0 17765846480.400002 10314364263.508204 10000
-0.400 0.160 363.553400 511.830400 10000 10000 0 14693535012.900000 8953628347.916870 10000
-0.400 0.170 348.340300 511.635300 10000 10000 0 12246731430.700001 7743941490.355615 10000
-0.400 0.180 333.699500 511.297800 10000 10000 0 10275214882.500000 6686071298.359233 10000
-0.400 0.190 319.739600 510.767900 10000 10000 0 8715190751.400000 5784675887.031082 10000
-0.400 0.200 306.453900 510.028900 10000 10000 0 7454753382.500000 5009423916.355364 10000
-0.400 0.210 293.864700 509.041400 10000 10000 0 6440577984.100000 4361427150.514042 10000
-0.400 0.220 281.959900 507.794600 10000 10000 0 5616518343.100000 3811290051.792378 10000
-0.400 0.230 270.722700 506.273200 10000 10000 0 4943518348.000000 3355100716.216521 10000
-0.400 0.240 260.130800 504.522800 10000 10000 0 4387493535.100000 2959693196.643533 10000
-0.400 0.250 250.148000 502.544100 10000 10000 0 3924158458.100000 2624718774.660997 10000
-0.400 0.260 240.752400 500.337400 10000 10000 0 3537601256.900000 2346535808.879836 10000
-0.400 0.270 231.895500 497.935100 10000 10000 0 3211616796.900000 2117191857.340904 10000
-0.400 0.280 223.548600 495.388800 10000 10000 0 2931503876.600000 1917669767.033109 10000
-0.400 0.290 215.682500 492.720600 10000 10000 0 2691232019.500000 1743932915.456818 10000
-0.400 0.300 208.261900 489.986100 10000 10000 0 2482255705.100000 1594200821.540625 10000
-0.400 0.310 201.252500 487.141500 10000 10000 0 2298685511.900000 1463951881.632461 10000
-0.400 0.320 194.646100 484.252800 10000 10000 0 2140887056.300000 1350704337.161734 10000
-0.400 0.330 188.388100 481.352100 10000 10000 0 1997776498.000000 1248562877.007258 10000
-0.400 0.340 182.479600 478.455300 10000 10000 0 1873265740.800000 1158697118.630637 10000
-0.400 0.350 176.883900 475.550400 10000 10000 0 1761640281.000000 1079005034.717696 10000
-0.400 0.360 171.590100 472.677000 10000 10000 0 1663481936.900000 1011396775.726904 10000
-0.400 0.370 166.560000 469.848100 10000 10000 0 1572980163.700000 949029198.678457 10000
-0.400 0.380 161.793700 467.094300 10000 10000 0 1492813898.600000 892250274.225893 10000
-0.400 0.390 157.273200 464.434900 10000 10000 0 1421257624.800000 842335883.678571 10000
-0.400 0.400 152.966900 461.838300 10000 10000 0 1354847801.200000 800150611.229287 10000
-0.390 0.000 649.924100 512.000000 10000 10000 0 267795619400.000000 2634446146.572194 10000
-0.390 0.004 648.674900 512.000000 10000 10000 0 256850081400.000000 3764631934.359070 10000
-0.390 0.008 646.957100 512.000000 10000 10000 0 244593063000.000000 5513013823.621353 10000
-0.390 0.012 644.864400 512.000000 10000 10000 0 232059373800.000000 7308870310.544181 10000
-0.390 0.016 642.444600 512.000000 10000 10000 0 219735609200.000000 9146957408.859192 10000
-0.390 0.020 639.715700 512.000000 10000 10000 0 207780071700.000000 10883559039.538935 10000
-0.390 0.024 636.683200 512.000000 10000 10000 0 196226082700.000000 12482855848.866091 10000
-0.390 0.028 633.356700 512.000000 10000 10000 0 185128873180.000000 13955613960.064943 10000
-0.390 0.032 629.735300 512.000000 10000 10000 0 174469070030.000000 15354696385.672907 10000
-0.390 0.036 625.817600 512.000000 10000 10000 0 164216308670.000000 16620503286.614077 10000
-0.390 0.040 621.605200 512.000000 10000 10000 0 154370229850.000000 17781402782.461628 10000
-0.390 0.044 617.099100 512.000000 10000 10000 0 144923124670.000000 18810295515.460529 10000
