# mu sigma av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m nsamples
-0.550 0.090 159.417300 4096.000000 10000 10000 0 23248957207.000000 4254841369.844704 10000
-0.550 0.100 157.506400 4096.000000 10000 10000 0 19658379584.000000 4187967230.136701 10000
-0.550 0.110 155.459400 4096.000000 10000 10000 0 16485781634.000000 4051617779.622168 10000
-0.550 0.120 153.279900 4096.000000 10000 10000 0 13721349246.600000 3863986577.498413 10000
-0.550 0.130 150.974900 4096.000000 10000 10000 0 11331437788.000000 3591336769.185203 10000
-0.550 0.140 148.560600 4095.999900 10000 10000 0 9306448529.700001 3285429916.979511 10000
-0.550 0.150 146.052100 4095.999800 10000 10000 0 7611192657.500000 2959645804.889743 10000
-0.550 0.160 143.470100 4095.999100 10000 10000 0 6210291377.500000 2633385511.037036 10000
-0.550 0.170 140.833600 4095.995700 10000 10000 0 5070260152.300000 2329437504.297951 10000
-0.550 0.180 138.162000 4095.985500 10000 10000 0 4142584699.400000 2032581002.492624 10000
-0.550 0.190 135.472500 4095.955500 10000 10000 0 3394262427.100000 1764923403.088831 10000
-0.550 0.200 132.787800 4095.884500 10000 10000 0 2796809914.300000 1528282450.559512 10000
-0.550 0.210 130.109900 4095.739600 10000 10000 0 2315997112.000000 1322682472.260322 10000
-0.550 0.220 127.456900 4095.460700 10000 10000 0 1930251744.330000 1142569595.285235 10000
-0.550 0.230 124.837700 4094.989200 10000 10000 0 1619621228.730000 985457834.276251 10000
-0.550 0.240 122.268400 4094.249200 10000 10000 0 1372279818.860000 856945356.278161 10000
-0.550 0.250 119.749900 4093.141800 10000 10000 0 1172647951.050000 746006906.708861 10000
-0.550 0.260 117.279200 4091.612400 10000 10000 0 1009381717.730000 652174179.612661 10000
-0.550 0.270 114.872900 4089.572900 10000 10000 0 876798946.150000 571623598.328766 10000
-0.550 0.280 112.519000 4086.939600 10000 10000 0 767047986.690000 503797210.756025 10000
-0.550 0.290 110.227600 4083.726700 10000 10000 0 676523222.200000 446492071.063824 10000
-0.550 0.300 108.003700 4079.801100 10000 10000 0 602256242.840000 399450459.257208 10000
-0.500 0.000 221.000000 4096.000000 10000 10000 0 88853260540.000000 32039815.891110 10000
-0.500 0.010 220.227500 4096.000000 10000 10000 0 82324771480.000000 3512827820.082347 10000
-0.500 0.020 219.074600 4096.000000 10000 10000 0 74270098530.000000 3099188656.484571 10000
-0.500 0.030 217.578500 4096.000000 10000 10000 0 65608359130.000000 3834494952.166844 10000
-0.500 0.040 215.809800 4096.000000 10000 10000 0 57148770890.000000 4326406846.512206 10000
-0.500 0.050 213.805400 4096.000000 10000 10000 0 49291027220.000000 4748688459.256991 10000
-0.500 0.060 211.564500 4096.000000 10000 10000 0 42098093910.000000 5129683256.329556 10000
-0.500 0.070 209.077300 4096.000000 10000 10000 0 35562121713.000000 5351547309.422848 10000
-0.500 0.080 206.341900 4096.000000 10000 10000 0 29712182906.000000 5441511564.737236 10000
-0.500 0.090 203.337300 4096.000000 10000 10000 0 24505544026.000000 5410120594.051275 10000
-0.500 0.100 200.072000 4096.000000 10000 10000 0 19958600598.000000 5203460595.469494 10000
-0.500 0.110 196.550600 4096.000000 10000 10000 0 16062678542.400000 4883420535.905563 10000
-0.500 0.120 192.797400 4096.000000 10000 10000 0 12798039186.900000 4471364057.861157 10000
-0.500 0.130 188.845600 4095.999900 10000 10000 0 10114853449.799999 3993311063.133128 10000
-0.500 0.140 184.730000 4095.999600 10000 10000 0 7950914589.800000 3491446034.325565 10000
-0.500 0.150 180.494600 4095.996800 10000 10000 0 6234704651.300000 3004539897.774375 10000
-0.500 0.160 176.204400 4095.986400 10000 10000 0 4903105017.500000 2558654334.215082 10000
-0.500 0.170 171.879500 4095.953600 10000 10000 0 3868045376.100000 2156900163.178983 10000
-0.500 0.180 167.567800 4095.864800 10000 10000 0 3072016601.500000 1809213604.135847 10000
-0.500 0.190 163.306300 4095.668400 10000 10000 0 2463560069.070000 1517737371.643433 10000
-0.500 0.200 159.116100 4095.277300 10000 10000 0 1996277502.950000 1274537154.328293 10000
-0.500 0.210 155.003700 4094.597200 10000 10000 0 1634181721.640000 1072670462.102836 10000
-0.500 0.220 151.000200 4093.500700 10000 10000 0 1354523538.730000 907019059.607203 10000
-0.500 0.230 147.101700 4091.869400 10000 10000 0 1134593523.160000 767759431.149969 10000
-0.500 0.240 143.331700 4089.563100 10000 10000 0 963775501.930000 659657186.436398 10000
-0.500 0.250 139.673800 4086.471100 10000 10000 0 825847335.030000 566107359.221797 10000
-0.500 0.260 136.147600 4082.547800 10000 10000 0 716753987.850000 491839451.408806 10000
-0.500 0.270 132.748300 4077.701400 10000 10000 0 628622817.260000 429961292.952901 10000
-0.500 0.280 129.461400 4071.867900 10000 10000 0 555878963.050000 378915069.060916 10000
-0.500 0.290 126.293400 4065.096100 10000 10000 0 495857926.200000 336412747.400984 10000
-0.500 0.300 123.255500 4057.464200 10000 10000 0 446808560.600000 300851936.502948 10000
-0.500 0.310 120.336700 4048.964100 10000 10000 0 405902893.910000 270735278.313620 10000
-0.500 0.320 117.511100 4039.639700 10000 10000 0 370070524.850000 244876641.666381 10000
-0.500 0.330 114.799700 4029.645900 10000 10000 0 340261404.660000 223840248.941494 10000
-0.450 0.000 315.882600 4096.000000 10000 10000 0 130359606100.000000 3161289111.589784 10000
-0.450 0.010 314.232200 4096.000000 10000 10000 0 116277844620.000000 3390887846.745946 10000
-0.450 0.020 311.978500 4096.000000 10000 10000 0 101682215230.000000 4218477546.209215 10000
-0.450 0.030 309.155100 4096.000000 10000 10000 0 87369780250.000000 5223914139.733937 10000
-0.450 0.040 305.845400 4096.000000 10000 10000 0 74221435710.000000 6126581417.572397 10000
-0.450 0.050 302.048300 4096.000000 10000 10000 0 62323550670.000000 6873306116.154834 10000
-0.450 0.060 297.715400 4096.000000 10000 10000 0 51538968440.000000 7412815766.070116 10000
-0.450 0.070 292.836000 4096.000000 10000 10000 0 41948949849.000000 7693086542.171647 10000
-0.450 0.080 287.361400 4096.000000 10000 10000 0 33491450423.000000 7699506291.627217 10000
-0.450 0.090 281.281300 4096.000000 10000 10000 0 26211474392.000000 7417439543.720752 10000
-0.450 0.100 274.611100 4096.000000 10000 10000 0 20119127578.700001 6848095218.652346 10000
-0.450 0.110 267.405900 4095.999900 10000 10000 0 15178460981.900000 6084196248.521364 10000
-0.450 0.120 259.768500 4095.999800 10000 10000 0 11309773931.100000 5214518830.429235 10000
-0.450 0.130 251.841000 4095.998000 10000 10000 0 8375645455.000000 4339149759.969985 10000
-0.450 0.140 243.748500 4095.988900 10000 10000 0 6200803993.800000 3535999062.954890 10000
-0.450 0.150 235.639600 4095.952200 10000 10000 0 4623643713.300000 2852237683.714711 10000
-0.450 0.160 227.617800 4095.840800 10000 10000 0 3485301609.200000 2276267344.156198 10000
-0.450 0.170 219.758800 4095.578200 10000 10000 0 2665970378.860000 1822936370.113572 10000
-0.450 0.180 212.138400 4095.028700 10000 10000 0 2076164993.890000 1464481714.451945 10000
-0.450 0.190 204.780300 4094.033600 10000 10000 0 1644304866.390000 1180575468.837470 10000
-0.450 0.200 197.719600 4092.395900 10000 10000 0 1327629466.020000 962249590.220654 10000
-0.450 0.210 190.969200 4089.933100 10000 10000 0 1091585163.150000 792769175.794543 10000
-0.450 0.220 184.531900 4086.444900 10000 10000 0 913430623.250000 661655540.480612 10000
-0.450 0.230 178.395000 4081.832000 10000 10000 0 776327118.220000 558996221.952317 10000
-0.450 0.240 172.554500 4075.940800 10000 10000 0 668126311.470000 475608107.813165 10000
-0.450 0.250 167.008100 4068.724100 10000 10000 0 583263214.550000 409667901.338335 10000
-0.450 0.260 161.735300 4060.208100 10000 10000 0 514999972.010000 357540857.733020 10000
-0.450 0.270 156.722100 4050.444200 10000 10000 0 459221056.720000 314435040.501199 10000
-0.450 0.280 151.972300 4039.473400 10000 10000 0 414116298.080000 279709992.113620 10000
-0.450 0.290 147.447700 4027.430000 10000 10000 0 376229404.410000 251892611.711794 10000
-0.450 0.300 143.152200 4014.368000 10000 10000 0 344217909.510000 227604515.327288 10000
-0.450 0.310 139.069000 4000.485400 10000 10000 0 316999074.420000 207189090.549628 10000
-0.450 0.320 135.172500 3985.918300 10000 10000 0 293503686.370000 190331895.752541 10000
-0.450 0.330 131.476700 3970.825800 10000 10000 0 273499107.570000 175680847.091999 10000
-0.450 0.340 127.943900 3955.265000 10000 10000 0 255488544.510000 162492095.318538 10000
-0.450 0.350 124.585400 3939.471000 10000 10000 0 240110935.620000 151854927.221907 10000
-0.400 0.000 552.000000 4096.000000 193 193 0 222772601036.269440 26489442.244401 193
-0.400 0.004 551.173300 4096.000000 10000 10000 0 215741869300.000000 3157626923.705348 10000
-0.400 0.008 549.593900 4096.000000 10000 10000 0 203847908300.000000 4030553945.191628 10000
-0.400 0.010 548.665500 4096.000000 10000 10000 0 197581553200.000000 4521019874.536298 10000
-0.400 0.012 547.668700 4096.000000 10000 10000 0 191343854800.000000 5015823250.165216 10000
-0.400 0.016 545.478800 4096.000000 10000 10000 0 179057134500.000000 6034682715.075521 10000
-0.400 0.020 543.132184 4096.000000 174 174 0 167602649425.287354 6731157830.932138 174
-0.400 0.024 540.376500 4096.000000 10000 10000 0 155807501160.000000 7926845559.269345 10000
-0.400 0.028 537.465400 4096.000000 10000 10000 0 144862576490.000000 8747648026.580997 10000
-0.400 0.030 535.920200 4096.000000 10000 10000 0 139567541470.000000 9182919131.665588 10000
-0.400 0.032 534.319500 4096.000000 10000 10000 0 134412746930.000000 9570200588.963667 10000
-0.400 0.036 530.920900 4096.000000 10000 10000 0 124351550120.000000 10325111889.055063 10000
-0.400 0.040 527.493750 4096.000000 160 160 0 115988868750.000000 10168359415.394606 160
-0.400 0.044 523.406800 4096.000000 10000 10000 0 105663328190.000000 11574369083.413084 10000
-0.400 0.048 519.259900 4096.000000 10000 10000 0 96902110814.000000 12071112081.730881 10000
-0.400 0.050 517.094400 4096.000000 10000 10000 0 92703692490.000000 12318578303.164419 10000
-0.400 0.052 514.855200 4096.000000 10000 10000 0 88576498900.000000 12544892136.797619 10000
-0.400 0.056 510.175400 4096.000000 10000 10000 0 80637341030.000000 12909225636.506010 10000
-0.400 0.060 505.201220 4096.000000 164 164 0 72481419512.195129 12524220951.025597 164
-0.400 0.064 499.955900 4096.000000 10000 10000 0 65932722415.000000 13420418945.645966 10000
-0.400 0.068 494.393300 4096.000000 10000 10000 0 59153890900.000000 13478831615.017838 10000
-0.400 0.070 491.497200 4096.000000 10000 10000 0 55928021824.000000 13497356855.176241 10000
-0.400 0.072 488.517000 4096.000000 10000 10000 0 52781782992.000000 13446574918.108238 10000
-0.400 0.076 482.325400 4096.000000 10000 10000 0 46826461365.500000 13274360754.236969 10000
-0.400 0.080 475.465241 4096.000000 187 187 0 40659024278.074867 13335765738.568415 187
-0.400 0.084 468.982800 4096.000000 10000 10000 0 36205255411.300003 12575227953.324068 10000
-0.400 0.088 461.851300 4096.000000 10000 10000 0 31560368400.599998 12034641020.237696 10000
-0.400 0.090 458.170200 4096.000000 10000 10000 0 29396512689.500000 11721094572.351294 10000
-0.400 0.092 454.421300 4096.000000 10000 10000 0 27344929113.200001 11389158431.865278 10000
-0.400 0.096 446.733200 4096.000000 10000 10000 0 23579522197.400002 10671031419.213770 10000
-0.400 0.100 440.130435 4096.000000 207 207 0 21162598164.251209 10105632446.974134 207
-0.400 0.104 430.716600 4095.999700 10000 10000 0 17316093957.799999 9086483571.601553 10000
-0.400 0.108 422.473700 4095.999400 10000 10000 0 14776979088.799999 8274530089.275578 10000
-0.400 0.110 418.314100 4095.999200 10000 10000 0 13644148396.299999 7874129155.928898 10000
-0.400 0.112 414.137600 4095.998500 10000 10000 0 12592632000.400000 7477517992.760271 10000
-0.400 0.116 405.749900 4095.995900 10000 10000 0 10724788269.100000 6709582768.054293 10000
-0.400 0.120 395.338983 4095.994350 177 177 0 8649997163.841808 6024305375.195867 177
-0.400 0.124 388.981600 4095.981100 10000 10000 0 7793981144.800000 5319579278.513160 10000
-0.400 0.128 380.673800 4095.962400 10000 10000 0 6664378571.800000 4718577142.493995 10000
-0.400 0.130 376.556200 4095.951100 10000 10000 0 6170172883.500000 4437502584.874315 10000
-0.400 0.132 372.469100 4095.935300 10000 10000 0 5716939058.300000 4171857486.395674 10000
-0.400 0.136 364.385100 4095.883100 10000 10000 0 4923185282.900000 3689512261.109029 10000
-0.400 0.140 360.892045 4095.772727 176 176 0 4713099005.681818 3525114997.588154 176
-0.400 0.144 348.678900 4095.696400 10000 10000 0 3702053041.700000 2882909079.927122 10000
-0.400 0.148 341.075700 4095.541300 10000 10000 0 3233253066.600000 2550041490.603142 10000
-0.400 0.150 337.342500 4095.440100 10000 10000 0 3026675626.600000 2396651983.094522 10000
-0.400 0.160 319.392700 4094.611000 10000 10000 0 2224204815.440000 1788293449.337392 10000
-0.400 0.170 302.675700 4093.069800 10000 10000 0 1689434478.310000 1352915424.186599 10000
-0.400 0.180 287.168700 4090.501900 10000 10000 0 1324852537.520000 1047410646.874703 10000
-0.400 0.190 272.824000 4086.676800 10000 10000 0 1068311692.980000 828004673.815205 10000
-0.400 0.200 259.549100 4081.232800 10000 10000 0 881374581.300000 666933582.500590 10000
-0.400 0.210 247.290600 4074.141400 10000 10000 0 743446521.370000 548948623.105222 10000
-0.400 0.220 235.946300 4065.203500 10000 10000 0 637762360.330000 459984304.335290 10000
-0.400 0.230 225.452200 4054.437800 10000 10000 0 555904056.720000 391419466.917911 10000
-0.400 0.240 215.732100 4041.957200 10000 10000 0 490925403.980000 337798550.144736 10000
-0.400 0.250 206.715800 4027.874900 10000 10000 0 438871461.950000 295849684.671959 10000
-0.400 0.260 198.333000 4012.317100 10000 10000 0 395964563.150000 262916437.031410 10000
-0.400 0.270 190.530300 3995.546800 10000 10000 0 360236892.660000 235697693.223123 10000
-0.400 0.280 183.258900 3977.621800 10000 10000 0 330272121.290000 213225415.535069 10000
-0.400 0.290 176.468000 3958.798800 10000 10000 0 304618656.850000 194597406.969245 10000
-0.400 0.300 170.120000 3939.287100 10000 10000 0 282692485.950000 179157080.779873 10000
-0.400 0.310 164.169600 3919.267400 10000 10000 0 263411747.720000 165296629.526555 10000
-0.400 0.320 158.595600 3898.914600 10000 10000 0 246781234.190000 153392110.439370 10000
-0.400 0.330 153.349900 3878.508800 10000 10000 0 231976568.430000 143681191.881113 10000
-0.400 0.340 148.418300 3858.191400 10000 10000 0 218890614.360000 135019225.571075 10000
-0.400 0.350 143.773100 3838.036500 10000 10000 0 207213950.140000 127014902.739018 10000
-0.400 0.360 139.388000 3818.156100 10000 10000 0 196560635.410000 119499808.019532 10000
-0.400 0.370 135.244600 3798.674100 10000 10000 0 187091023.970000 113438832.444887 10000
-0.400 0.380 131.330600 3779.767900 10000 10000 0 178513672.490000 107458368.677827 10000
-0.390 0.000 649.533800 4096.000000 10000 10000 0 263912314400.000000 4961621694.022057 10000
-0.390 0.004 648.295200 4096.000000 10000 10000 0 253229384700.000000 3427881959.962525 10000
-0.390 0.008 646.238900 4096.000000 10000 10000 0 238163579500.000000 4496753939.784174 10000
-0.390 0.012 643.773900 4096.000000 10000 10000 0 222922959000.000000 5764644179.973425 10000
-0.390 0.016 640.955000 4096.000000 10000 10000 0 208067076100.000000 7024372299.336562 10000
-0.390 0.020 637.804900 4096.000000 10000 10000 0 193795197600.000000 8215006427.615873 10000
-0.390 0.024 634.317900 4096.000000 10000 10000 0 180068646590.000000 9397988167.860708 10000
