# mu sigma av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m  runtime_conv(s)  std_runtime_conv(s)  nsamples
0.042 0.460 1914.949600 29.743800 4899 5418 0 1877868114.601941 3668026314.367734 0.026234 0.033546 10000
0.042 0.464 1941.180000 32.669300 5195 5699 0 1951411290.123293 3681214775.962239 0.025537 0.031539 10000
0.045 0.444 1744.514700 17.980800 3676 4168 0 1466924286.905601 3312633002.652226 0.020195 0.025979 10000
0.045 0.448 1795.665600 19.962100 3931 4453 0 1586450578.079330 3521616855.823123 0.021653 0.028467 10000
0.045 0.452 1822.524100 22.171400 4204 4739 0 1684740687.152882 3558045339.535393 0.022370 0.028885 10000
0.045 0.456 1861.204800 24.707900 4488 5028 0 1784830237.895479 3667719135.192718 0.023112 0.029059 10000
0.045 0.460 1891.400500 27.401800 4768 5308 0 1807692922.227041 3560875042.883970 0.024153 0.030110 10000
0.045 0.464 1924.418900 30.127700 5055 5602 0 1885109482.595977 3608687795.044278 0.025131 0.031274 10000
0.048 0.446 1741.598400 17.310500 3676 4206 0 1461599489.311342 3307491946.022224 0.020338 0.026340 10000
0.048 0.450 1788.493200 19.225000 3927 4483 0 1563144460.981737 3453041728.549607 0.021744 0.028943 10000
0.048 0.454 1819.664000 21.540200 4214 4773 0 1691240947.977651 3608359677.645798 0.021806 0.027769 10000
0.048 0.458 1858.451100 24.004300 4491 5062 0 1763125981.937390 3596106778.951129 0.029565 0.042327 10000
0.048 0.462 1888.184100 26.469600 4762 5353 0 1797704040.494368 3520526818.561280 0.025509 0.032407 10000
0.048 0.466 1920.264000 29.271200 5055 5640 0 1885850511.117064 3648597141.737096 0.024668 0.030758 10000
0.051 0.454 1804.508500 19.711800 4081 4675 0 1634074500.329689 3529376577.723666 0.025576 0.033461 10000
0.051 0.458 1833.274200 22.059300 4342 4954 0 1676158994.176001 3484296338.736579 0.026839 0.034432 10000
0.054 0.446 1682.819500 14.532800 3404 3982 0 1407658100.587335 3382533861.044644 0.019706 0.026416 10000
0.054 0.450 1730.623500 16.287800 3679 4288 0 1465142134.608643 3340871422.127395 0.020206 0.026448 10000
0.054 0.454 1780.103900 18.053500 3934 4563 0 1553190361.118005 3420644956.677585 0.021546 0.028719 10000
0.054 0.458 1818.017500 20.247000 4234 4881 0 1663091887.844213 3550526099.225824 0.021714 0.027254 10000
0.054 0.462 1852.769700 22.476500 4492 5156 0 1734891955.014248 3543981657.243258 0.023187 0.029432 10000
0.054 0.466 1876.761500 24.843600 4770 5446 0 1770114307.333821 3461098098.453757 0.024196 0.030583 10000
0.057 0.444 1630.216900 12.605700 3167 3775 0 1292480797.863885 3223244056.395729 0.018866 0.024874 10000
0.057 0.448 1679.541500 14.119300 3416 4044 0 1398412994.908021 3356691981.808385 0.019672 0.025847 10000
0.057 0.452 1725.706900 15.799700 3679 4332 0 1466337180.916317 3336920914.880462 0.020557 0.026850 10000
0.057 0.456 1780.200600 17.514200 3941 4616 0 1535812339.852896 3357992527.044556 0.021797 0.028974 10000
0.057 0.460 1812.111200 19.648500 4234 4941 0 1655767254.130695 3560645730.292388 0.021725 0.027660 10000
0.057 0.464 1846.485200 21.822200 4490 5207 0 1719319480.155098 3512865774.470717 0.023184 0.029898 10000
0.060 0.449 1667.133600 13.399800 3363 4028 0 1362756603.270962 3284142017.110023 0.019450 0.025538 10000
0.060 0.453 1710.993700 14.998500 3613 4304 0 1452779189.377010 3374525748.000641 0.020578 0.027308 10000
0.060 0.457 1758.631500 16.679200 3882 4611 0 1511476742.938722 3325930976.149089 0.021265 0.027789 10000
0.060 0.461 1802.404600 18.578900 4176 4929 0 1612757437.810390 3462351851.557814 0.021405 0.027192 10000
0.060 0.465 1832.136700 20.667400 4420 5177 0 1670640810.855056 3431423830.502792 0.022985 0.029539 10000
0.060 0.469 1860.552100 22.911200 4707 5463 0 1769241845.159634 3511567062.938015 0.023768 0.030082 10000
0.063 0.447 1615.855500 11.638200 3120 3818 0 1264769378.419773 3184633612.745533 0.018617 0.025399 10000
0.063 0.451 1661.999900 12.997900 3365 4086 0 1363967289.282661 3302791974.343032 0.019270 0.025596 10000
0.063 0.455 1707.679400 14.536400 3622 4385 0 1444860245.077187 3328687603.806902 0.020144 0.026701 10000
0.063 0.459 1753.551500 16.067200 3884 4666 0 1500335353.152806 3285186040.962957 0.021087 0.027974 10000
0.063 0.463 1799.620700 18.015100 4177 4971 0 1604714771.047685 3455816511.900471 0.021248 0.027295 10000
0.063 0.467 1831.453700 20.098700 4419 5223 0 1671376087.582054 3431229828.465404 0.022964 0.030347 10000
0.066 0.452 1649.052500 12.342500 3314 4080 0 1325467542.404866 3214303750.434262 0.019936 0.026507 10000
0.066 0.456 1690.718700 13.793800 3557 4364 0 1434198329.515773 3366630615.212031 0.026591 0.040347 10000
0.066 0.460 1740.643900 15.286900 3841 4669 0 1463512633.757455 3221116953.356367 0.027088 0.039845 10000
0.066 0.464 1791.394900 17.001400 4111 4951 0 1567850535.156131 3392731536.830073 0.017199 0.023294 10000
0.066 0.468 1819.459800 18.979400 4366 5219 0 1637683685.375747 3414077616.949730 0.017930 0.023731 10000
0.066 0.472 1850.963600 20.984300 4648 5501 0 1754680516.912434 3529797193.052978 0.017878 0.023819 10000
0.069 0.450 1599.561100 10.698000 3081 3883 0 1230329416.890945 3120080011.659811 0.014519 0.020366 10000
0.069 0.454 1645.871200 12.014800 3322 4149 0 1312388604.721514 3173725259.173275 0.020083 0.026700 10000
0.069 0.458 1687.133000 13.447000 3566 4415 0 1437268364.829727 3388790235.151768 0.020115 0.026775 10000
0.069 0.462 1738.274300 14.896000 3838 4711 0 1463765245.044273 3223996253.865999 0.020840 0.027615 10000
0.069 0.466 1790.842600 16.693800 4116 5004 0 1557007522.541251 3356107784.682894 0.021578 0.028727 10000
0.069 0.470 1820.822200 18.538600 4371 5277 0 1642503559.823232 3428795101.421692 0.022621 0.029519 10000
0.072 0.452 1598.515100 10.334300 3088 3950 0 1228723342.854949 3116663370.510264 0.018520 0.025401 10000
0.072 0.456 1643.148600 11.570900 3330 4203 0 1308952916.953862 3155017047.977336 0.019059 0.025525 10000
0.072 0.460 1685.143300 13.042800 3575 4484 0 1427184972.919143 3362030198.377212 0.019675 0.026317 10000
0.072 0.464 1736.902500 14.404800 3842 4773 0 1464757962.932558 3231904764.014757 0.020982 0.028041 10000
0.072 0.468 1789.613200 16.165800 4132 5083 0 1550718589.074248 3377432968.894547 0.023395 0.029790 10000
0.072 0.472 1820.700800 17.983700 4379 5332 0 1652390192.651577 3459431418.981120 0.022611 0.029702 10000
0.075 0.454 1596.492300 10.054300 3101 4018 0 1211295752.094305 3063230350.574225 0.018399 0.024997 10000
0.075 0.458 1640.056600 11.277700 3343 4284 0 1311023508.238142 3162559232.308466 0.019180 0.025222 10000
0.075 0.462 1682.095900 12.636500 3585 4565 0 1422267350.203277 3345238456.240798 0.020215 0.026571 10000
0.075 0.466 1732.617300 13.942600 3847 4850 0 1457960170.164955 3230429542.599414 0.021183 0.028231 10000
0.075 0.470 1790.731600 15.724600 4131 5133 0 1538559063.366101 3342114452.040837 0.022264 0.029715 10000
0.075 0.474 1822.344100 17.423100 4389 5401 0 1656539572.563558 3490681705.511295 0.022860 0.030015 10000
0.078 0.456 1593.475500 9.843600 3111 4087 0 1201898712.513251 3043209472.892819 0.018549 0.024946 10000
0.078 0.460 1638.607000 11.086600 3355 4363 0 1300241495.571733 3110001214.401045 0.019036 0.024903 10000
0.078 0.464 1680.155200 12.339500 3590 4621 0 1421135324.916240 3361659508.238503 0.020395 0.027192 10000
0.078 0.468 1734.291200 13.707000 3870 4923 0 1443254516.705878 3174282683.516967 0.021387 0.027903 10000
0.078 0.472 1789.879100 15.317000 4137 5202 0 1536524389.425942 3310743224.679148 0.021521 0.028274 10000
0.078 0.476 1824.897800 17.005300 4410 5467 0 1641347417.231468 3426752848.791881 0.022177 0.028823 10000
0.081 0.452 1498.667400 7.833200 2747 3762 0 1114378985.018866 2994701051.055190 0.017553 0.023947 10000
0.081 0.456 1566.278800 8.933400 2998 4045 0 1201236801.911313 3122543106.842206 0.018140 0.024745 10000
0.081 0.460 1618.920800 10.047000 3246 4316 0 1252572698.357348 3092105623.276486 0.018501 0.024635 10000
0.081 0.464 1653.117100 11.356500 3470 4554 0 1356230697.344260 3180313836.700630 0.025591 0.038560 10000
0.081 0.468 1706.214800 12.593500 3739 4836 0 1437760527.270591 3282886781.149045 0.026662 0.039894 10000
0.081 0.472 1767.820300 14.015900 4011 5130 0 1451968009.832585 3132023394.895345 0.028033 0.043210 10000
0.084 0.456 1532.961600 8.050300 2874 3987 0 1136519903.735464 2952384139.751158 0.014002 0.020475 10000
0.084 0.460 1592.845400 9.186200 3134 4252 0 1203412329.476343 3024147057.610229 0.014758 0.020157 10000
0.084 0.464 1638.913200 10.338600 3379 4518 0 1316490414.347708 3165591162.324821 0.015156 0.020496 10000
0.084 0.468 1677.425500 11.583600 3612 4766 0 1389113950.019437 3223722325.058643 0.015448 0.020846 10000
0.084 0.472 1732.032300 12.904100 3881 5029 0 1433921144.628094 3171807749.109750 0.022307 0.029479 10000
0.084 0.476 1784.063800 14.430400 4159 5316 0 1507297799.889390 3256125997.958905 0.022569 0.028933 10000
0.087 0.456 1503.115800 7.337900 2777 3924 0 1116581611.388292 2997162423.859811 0.018554 0.025243 10000
0.087 0.460 1564.985100 8.333600 3023 4188 0 1175295270.295163 3036710251.882066 0.019472 0.026389 10000
0.087 0.464 1616.470100 9.429300 3265 4451 0 1242491410.745609 3031765513.926198 0.020084 0.026854 10000
0.087 0.468 1650.406200 10.643000 3490 4699 0 1343075545.608391 3140794651.009713 0.021199 0.027857 10000
0.087 0.472 1705.049600 11.917800 3750 4975 0 1426359840.799240 3248230162.512947 0.022637 0.030238 10000
0.087 0.476 1760.440300 13.248800 4031 5246 0 1446362977.917761 3107432838.223470 0.022670 0.029626 10000
0.090 0.460 1534.612500 7.706500 2910 4135 0 1135846351.604958 2948881120.748038 0.019279 0.026564 10000
0.090 0.464 1592.048400 8.748800 3150 4397 0 1224076347.420953 3100038385.751763 0.018526 0.024978 10000
0.090 0.468 1635.374200 9.815000 3397 4669 0 1313916590.811261 3165400559.988211 0.018993 0.024714 10000
0.090 0.472 1676.789400 11.052100 3626 4923 0 1393572032.167002 3267236679.902728 0.020352 0.026863 10000
0.090 0.476 1732.267300 12.342200 3896 5189 0 1435637840.014443 3199643581.987067 0.021191 0.028748 10000
0.093 0.460 1509.930800 7.038900 2816 4106 0 1117425590.064733 2971132806.219491 0.017415 0.023249 10000
0.093 0.464 1562.628600 8.069700 3042 4352 0 1158650583.597636 2970778723.373952 0.018169 0.024494 10000
0.093 0.468 1616.379900 9.132000 3286 4620 0 1252797512.486910 3057765470.518451 0.019219 0.025518 10000
0.093 0.472 1652.462100 10.299200 3520 4872 0 1339361310.282901 3173667711.605519 0.019635 0.025277 10000
0.093 0.476 1705.229900 11.512900 3765 5143 0 1420134895.452261 3240445028.778502 0.020991 0.028395 10000
0.093 0.480 1762.922600 12.886000 4058 5421 0 1433211351.583856 3093131532.080288 0.021045 0.027528 10000
0.096 0.460 1482.107800 6.515000 2699 4054 0 1054334024.062175 2829153622.372845 0.017472 0.024235 10000
0.096 0.464 1535.788600 7.409700 2944 4317 0 1112038922.237522 2870440333.473255 0.017733 0.023853 10000
0.096 0.468 1592.092600 8.358300 3168 4561 0 1226080049.146643 3085538175.418553 0.019035 0.025669 10000
0.096 0.472 1635.060700 9.500300 3414 4829 0 1286944444.828313 3080753462.481208 0.019512 0.026037 10000
0.096 0.476 1676.230100 10.591700 3646 5081 0 1365127079.510560 3154337261.680641 0.020731 0.027595 10000
0.096 0.480 1736.206900 11.931700 3920 5359 0 1434208798.106199 3193718618.799831 0.021430 0.028907 10000
0.099 0.460 1450.121000 5.944700 2603 4021 0 1020637914.304307 2800268150.475698 0.017241 0.023550 10000
0.099 0.464 1511.619000 6.735600 2844 4294 0 1108517598.317606 2953686921.812345 0.017709 0.023742 10000
0.099 0.468 1561.251400 7.689100 3052 4508 0 1153315283.510578 2919233423.559328 0.018808 0.025754 10000
0.099 0.472 1613.075300 8.779700 3307 4791 0 1256689836.977493 3046558405.008348 0.019122 0.025498 10000
0.099 0.476 1651.791100 9.871500 3541 5035 0 1325020285.520703 3145642401.208593 0.019850 0.025542 10000
0.099 0.480 1705.148700 11.040200 3796 5315 0 1387277355.348371 3128903435.529546 0.021039 0.027716 10000
0.102 0.460 1428.385000 5.473700 2516 4014 0 1000552895.466790 2813561074.469018 0.016684 0.022537 10000
0.102 0.464 1490.458900 6.212900 2727 4253 0 1059941525.486287 2841156497.047379 0.017861 0.025052 10000
0.102 0.468 1533.867600 7.077200 2970 4502 0 1116690399.921806 2891018861.124312 0.017815 0.023137 10000
0.102 0.472 1588.852300 8.134500 3194 4744 0 1226328277.636543 3063422844.079331 0.018861 0.025192 10000
0.102 0.476 1632.581100 9.116200 3433 4993 0 1256379449.413979 2975803998.126118 0.019703 0.026018 10000
0.102 0.480 1686.109600 10.183800 3674 5262 0 1370569563.931733 3183442352.130661 0.020810 0.028018 10000
0.105 0.460 1408.676600 5.086100 2426 3997 0 955019499.831160 2738557818.283785 0.016871 0.022894 10000
0.105 0.464 1457.754100 5.665200 2630 4226 0 1014587852.556557 2792762303.106023 0.017342 0.023896 10000
0.105 0.468 1518.172700 6.484800 2878 4470 0 1106301610.870461 2958081735.975718 0.017290 0.023120 10000
0.105 0.472 1560.675000 7.420800 3064 4692 0 1159506401.130373 2946753875.961973 0.019029 0.026446 10000
0.105 0.476 1613.578000 8.463900 3326 4962 0 1253098931.439927 3025489733.120328 0.019282 0.026127 10000
0.105 0.480 1661.516100 9.358100 3571 5219 0 1315931085.769202 3109136955.607902 0.019611 0.025750 10000
0.108 0.460 1384.498600 4.700200 2339 3970 0 905753512.411030 2641512637.306924 0.015933 0.021592 10000
0.108 0.464 1433.163000 5.180500 2546 4209 0 993626215.504066 2785863920.983429 0.016549 0.022310 10000
0.108 0.468 1490.785100 5.936900 2764 4448 0 1065482697.970855 2887011004.306734 0.017379 0.023781 10000
0.108 0.472 1536.000000 6.804200 2990 4682 0 1121876677.752120 2899782293.368187 0.017744 0.022963 10000
0.108 0.476 1591.230200 7.628700 3220 4937 0 1230651684.709205 3077073576.816367 0.019424 0.025757 10000
0.108 0.480 1637.523900 8.666700 3465 5194 0 1245032255.931706 2986910295.425917 0.025208 0.038139 10000
0.111 0.460 1360.423300 4.340000 2240 3956 0 876104886.062594 2644182119.067828 0.017064 0.024142 10000
0.111 0.464 1411.964500 4.875500 2451 4195 0 950987337.769295 2720043947.277320 0.017581 0.024173 10000
0.111 0.468 1469.150400 5.426900 2663 4421 0 1032844473.588099 2851463990.321407 0.018396 0.025663 10000
0.111 0.472 1524.106800 6.225500 2906 4664 0 1102567420.372157 2918629765.503317 0.018512 0.024235 10000
0.111 0.476 1564.127800 7.062500 3099 4894 0 1172971201.738146 2964133088.693717 0.020001 0.026913 10000
0.111 0.480 1610.988500 8.083900 3354 5149 0 1236212707.268427 2984926224.776926 0.020367 0.027142 10000
0.114 0.460 1333.396500 3.999100 2161 3954 0 837127942.441398 2584721263.167953 0.016298 0.022441 10000
0.114 0.464 1384.181700 4.556100 2358 4184 0 905753097.878828 2629610345.012364 0.017378 0.023711 10000
0.114 0.468 1445.864800 5.115900 2577 4407 0 970956438.814496 2705941377.420717 0.018110 0.024491 10000
0.114 0.472 1500.624900 5.829200 2803 4638 0 1053022627.415115 2823481567.479808 0.018639 0.024968 10000
0.114 0.476 1540.099300 6.658300 3004 4870 0 1127777053.066070 2913193568.145049 0.019666 0.026377 10000
0.114 0.480 1586.415500 7.562400 3235 5125 0 1219688571.531463 3019486913.637122 0.020524 0.027855 10000
0.117 0.460 1311.654200 3.724000 2075 3938 0 791749650.973649 2485370781.951482 0.016768 0.023683 10000
0.117 0.464 1362.924700 4.179700 2273 4177 0 896120933.061357 2688223853.429154 0.017266 0.023446 10000
0.117 0.468 1418.397300 4.707700 2487 4397 0 957168056.431673 2744109306.132289 0.017001 0.022689 10000
0.117 0.472 1474.944300 5.320000 2706 4636 0 1005156495.539622 2732153867.928493 0.017147 0.022970 10000
0.117 0.476 1520.541300 6.185200 2925 4880 0 1093564139.810528 2872420219.785801 0.017646 0.023252 10000
0.117 0.480 1560.739000 7.025000 3125 5111 0 1173778124.876639 2957096517.031923 0.018959 0.025853 10000
0.120 0.464 1341.071600 3.891500 2190 4182 0 841185604.324015 2567233837.095330 0.015821 0.021920 10000
0.120 0.468 1391.689100 4.419600 2383 4377 0 904428063.421580 2614033188.234411 0.016535 0.023056 10000
0.120 0.472 1448.332800 4.953600 2596 4623 0 974400264.606552 2689912236.406435 0.017522 0.024764 10000
0.120 0.476 1498.764900 5.696400 2825 4858 0 1053380466.302555 2799531752.862792 0.017630 0.023898 10000
0.120 0.480 1538.507100 6.469900 3027 5105 0 1146078973.762039 2929915607.977502 0.018730 0.025194 10000
0.120 0.484 1588.053500 7.415700 3265 5341 0 1207474372.838805 2962870941.311327 0.019440 0.026159 10000
0.123 0.460 1253.425800 3.322400 1922 3951 0 729095914.265565 2351229368.813903 0.015181 0.020916 10000
0.123 0.464 1320.366800 3.653600 2113 4168 0 802444611.838321 2510133156.172511 0.016631 0.022802 10000
0.123 0.468 1364.077100 4.091700 2297 4370 0 899743047.949595 2689016001.170077 0.017314 0.023588 10000
0.123 0.472 1422.687900 4.598200 2512 4604 0 950425145.919516 2682499751.787843 0.017963 0.024562 10000
0.123 0.476 1479.070500 5.239100 2742 4862 0 1000018236.393858 2713489994.790409 0.018168 0.023905 10000
0.123 0.480 1521.800900 6.023500 2952 5106 0 1085776425.488288 2831745566.303517 0.018830 0.024500 10000
0.126 0.460 1233.002200 3.009700 1846 3946 0 719023304.313740 2372627209.455821 0.016041 0.022692 10000
0.126 0.464 1289.191100 3.425800 2032 4155 0 741631843.124660 2326102804.915292 0.017330 0.024056 10000
