0.000	0.450	0.454	2
0.003	0.454	0.458	2
0.006	0.454	0.458	2
0.009	0.454	0.458	2
0.012	0.454	0.458	2
0.015	0.458	0.462	2
0.018	0.458	0.462	2
0.021	0.458	0.462	2
0.024	0.458	0.462	2
0.027	0.458	0.462	2
0.030	0.462	0.466	2
0.033	0.462	0.466	2
0.036	0.462	0.466	2
0.039	0.462	0.466	2
0.042	0.462	0.466	2
0.045	0.462	0.466	2
0.048	0.462	0.466	2
0.051	0.462	0.466	2
0.054	0.466	0.470	2
0.057	0.466	0.470	2
0.060	0.466	0.470	2
0.063	0.466	0.470	2
0.066	0.466	0.470	2
0.069	0.466	0.470	2
0.072	0.466	0.470	2
0.075	0.470	0.474	2
0.078	0.470	0.474	2
0.081	0.470	0.474	2
0.084	0.470	0.474	2
0.087	0.470	0.474	2
0.090	0.470	0.474	2
0.093	0.470	0.474	2
0.096	0.470	0.474	2
0.099	0.470	0.474	2
0.102	0.474	0.478	2
0.105	0.474	0.478	2
0.108	0.474	0.478	2
0.111	0.474	0.478	2
0.114	0.474	0.478	2
0.117	0.474	0.478	2
0.120	0.474	0.478	2
0.123	0.474	0.478	2
0.126	0.474	0.478	2
0.129	0.474	0.478	2
0.132	0.474	0.478	2
0.135	0.474	0.478	2
0.138	0.478	0.482	2
0.141	0.478	0.482	2
0.144	0.478	0.482	2
0.147	0.478	0.482	2
0.150	0.476	0.480	2
0.153	0.476	0.480	2
0.156	0.476	0.480	2
0.159	0.478	0.482	2
0.162	0.478	0.482	2
0.165	0.478	0.482	2
0.168	0.478	0.482	2
0.171	0.476	0.480	2
0.174	0.478	0.482	2
0.177	0.478	0.482	2
0.180	0.478	0.482	2
0.183	0.478	0.482	2
0.186	0.478	0.482	2
0.189	0.478	0.482	2
0.195	0.474	0.478	2
0.198	0.474	0.478	2
0.201	0.474	0.478	2
0.204	0.474	0.478	2
0.207	0.474	0.478	2
0.210	0.474	0.478	2
0.213	0.472	0.476	2
0.216	0.474	0.478	2
0.219	0.474	0.478	2
0.222	0.470	0.474	2
0.225	0.470	0.474	2
0.228	0.470	0.474	2
0.231	0.470	0.474	2
0.234	0.466	0.470	2
0.237	0.466	0.470	2
0.240	0.466	0.470	2
0.243	0.466	0.470	2
0.246	0.462	0.466	2
0.249	0.462	0.466	2
0.252	0.462	0.466	1
0.255	0.462	0.466	1
0.258	0.458	0.462	1
0.261	0.458	0.462	1
0.264	0.454	0.458	1
0.267	0.454	0.458	1
0.270	0.450	0.454	1
0.273	0.450	0.454	1
0.276	0.446	0.450	1
0.279	0.446	0.450	1
0.282	0.444	0.448	1
0.285	0.442	0.446	1
0.288	0.436	0.440	1
0.291	0.434	0.438	1
0.294	0.430	0.434	1
0.297	0.428	0.432	1
0.300	0.422	0.426	1
0.303	0.416	0.420	1
0.306	0.416	0.420	1
0.309	0.410	0.414	1
0.312	0.404	0.408	1
0.339	0.320	0.324	1
0.342	0.312	0.316	1
0.345	0.300	0.304	1
0.348	0.288	0.292	1
0.354	0.260	0.264	1
