# mu sigma av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m nsamples
-0.450 0.320 149.963100 994.184300 10000 10000 0 1148376560.160000 736746209.464403 10000
-0.450 0.330 146.044600 990.057600 10000 10000 0 1069293273.400000 679480809.984814 10000
-0.450 0.340 142.288500 985.846600 10000 10000 0 999289715.100000 629981263.043709 10000
-0.450 0.350 138.695200 981.499300 10000 10000 0 938015401.570000 586458097.520221 10000
-0.450 0.360 135.244600 977.122900 10000 10000 0 882223279.110000 548527742.442085 10000
-0.400 0.000 552.000000 1024.000000 145 145 0 222766793103.448273 46173122.218406 145
-0.400 0.004 551.412600 1024.000000 10000 10000 0 217977172600.000000 3440742662.927327 10000
-0.400 0.008 549.985300 1024.000000 10000 10000 0 207275960800.000000 4496413470.997478 10000
-0.400 0.010 549.156200 1024.000000 10000 10000 0 201751035000.000000 5147082067.127653 10000
-0.400 0.012 548.256600 1024.000000 10000 10000 0 196182859900.000000 5718164120.687187 10000
-0.400 0.016 546.289200 1024.000000 10000 10000 0 185323344540.000000 6987413317.205444 10000
-0.400 0.020 543.848276 1024.000000 145 145 0 175188358620.689667 7433524864.609406 145
-0.400 0.024 541.653100 1024.000000 10000 10000 0 164472012690.000000 9299831118.830158 10000
-0.400 0.028 538.988900 1024.000000 10000 10000 0 154529620730.000000 10341283214.215927 10000
-0.400 0.030 537.581900 1024.000000 10000 10000 0 149760336970.000000 10843441236.330200 10000
-0.400 0.032 536.116300 1024.000000 10000 10000 0 145064912190.000000 11348634172.282070 10000
-0.400 0.036 533.024400 1024.000000 10000 10000 0 135982350580.000000 12217554870.263231 10000
-0.400 0.040 529.909091 1024.000000 165 165 0 127742910303.030304 13242199543.373163 165
-0.400 0.044 526.161000 1024.000000 10000 10000 0 118849880290.000000 13825957913.752531 10000
-0.400 0.048 522.387600 1024.000000 10000 10000 0 110793008650.000000 14512284756.363300 10000
-0.400 0.050 520.422400 1024.000000 10000 10000 0 106926488020.000000 14801827755.023268 10000
-0.400 0.052 518.398200 1024.000000 10000 10000 0 103137634580.000000 15108930975.488918 10000
-0.400 0.056 514.178000 1024.000000 10000 10000 0 95807903858.000000 15610910542.397171 10000
-0.400 0.060 509.807143 1024.000000 140 140 0 90337573571.428574 14785814555.268850 140
-0.400 0.064 505.042400 1024.000000 10000 10000 0 82131401797.000000 16307846067.854904 10000
-0.400 0.068 500.125100 1024.000000 10000 10000 0 75780374368.000000 16516818472.879606 10000
-0.400 0.070 497.585400 1024.000000 10000 10000 0 72749111735.000000 16598660525.100243 10000
-0.400 0.072 494.980800 1024.000000 10000 10000 0 69766701319.000000 16617515588.520639 10000
-0.400 0.076 489.608600 1024.000000 10000 10000 0 64093093955.000000 16652766494.446924 10000
-0.400 0.080 483.019231 1024.000000 156 156 0 57538592756.410255 16962441848.055758 156
-0.400 0.084 478.193500 1024.000000 10000 10000 0 53690306961.000000 16357877266.298977 10000
-0.400 0.088 472.162000 1024.000000 10000 10000 0 48963046874.000000 16073740221.010475 10000
-0.400 0.090 469.075400 1024.000000 10000 10000 0 46731557150.599998 15904357213.123178 10000
-0.400 0.092 465.943600 1024.000000 10000 10000 0 44582410473.900002 15707650114.202305 10000
-0.400 0.096 459.531700 1024.000000 10000 10000 0 40498262212.000000 15270604349.146204 10000
-0.400 0.100 454.259740 1024.000000 154 154 0 37349855194.805191 14315984015.983330 154
-0.400 0.104 446.225800 1024.000000 10000 10000 0 33253408165.700001 14181264516.984774 10000
-0.400 0.108 439.367600 1024.000000 10000 10000 0 30066388650.400002 13559052747.166933 10000
-0.400 0.110 435.900400 1024.000000 10000 10000 0 28582667077.799999 13244225157.591539 10000
-0.400 0.112 432.407300 1023.999400 10000 10000 0 27166203474.000000 12916886338.282019 10000
-0.400 0.116 425.356600 1023.998800 10000 10000 0 24516183307.299999 12237200404.887363 10000
-0.400 0.120 417.012658 1024.000000 158 158 0 21426284151.898735 11376397384.708439 158
-0.400 0.124 411.111000 1023.996300 10000 10000 0 19963658624.700001 10871382820.425152 10000
-0.400 0.128 403.950200 1023.991400 10000 10000 0 18020772852.700001 10213592715.385399 10000
-0.400 0.130 400.377300 1023.988100 10000 10000 0 17124147004.400000 9876851783.113131 10000
-0.400 0.132 396.798200 1023.984500 10000 10000 0 16270947656.000000 9555235348.716646 10000
-0.400 0.136 389.680100 1023.973000 10000 10000 0 14705104458.200001 8909839632.818768 10000
-0.400 0.140 380.225610 1023.951220 164 164 0 13295557536.585365 9062821619.764771 164
-0.400 0.144 375.599400 1023.928500 10000 10000 0 12058465835.200001 7721740310.090825 10000
-0.400 0.148 368.672000 1023.890200 10000 10000 0 10944817425.799999 7173551242.286801 10000
-0.400 0.150 365.240900 1023.867000 10000 10000 0 10433046493.799999 6909479485.976210 10000
-0.400 0.160 348.463200 1023.655300 10000 10000 0 8267657986.300000 5713911214.355211 10000
-0.400 0.170 332.428400 1023.253300 10000 10000 0 6642905366.000000 4728890718.113618 10000
-0.400 0.180 317.210400 1022.569400 10000 10000 0 5412360988.900000 3911593736.493414 10000
-0.400 0.190 302.847600 1021.537400 10000 10000 0 4475371571.300000 3245197666.398851 10000
-0.400 0.200 289.344600 1020.081000 10000 10000 0 3757644317.300000 2718676094.838233 10000
-0.400 0.210 276.680500 1018.161700 10000 10000 0 3201659828.500000 2303740165.565126 10000
-0.400 0.220 264.799800 1015.725900 10000 10000 0 2759289267.900000 1966335312.374974 10000
-0.400 0.230 253.694500 1012.809900 10000 10000 0 2409952754.500000 1698343269.741782 10000
-0.400 0.240 243.310700 1009.446500 10000 10000 0 2129349356.400000 1480103627.593299 10000
-0.400 0.250 233.579200 1005.594800 10000 10000 0 1897407402.300000 1300851617.958782 10000
-0.400 0.260 224.473000 1001.361600 10000 10000 0 1707304014.400000 1156014693.063013 10000
-0.400 0.270 215.939200 996.798200 10000 10000 0 1547167793.800000 1032199641.259454 10000
-0.400 0.280 207.936300 991.935900 10000 10000 0 1411494249.600000 928310851.576810 10000
-0.400 0.290 200.417800 986.835500 10000 10000 0 1294537224.600000 839343710.952636 10000
-0.400 0.300 193.362500 981.600300 10000 10000 0 1195282246.000000 766455566.060867 10000
-0.400 0.310 186.723200 976.205000 10000 10000 0 1108585623.200000 703503980.076322 10000
-0.400 0.320 180.473200 970.764100 10000 10000 0 1032977203.200000 648324940.653592 10000
-0.400 0.330 174.575900 965.269400 10000 10000 0 964982279.700000 599597998.761131 10000
-0.400 0.340 169.013900 959.763700 10000 10000 0 905381979.350000 556237114.280674 10000
-0.400 0.350 163.767300 954.309200 10000 10000 0 852964964.500000 519151251.966555 10000
-0.400 0.360 158.803000 948.895900 10000 10000 0 805853446.300000 485440491.758908 10000
-0.400 0.370 154.105600 943.526000 10000 10000 0 764070468.500000 457840417.240820 10000
-0.400 0.380 149.648800 938.302300 10000 10000 0 724945396.180000 429639740.294764 10000
-0.400 0.390 145.430000 933.267500 10000 10000 0 690729465.800000 407320978.625610 10000
-0.390 0.000 649.856900 1024.000000 10000 10000 0 267125142600.000000 3482742291.965628 10000
-0.390 0.004 648.548500 1024.000000 10000 10000 0 255563332800.000000 3649696621.442143 10000
-0.390 0.008 646.717600 1024.000000 10000 10000 0 242302082100.000000 5133149300.869110 10000
-0.390 0.012 644.492500 1024.000000 10000 10000 0 228738208500.000000 6652363896.203789 10000
-0.390 0.016 641.934700 1024.000000 10000 10000 0 215484269670.000000 8187134073.704548 10000
