-0.330	0.036	0.040
-0.320	0.092	0.096
-0.310	0.116	0.120
-0.300	0.126	0.136
-0.250	0.194	0.204
-0.200	0.241	0.251
-0.150	0.289	0.299
-0.100	0.326	0.336
-0.050	0.363	0.373
0.000	0.402	0.406
0.003	0.406	0.408
0.006	0.408	0.410
0.009	0.410	0.412
0.012	0.410	0.413
0.015	0.414	0.416
0.018	0.416	0.418
0.021	0.418	0.419
0.024	0.418	0.420
0.027	0.418	0.422
0.030	0.422	0.424
0.033	0.426	0.429
0.036	0.426	0.428
0.039	0.429	0.430
0.042	0.430	0.432
0.045	0.432	0.434
0.048	0.434	0.436
0.051	0.436	0.438
0.054	0.438	0.442
0.057	0.439	0.442
0.060	0.442	0.445
0.063	0.443	0.446
0.066	0.446	0.449
0.069	0.446	0.450
0.072	0.450	0.452
0.075	0.450	0.454
0.078	0.454	0.456
0.081	0.454	0.457
0.084	0.458	0.459
0.087	0.458	0.461
0.090	0.459	0.463
0.093	0.460	0.464
0.096	0.462	0.466
0.099	0.466	0.468
0.102	0.466	0.470
0.105	0.470	0.471
0.108	0.470	0.473
0.111	0.474	0.475
0.114	0.474	0.477
0.117	0.474	0.478
0.120	0.478	0.480
0.123	0.478	0.480
0.126	0.480	0.484
0.129	0.481	0.485
0.132	0.483	0.487
0.135	0.485	0.489
0.138	0.487	0.491
0.141	0.488	0.492
0.144	0.490	0.494
0.147	0.494	0.496
0.150	0.494	0.498
0.153	0.495	0.499
0.156	0.498	0.502
0.159	0.500	0.504
0.162	0.501	0.505
0.165	0.502	0.506
0.168	0.502	0.506
0.171	0.506	0.510
0.174	0.506	0.510
0.177	0.510	0.514
0.180	0.511	0.515
0.183	0.510	0.514
0.186	0.514	0.518
0.189	0.514	0.518
0.192	0.518	0.522
0.195	0.516	0.520
0.198	0.521	0.525
0.201	0.523	0.527
0.204	0.521	0.525
0.207	0.526	0.527
0.210	0.528	0.532
0.213	0.526	0.530
0.216	0.528	0.532
0.219	0.530	0.534
0.222	0.534	0.535
0.225	0.533	0.537
0.228	0.535	0.539
0.231	0.537	0.541
0.234	0.538	0.542
0.237	0.540	0.544
0.240	0.542	0.546
0.243	0.544	0.548
0.246	0.545	0.549
0.249	0.547	0.551
0.252	0.549	0.553
0.255	0.551	0.555
0.258	0.552	0.556
0.261	0.554	0.558
0.264	0.552	0.556
0.267	0.554	0.558
0.270	0.555	0.559
0.273	0.557	0.561
0.276	0.559	0.563
0.279	0.561	0.565
0.282	0.562	0.566
0.285	0.564	0.568
0.288	0.566	0.570
0.291	0.568	0.572
0.294	0.569	0.573
0.297	0.571	0.575
0.300	0.573	0.577
0.303	0.575	0.579
0.306	0.576	0.580
0.309	0.578	0.582
0.312	0.576	0.580
0.315	0.578	0.582
0.318	0.579	0.583
0.321	0.581	0.585
0.324	0.583	0.587
0.327	0.584	0.588
0.330	0.586	0.590
0.333	0.588	0.592
0.336	0.590	0.594
0.339	0.591	0.595
0.342	0.589	0.593
0.345	0.591	0.595
0.348	0.593	0.597
0.351	0.594	0.598
