# mu sigma av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m nsamples
-0.370 0.052 927.278500 128.000000 10000 10000 0 221484517658.000000 42008640220.131882 10000
-0.370 0.056 917.300700 128.000000 10000 10000 0 210099212878.000000 43165080896.690826 10000
-0.370 0.060 906.861100 128.000000 10000 10000 0 199237214395.000000 44060386469.001091 10000
-0.370 0.064 895.979500 128.000000 10000 10000 0 188838522770.000000 44757583203.012924 10000
-0.370 0.068 884.695200 128.000000 10000 10000 0 178896313454.000000 45184009133.352982 10000
-0.370 0.072 873.047100 128.000000 10000 10000 0 169438403569.000000 45457338723.484894 10000
-0.370 0.076 861.065400 128.000000 10000 10000 0 160418322931.000000 45563638474.238785 10000
-0.370 0.080 848.793600 128.000000 10000 10000 0 151835061559.000000 45471182234.856163 10000
-0.370 0.084 836.271800 128.000000 10000 10000 0 143698227997.000000 45271155061.820435 10000
-0.370 0.088 823.529400 128.000000 10000 10000 0 135943478565.000000 44874754123.768120 10000
-0.370 0.092 810.612300 128.000000 10000 10000 0 128604218346.000000 44412491169.779785 10000
-0.370 0.096 797.563400 128.000000 10000 10000 0 121676212166.000000 43833243349.696793 10000
-0.370 0.100 784.395300 128.000000 10000 10000 0 115063672618.000000 43125069000.441635 10000
-0.370 0.104 771.163800 128.000000 10000 10000 0 108833534932.000000 42377935689.110222 10000
-0.370 0.108 757.899000 127.999800 10000 10000 0 102950352871.000000 41547457312.737305 10000
-0.370 0.112 744.619600 127.999800 10000 10000 0 97363381320.000000 40654910941.206596 10000
-0.370 0.116 731.375100 127.999500 10000 10000 0 92127393519.000000 39717812396.594254 10000
-0.370 0.120 718.168300 127.998300 10000 10000 0 87153636295.000000 38744690195.456795 10000
-0.370 0.124 705.038000 127.997900 10000 10000 0 82464488827.000000 37719749937.475929 10000
-0.370 0.128 691.999900 127.996300 10000 10000 0 78034416701.000000 36692518376.701645 10000
-0.370 0.132 679.087500 127.993400 10000 10000 0 73879858163.000000 35650013328.165237 10000
-0.370 0.136 666.299400 127.990200 10000 10000 0 69939793552.000000 34586679648.718246 10000
-0.370 0.140 653.674100 127.984300 10000 10000 0 66257354427.000000 33536548023.588184 10000
-0.370 0.144 641.200400 127.976200 10000 10000 0 62765331358.000000 32485792722.914608 10000
-0.370 0.148 628.909700 127.964600 10000 10000 0 59483701970.000000 31423773380.669037 10000
-0.360 0.000 1380.000200 128.000000 10000 10000 0 561592809400.000000 279043048.519656 10000
-0.360 0.004 1377.668800 128.000000 10000 10000 0 544187797080.000000 12719883657.772213 10000
-0.360 0.008 1373.272000 128.000000 10000 10000 0 519487935390.000000 18794595932.397118 10000
-0.360 0.012 1367.596600 128.000000 10000 10000 0 495200605271.000000 24465106754.346539 10000
-0.360 0.016 1360.667800 128.000000 10000 10000 0 471442224005.000000 29866200722.507050 10000
-0.360 0.020 1352.527000 128.000000 10000 10000 0 448418163169.000000 34973682355.098099 10000
-0.360 0.024 1343.196100 128.000000 10000 10000 0 426136964032.000000 39772369615.453133 10000
-0.360 0.028 1332.704700 128.000000 10000 10000 0 404609597629.000000 44064294306.701126 10000
-0.360 0.032 1321.104600 128.000000 10000 10000 0 383995963012.000000 48035744567.936058 10000
-0.360 0.036 1308.397000 128.000000 10000 10000 0 364031605235.000000 51516638900.063293 10000
-0.360 0.040 1294.642800 128.000000 10000 10000 0 344847214125.000000 54541749087.915367 10000
-0.360 0.044 1279.890600 128.000000 10000 10000 0 326451272673.000000 57200745916.686623 10000
-0.360 0.048 1264.188600 128.000000 10000 10000 0 308796449962.000000 59381420562.151299 10000
-0.360 0.052 1247.599700 128.000000 10000 10000 0 291905883652.000000 61192605381.406326 10000
-0.360 0.056 1230.186200 128.000000 10000 10000 0 275752752576.000000 62609069946.781105 10000
-0.360 0.060 1212.025800 128.000000 10000 10000 0 260364297396.000000 63665094784.635651 10000
-0.360 0.064 1193.184800 128.000000 10000 10000 0 245684768962.000000 64360905770.976143 10000
-0.360 0.068 1173.747400 128.000000 10000 10000 0 231733157774.000000 64757014259.451126 10000
-0.360 0.072 1153.775100 128.000000 10000 10000 0 218428696223.000000 64875660182.944466 10000
-0.360 0.076 1133.374800 128.000000 10000 10000 0 205860551604.000000 64701175575.964981 10000
-0.360 0.080 1112.602200 128.000000 10000 10000 0 193918461970.000000 64304780564.767113 10000
-0.360 0.084 1091.542700 128.000000 10000 10000 0 182611293149.000000 63676407981.496750 10000
-0.360 0.088 1070.272700 128.000000 10000 10000 0 171925249358.000000 62868226927.702728 10000
-0.360 0.092 1048.866400 128.000000 10000 10000 0 161842839741.000000 61899864569.397598 10000
-0.360 0.096 1027.393900 128.000000 10000 10000 0 152344268468.000000 60792795049.569504 10000
-0.360 0.100 1005.910000 128.000000 10000 10000 0 143375623337.000000 59535189815.397720 10000
-0.360 0.104 984.472100 127.999800 10000 10000 0 134917200894.000000 58207904214.177010 10000
-0.360 0.108 963.155600 127.999800 10000 10000 0 126985302225.000000 56799738138.754326 10000
-0.360 0.112 941.991300 127.999700 10000 10000 0 119505930431.000000 55284507604.384415 10000
-0.360 0.116 921.036800 127.998500 10000 10000 0 112493304490.000000 53735345478.564461 10000
-0.360 0.120 900.322400 127.997900 10000 10000 0 105900004541.000000 52148199217.169739 10000
-0.360 0.124 879.892300 127.996300 10000 10000 0 99722028402.000000 50543354931.340439 10000
-0.360 0.128 859.774100 127.993500 10000 10000 0 93929659645.000000 48921875048.528999 10000
-0.360 0.132 839.980400 127.990300 10000 10000 0 88462292529.000000 47275564009.581726 10000
-0.360 0.136 820.553300 127.984800 10000 10000 0 83370441817.000000 45674362023.350685 10000
-0.360 0.140 801.499900 127.976000 10000 10000 0 78591767799.000000 44076244300.375008 10000
-0.360 0.144 782.837900 127.964300 10000 10000 0 74115341066.000000 42504855037.610107 10000
-0.360 0.148 764.580200 127.948500 10000 10000 0 69919185340.000000 40950550398.407890 10000
-0.350 0.000 2207.999800 128.000000 10000 10000 0 900282949100.000000 193624574.520889 10000
-0.350 0.004 2203.040700 128.000000 10000 10000 0 865260198710.000000 23508071335.019020 10000
-0.350 0.008 2194.209700 128.000000 10000 10000 0 823587449660.000000 34733357793.594757 10000
-0.350 0.012 2182.306000 128.000000 10000 10000 0 782693605419.000000 45763613411.040894 10000
-0.350 0.016 2167.394400 128.000000 10000 10000 0 742740290983.000000 56384725267.368462 10000
-0.350 0.020 2149.567700 128.000000 10000 10000 0 703960302768.000000 66240101587.182114 10000
-0.350 0.024 2128.914100 128.000000 10000 10000 0 666388520251.000000 75191582074.489502 10000
-0.350 0.028 2105.524700 128.000000 10000 10000 0 629971707791.000000 83215351852.917542 10000
-0.350 0.032 2079.548900 128.000000 10000 10000 0 594944248196.000000 90290367273.026230 10000
-0.350 0.036 2051.095900 128.000000 10000 10000 0 561117399899.000000 96407739669.695526 10000
-0.350 0.040 2020.338900 128.000000 10000 10000 0 528636333529.000000 101626075316.249680 10000
-0.350 0.044 1987.447000 128.000000 10000 10000 0 497472020568.000000 105967174883.928909 10000
-0.350 0.048 1952.618800 128.000000 10000 10000 0 467698490006.000000 109362144859.161530 10000
-0.350 0.052 1916.052200 128.000000 10000 10000 0 439289375311.000000 111993291213.033752 10000
-0.350 0.056 1877.956800 128.000000 10000 10000 0 412218856143.000000 113857058937.661072 10000
-0.350 0.060 1838.552400 128.000000 10000 10000 0 386480929975.000000 114960902123.601364 10000
-0.350 0.064 1798.059700 128.000000 10000 10000 0 362066448384.000000 115499022626.181885 10000
-0.350 0.068 1756.713100 128.000000 10000 10000 0 339007559821.000000 115432210739.549484 10000
-0.350 0.072 1714.706400 128.000000 10000 10000 0 317175212307.000000 114790530868.174866 10000
-0.350 0.076 1672.271900 128.000000 10000 10000 0 296647432550.000000 113746275396.594391 10000
-0.350 0.080 1629.585400 128.000000 10000 10000 0 277288333394.000000 112248457896.624451 10000
-0.350 0.084 1586.838800 128.000000 10000 10000 0 259092302554.000000 110434956048.881195 10000
-0.350 0.088 1544.218300 128.000000 10000 10000 0 242071389662.000000 108331303648.125793 10000
-0.350 0.092 1501.855000 128.000000 10000 10000 0 226070187464.000000 105947168234.613907 10000
-0.350 0.096 1459.902700 128.000000 10000 10000 0 211112170138.000000 103377832229.213745 10000
-0.350 0.100 1418.488500 127.999800 10000 10000 0 197140979994.000000 100627319865.687607 10000
-0.350 0.104 1377.709100 127.999800 10000 10000 0 184087132198.000000 97820837237.011902 10000
-0.350 0.108 1337.675300 127.999700 10000 10000 0 171922139546.000000 94900319610.243195 10000
-0.350 0.112 1298.445900 127.998700 10000 10000 0 160558094795.000000 91925112149.595291 10000
-0.350 0.116 1260.102000 127.998000 10000 10000 0 149985746018.000000 88932985288.595749 10000
-0.350 0.120 1222.692700 127.996500 10000 10000 0 140145288951.000000 85971827611.715790 10000
-0.350 0.124 1186.255500 127.994000 10000 10000 0 130972718264.000000 83055888588.523834 10000
-0.350 0.128 1150.824800 127.990800 10000 10000 0 122438139279.000000 80234999248.106735 10000
-0.350 0.132 1116.379500 127.985100 10000 10000 0 114417272381.000000 76202899850.983887 10000
-0.350 0.136 1082.921300 127.976100 10000 10000 0 106992842576.000000 73233159672.155655 10000
-0.350 0.140 1050.478100 127.964100 10000 10000 0 100019150504.000000 68509087778.977081 10000
-0.350 0.144 1019.008100 127.948200 10000 10000 0 93570717528.000000 65149323535.920464 10000
-0.350 0.148 988.561800 127.923200 10000 10000 0 87628096576.000000 62241021253.878960 10000
-0.340 0.000 5519.907500 128.000000 10000 10000 0 2254007990000.000000 2896176392.140893 10000
-0.340 0.004 5502.785700 128.000000 10000 10000 0 2146798952150.000000 87938951270.228699 10000
-0.340 0.008 5471.324800 128.000000 10000 10000 0 2036231971750.000000 145993440172.799011 10000
-0.340 0.012 5426.286300 128.000000 10000 10000 0 1926764378780.000000 202444621007.504425 10000
-0.340 0.016 5368.169500 128.000000 10000 10000 0 1818835880780.000000 254431384156.432495 10000
-0.340 0.020 5297.440300 128.000000 10000 10000 0 1712693678340.000000 301563207996.175476 10000
-0.340 0.024 5213.948900 128.000000 10000 10000 0 1606432930226.699951 341227811793.365845 10000
-0.340 0.028 5116.853500 128.000000 10000 10000 0 1498333157895.440918 370190560357.900146 10000
-0.340 0.032 5005.877600 128.000000 10000 10000 0 1390825762571.528076 392803451546.071167 10000
-0.340 0.036 4882.372300 127.999800 10000 10000 0 1285887707093.224365 403579267969.679688 10000
-0.340 0.040 4748.060900 127.999800 10000 10000 0 1185979188569.643555 409027363470.992859 10000
-0.340 0.044 4605.083600 127.999800 10000 10000 0 1092466116419.829834 410292201372.497131 10000
-0.340 0.048 4455.787200 127.999800 10000 10000 0 1006305028372.198364 408952905177.648315 10000
-0.340 0.052 4301.894400 127.999600 10000 10000 0 925538318907.053345 400675298521.597412 10000
-0.340 0.056 4144.725500 127.987000 9999 9999 0 849706023629.069092 389585513067.097168 10000
-0.340 0.060 3985.961500 127.987000 9999 9999 0 779293146257.266724 376739618817.327332 10000
-0.340 0.064 3827.181700 127.978800 9999 9999 0 714189596921.730347 361970154423.592529 10000
-0.340 0.068 3669.419300 127.963200 9998 9998 0 654341361287.628906 347858179677.866394 10000
-0.340 0.072 3513.902100 127.957400 9997 9997 0 599168465664.692749 332341566272.249146 10000
-0.340 0.076 3361.631100 127.939800 9996 9996 0 549226653274.516113 317677559113.444702 10000
-0.340 0.080 3212.908800 127.909400 9993 9993 0 503723592975.667908 302925186069.054321 10000
-0.340 0.084 3067.975000 127.897800 9993 9993 0 461755791180.510376 288138740718.108582 10000
-0.340 0.088 2927.570500 127.886200 9992 9992 0 423473499609.308594 274310070128.185089 10000
-0.340 0.092 2792.092100 127.882000 9991 9991 0 387822083997.897217 259508415785.631073 10000
-0.340 0.096 2662.392200 127.858500 9989 9989 0 355473602600.845215 244902673379.563751 10000
-0.340 0.100 2538.187000 127.847200 9989 9989 0 326010153226.389343 231859201634.539459 10000
-0.340 0.104 2419.902800 127.829400 9988 9988 0 299073674690.733337 218682703356.289642 10000
-0.340 0.108 2307.185100 127.825100 9987 9987 0 274928538301.378845 207576751060.450653 10000
-0.340 0.112 2199.906400 127.822200 9987 9987 0 252264545428.368042 195586274756.968445 10000
-0.340 0.116 2098.523400 127.821200 9987 9987 0 231645777437.494690 183772289019.052277 10000
-0.340 0.120 2002.757200 127.820100 9987 9987 0 213155079054.644073 173772365905.191681 10000
-0.340 0.124 1912.086700 127.817000 9988 9988 0 196304537971.984375 163411751394.211273 10000
-0.340 0.128 1826.215700 127.814000 9987 9987 0 181359575171.269226 155667167143.568024 10000
-0.340 0.132 1744.741300 127.797900 9987 9987 0 167554910232.447113 147089828016.040833 10000
-0.340 0.136 1667.269800 127.785700 9987 9987 0 155033160710.490021 139527459521.280151 10000
-0.340 0.140 1593.816200 127.781300 9988 9988 0 143674017794.005371 133626916686.029419 10000
-0.340 0.144 1523.921000 127.765300 9988 9988 0 132827652036.057770 125356144940.434982 10000
-0.340 0.148 1457.714500 127.739100 9989 9989 0 122976001147.101730 117749885079.072952 10000
-0.330 0.000 5545.191300 0.000000 0 0 0 99.999600 0.000060 10000
-0.330 0.004 5614.152400 0.000800 4 4 0 100.770576 6.268584 10000
-0.330 0.008 5784.842300 0.056100 10 10 0 196913.200915 19666318.971021 10000
-0.330 0.012 6071.601800 1.750700 162 162 0 8737514.992721 625400270.948621 10000
-0.330 0.016 6424.071300 8.124900 701 701 0 11176592.063047 683749602.992292 10000
-0.330 0.020 6778.985800 17.845300 1495 1495 0 13958085.124116 767841996.426673 10000
-0.330 0.024 7110.351600 28.411600 2344 2344 0 10938304.836462 579414716.861267 10000
-0.330 0.028 7411.389400 39.323900 3212 3212 0 345380164.233840 26694781286.604202 10000
-0.330 0.032 7678.151900 49.294900 4021 4021 0 811788609.134059 37743718636.636520 10000
-0.330 0.036 7913.820400 58.245000 4712 4712 0 3915706335.239821 87968466087.310165 10000
-0.330 0.040 8119.449400 66.273700 5345 5345 0 13947368711.898804 158385316558.640076 10000
-0.330 0.044 8288.132400 73.112700 5860 5860 0 37156843976.368668 249873600465.878448 10000
-0.330 0.048 8412.058900 79.384000 6347 6347 0 75300811971.946564 348784207134.276550 10000
-0.330 0.052 8475.243800 85.303000 6806 6806 0 123538872059.958023 426939437467.876282 10000
-0.330 0.056 8469.753100 90.182300 7167 7167 0 173393931747.748291 477473446689.389343 10000
-0.330 0.060 8403.176800 94.254300 7480 7480 0 228337866442.440887 515389918564.959717 10000
-0.330 0.064 8267.901800 98.133400 7788 7788 0 281483670817.827026 537458123788.979675 10000
-0.330 0.068 8067.021000 101.629800 8030 8030 0 329114223801.709778 546885745970.768677 10000
-0.330 0.072 7816.419600 104.468600 8247 8247 0 364129786043.651611 540572607641.009033 10000
-0.330 0.076 7529.561200 106.940600 8442 8442 0 386923591340.972778 521746371964.136475 10000
-0.330 0.080 7218.007700 109.261800 8604 8604 0 402875120188.695312 502425102622.920349 10000
-0.330 0.084 6885.260700 111.379000 8768 8768 0 410902329213.304504 478315442910.209290 10000
-0.330 0.088 6540.041100 113.071500 8902 8902 0 411461667959.614075 452700729179.166870 10000
-0.330 0.092 6189.999200 114.765500 9024 9024 0 405872412086.628174 428871342483.706726 10000
-0.330 0.096 5844.931900 116.198300 9123 9123 0 393251562229.529907 402019113386.129456 10000
-0.330 0.100 5508.951500 117.421100 9215 9215 0 378723911772.224670 377286069900.679443 10000
-0.330 0.104 5183.032800 118.642300 9318 9318 0 362555466158.179321 354326169408.747314 10000
-0.330 0.108 4865.821600 119.842500 9401 9401 0 342406169960.186523 329808072004.071228 10000
-0.330 0.112 4561.937500 120.812700 9480 9480 0 322380011097.588379 308465179460.586365 10000
-0.330 0.116 4273.567900 121.732700 9542 9542 0 301924005457.336670 289514966605.252991 10000
-0.330 0.120 4002.754900 122.504200 9602 9602 0 281525257462.991272 271387696024.343536 10000
-0.330 0.124 3748.456400 123.180500 9650 9650 0 262774178570.629761 254971169834.222931 10000
-0.330 0.128 3509.930400 123.714800 9688 9688 0 243219843476.765198 238157196789.340454 10000
-0.330 0.132 3286.982300 124.137500 9715 9715 0 227628447341.977386 227134062445.243896 10000
-0.330 0.136 3076.527700 124.477200 9744 9744 0 209724988381.416382 210843541290.885254 10000
-0.330 0.140 2883.477500 124.758300 9764 9764 0 193563221024.542816 198043903995.597504 10000
-0.330 0.144 2706.042400 125.021600 9791 9791 0 178754424470.151398 184116838370.085846 10000
-0.330 0.148 2539.670500 125.236800 9805 9805 0 166331021952.429138 174795360801.414093 10000
-0.320 0.000 1390.050100 0.000000 0 0 0 24.999900 0.000015 10000
-0.320 0.004 1397.364500 0.000000 0 0 0 25.025570 0.383577 10000
