# mu sigma av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m  runtime_conv(s)  std_runtime_conv(s)  nsamples
0.006 0.511 1533.590200 13.428300 4728 4954 0 6598268936.580776 13958363597.262302 0.002620 0.004589 10000
0.006 0.515 1559.060100 14.241000 4910 5140 0 6602699853.622857 13584327295.514925 0.002680 0.004684 10000
0.006 0.519 1583.284700 15.003800 5107 5338 0 6869281094.962090 13912857244.678299 0.002904 0.005105 10000
0.009 0.502 1503.202500 11.473900 4233 4462 0 6143634860.119637 13991865138.653898 0.002326 0.004219 10000
0.009 0.506 1507.044900 12.061200 4400 4636 0 6362077968.180443 14130319143.083258 0.002314 0.004075 10000
0.009 0.510 1516.722800 12.609200 4564 4808 0 6613563473.966719 14425546068.461563 0.002541 0.004567 10000
0.009 0.514 1531.405200 13.326800 4749 4992 0 6556306917.907164 13777488339.440851 0.002750 0.004806 10000
0.009 0.518 1553.707600 14.094800 4932 5176 0 6636125202.915032 13751802031.651110 0.003004 0.005175 10000
0.009 0.522 1577.921000 14.877300 5138 5386 0 6755513787.642922 13541863915.248489 0.004792 0.007509 10000
0.012 0.503 1496.119900 11.116300 4168 4411 0 5966361963.391405 13834336225.578999 0.004054 0.006521 10000
0.012 0.507 1504.537500 11.710500 4344 4591 0 6157979594.143208 13722552975.325924 0.003816 0.006020 10000
0.012 0.511 1509.869400 12.239300 4496 4752 0 6489358389.897932 14098739809.099058 0.004520 0.007282 10000
0.012 0.515 1520.706500 12.913000 4696 4956 0 6524190042.699204 13903942908.821913 0.004344 0.006680 10000
0.012 0.519 1540.600500 13.610100 4878 5133 0 6462058412.505708 13257286826.511236 0.004488 0.006917 10000
0.012 0.523 1563.321000 14.334100 5061 5323 0 6745251819.637216 13667253340.063856 0.004727 0.007456 10000
0.015 0.511 1502.744900 11.722300 4403 4668 0 6273404864.303917 13965803412.560425 0.004152 0.006521 10000
0.015 0.515 1509.596500 12.344500 4579 4849 0 6426015546.082064 13857425581.879877 0.004319 0.006834 10000
0.015 0.519 1521.077400 13.024000 4766 5042 0 6440432203.544092 13408827474.159424 0.004385 0.006785 10000
0.015 0.523 1539.393600 13.693800 4939 5219 0 6541243879.049494 13446787102.935707 0.004607 0.007100 10000
0.018 0.510 1495.262300 11.059900 4262 4536 0 5952443750.666536 13560949356.806852 0.004050 0.006616 10000
0.018 0.514 1504.382400 11.642700 4435 4710 0 6295416711.912738 13980516555.680086 0.004178 0.006682 10000
0.018 0.518 1506.730600 12.209200 4604 4895 0 6461775411.112892 14086694569.144430 0.004357 0.006940 10000
0.018 0.522 1517.626800 12.868100 4792 5088 0 6441421685.914255 13365323551.520157 0.004363 0.006707 10000
0.018 0.526 1536.283700 13.537200 4961 5258 0 6506155180.069164 13239941020.283010 0.004626 0.007246 10000
0.018 0.530 1550.273900 14.284800 5145 5452 0 6670376113.340967 13378750145.888987 0.004760 0.007425 10000
0.021 0.510 1482.593100 10.549500 4160 4449 0 5741162902.143997 13314579875.674742 0.003992 0.006448 10000
0.021 0.514 1499.436300 11.145700 4341 4633 0 6000523536.287157 13383291693.951727 0.004037 0.006471 10000
0.021 0.518 1501.424200 11.696900 4504 4807 0 6395050346.897154 14218702151.327267 0.004135 0.006617 10000
0.021 0.522 1508.949400 12.309700 4685 5000 0 6490256446.169171 14038994526.661152 0.004381 0.006930 10000
0.021 0.526 1515.698600 12.956200 4858 5173 0 6484005418.253695 13416841667.512114 0.004550 0.006969 10000
0.021 0.530 1535.498000 13.642700 5038 5351 0 6552358664.339174 13283684180.355852 0.004729 0.007329 10000
0.024 0.510 1461.920700 9.943300 4043 4338 0 5591870129.714892 13034590346.633549 0.003885 0.006438 10000
0.024 0.514 1487.320100 10.593500 4232 4538 0 5913346468.306314 13745974106.978476 0.003775 0.006197 10000
0.024 0.518 1499.252400 11.252500 4407 4729 0 6177757010.706212 13882460891.008526 0.003884 0.006319 10000
0.024 0.522 1501.130700 11.755600 4578 4904 0 6361111015.881634 13849224316.963522 0.003967 0.006287 10000
0.024 0.526 1504.966600 12.391100 4754 5079 0 6417282485.797658 13566897813.175270 0.004356 0.006806 10000
0.024 0.530 1517.295600 13.016900 4923 5252 0 6414597154.672424 12991742247.270958 0.004507 0.007125 10000
0.027 0.514 1466.745100 9.983600 4112 4434 0 5599834621.344402 12965840682.417013 0.004025 0.006708 10000
0.027 0.518 1491.088400 10.662000 4309 4636 0 5926599144.428007 13482492451.296675 0.004060 0.006536 10000
0.027 0.522 1499.896100 11.259000 4491 4831 0 6146008313.923240 13577163216.958405 0.003793 0.005923 10000
0.027 0.526 1500.282600 11.804300 4651 4995 0 6395320872.519976 13841272087.214592 0.004004 0.006400 10000
0.027 0.530 1504.272400 12.472000 4822 5172 0 6494660001.378140 13600116410.005772 0.004166 0.006570 10000
0.027 0.534 1516.259600 13.103400 4999 5345 0 6421009365.560251 12907359093.256380 0.004244 0.006613 10000
0.030 0.514 1441.843300 9.488700 3995 4327 0 5346456085.711610 12256751462.317749 0.003784 0.006412 10000
0.030 0.518 1479.157600 10.126600 4194 4534 0 5730918100.552772 13220483965.864391 0.003863 0.006455 10000
0.030 0.522 1499.453800 10.751700 4379 4729 0 5928624302.103314 13333124049.376024 0.003883 0.006483 10000
0.030 0.526 1498.940800 11.290500 4550 4907 0 6212275420.601144 13503684998.656851 0.003927 0.006384 10000
0.030 0.530 1495.412400 11.890300 4720 5083 0 6348898657.667902 13518477652.120253 0.004023 0.006387 10000
0.030 0.534 1500.534400 12.536300 4892 5256 0 6362140222.708512 12991974384.446407 0.004133 0.006418 10000
0.033 0.518 1460.260300 9.580800 4089 4444 0 5504345641.490937 12829433085.076317 0.003804 0.006327 10000
0.033 0.522 1484.911600 10.195600 4275 4640 0 5875830857.130798 13775293602.576889 0.003884 0.006407 10000
0.033 0.526 1499.559800 10.800300 4462 4834 0 6158109995.683045 13963642830.637493 0.003880 0.006244 10000
0.033 0.530 1493.794300 11.352600 4632 5007 0 6309032841.862877 13819335590.852238 0.003920 0.006109 10000
0.033 0.534 1493.370000 12.011900 4790 5162 0 6402591325.185118 13519113200.068550 0.004050 0.006422 10000
0.033 0.538 1497.492300 12.568500 4954 5332 0 6403234548.382682 12983096409.004072 0.004355 0.006851 10000
0.036 0.522 1470.193300 9.728600 4168 4546 0 5575340246.703949 12886755769.410839 0.003853 0.006413 10000
0.036 0.526 1492.316700 10.295700 4353 4744 0 5869565104.488215 13537320571.654474 0.003899 0.006509 10000
0.036 0.530 1494.718600 10.879000 4532 4930 0 6143613507.894833 13464326420.510136 0.003895 0.006267 10000
0.036 0.534 1491.550700 11.486200 4693 5086 0 6306397597.833690 13652256116.256296 0.004255 0.006811 10000
0.036 0.538 1489.201700 12.080300 4853 5240 0 6347579584.178714 13154344695.372278 0.004435 0.007070 10000
0.036 0.542 1493.302200 12.681000 5023 5417 0 6327686549.122141 12732714225.453846 0.004541 0.007021 10000
0.039 0.522 1449.092000 9.259900 4057 4450 0 5325142145.224595 12239487263.961380 0.005344 0.010382 10000
0.039 0.526 1477.878500 9.874900 4243 4642 0 5688279853.086683 13369530795.845911 0.005421 0.010433 10000
0.039 0.530 1494.338200 10.405400 4433 4840 0 5982853447.295280 13494087135.190821 0.005364 0.010050 10000
0.039 0.534 1488.812200 10.949800 4605 5015 0 6127444479.801189 13208345906.680267 0.005264 0.009607 10000
0.039 0.538 1487.723700 11.599300 4774 5186 0 6350346003.490438 13661103355.415556 0.004256 0.006577 10000
0.039 0.542 1484.162700 12.154900 4926 5342 0 6337559731.654571 12965892774.798971 0.003178 0.005334 10000
0.042 0.522 1424.023100 8.764400 3937 4347 0 5245832813.171356 12416439200.399687 0.002790 0.005333 10000
0.042 0.526 1460.276600 9.329000 4146 4565 0 5426606711.700007 12483279859.161383 0.002704 0.004904 10000
0.042 0.530 1485.694600 9.894400 4327 4753 0 5706113574.199039 13154024297.016529 0.002922 0.005156 10000
0.042 0.534 1491.009900 10.513100 4505 4926 0 6102330759.022624 13576291844.204720 0.002808 0.005029 10000
0.042 0.538 1485.897000 11.078100 4666 5089 0 6173525748.797178 13308841168.931719 0.002939 0.005178 10000
0.042 0.542 1479.436500 11.686100 4832 5267 0 6319002785.761681 13279031708.716265 0.002949 0.005104 10000
0.045 0.522 1393.214000 8.337500 3835 4268 0 5047715036.654353 11604817177.537920 0.002681 0.004941 10000
0.045 0.526 1439.618200 8.917300 4043 4476 0 5284655384.990508 12276275495.447180 0.002617 0.004728 10000
0.045 0.530 1467.711200 9.519600 4223 4667 0 5444201803.513171 12495647650.571596 0.002679 0.004782 10000
0.045 0.534 1490.145100 10.071100 4407 4853 0 5974610716.437974 13854254368.545168 0.002897 0.005184 10000
0.045 0.538 1480.720800 10.587800 4571 5017 0 6110807557.471728 13505627750.042570 0.002808 0.004959 10000
0.045 0.542 1481.995200 11.205600 4739 5192 0 6240219038.891235 13384031813.455748 0.002987 0.005229 10000
0.048 0.526 1413.160600 8.400500 3922 4376 0 5124972602.390149 12032628472.011324 0.002773 0.005174 10000
0.048 0.530 1447.528300 9.033400 4114 4570 0 5273910656.158097 12130327783.700449 0.002674 0.004912 10000
0.048 0.534 1477.128700 9.584400 4295 4756 0 5577968189.069143 12720139808.931547 0.002900 0.005220 10000
0.048 0.538 1483.197500 10.168700 4471 4939 0 5962434707.025266 13476940725.503691 0.005354 0.010540 10000
0.048 0.542 1475.741600 10.739600 4643 5119 0 6045155208.903336 13037631444.958200 0.005277 0.009533 10000
0.048 0.546 1477.921100 11.315800 4816 5304 0 6237737246.402196 13248398915.352987 0.002498 0.004457 10000
0.051 0.530 1426.684900 8.547000 4007 4481 0 5175569512.927676 12251103834.187897 0.002389 0.004508 10000
0.051 0.534 1459.558700 9.143100 4194 4675 0 5362131078.039700 12326901929.890371 0.002776 0.005090 10000
0.051 0.538 1477.916500 9.694300 4376 4863 0 5731966251.248899 13071183889.342661 0.002809 0.005028 10000
0.051 0.542 1479.607500 10.249200 4547 5041 0 6056312808.885788 13670374486.008659 0.003012 0.005303 10000
0.051 0.546 1469.890300 10.795800 4697 5209 0 6086005273.143812 13015983485.277699 0.003084 0.005451 10000
0.051 0.550 1465.541800 11.354800 4878 5382 0 6219243341.886456 13151887757.046057 0.003001 0.004950 10000
0.054 0.530 1399.420100 8.125000 3899 4398 0 5046283368.563837 11704261899.386816 0.002839 0.005235 10000
0.054 0.534 1438.563500 8.677000 4082 4579 0 5243504511.065112 12300750382.527409 0.002895 0.005258 10000
0.054 0.538 1466.879200 9.275800 4279 4787 0 5467622893.297251 12319329168.144133 0.002886 0.005087 10000
0.054 0.542 1475.842600 9.789500 4451 4961 0 5807178132.037944 13234581467.921356 0.002985 0.005247 10000
0.054 0.546 1471.048900 10.313900 4615 5132 0 6042247950.533606 13206190021.777449 0.002890 0.005123 10000
0.054 0.550 1465.627200 10.902900 4768 5299 0 6137613197.962270 13067583837.518633 0.003071 0.005499 10000
0.057 0.534 1412.355400 8.210100 3977 4498 0 5042051197.114765 11777109646.038931 0.002770 0.005117 10000
0.057 0.538 1446.284700 8.735400 4161 4685 0 5359310228.258333 12527258464.974144 0.002802 0.005172 10000
0.057 0.542 1467.755200 9.356000 4346 4867 0 5540995189.574485 12539459089.935013 0.002999 0.005438 10000
0.057 0.546 1468.115100 9.843400 4508 5037 0 5872674670.015018 13343466618.009493 0.002570 0.004783 10000
0.057 0.550 1460.442200 10.421400 4687 5232 0 5959684261.453652 12807605184.934832 0.002558 0.004379 10000
0.057 0.554 1465.906200 10.932700 4845 5387 0 6061729516.195487 12792752226.179935 0.002715 0.004793 10000
0.060 0.534 1383.622400 7.810500 3879 4420 0 4950120860.072269 11485570895.826996 0.002271 0.004316 10000
0.060 0.538 1423.104600 8.275700 4049 4588 0 5104702244.232918 11994769560.411795 0.002642 0.004964 10000
0.060 0.542 1448.312100 8.839000 4242 4790 0 5348679036.184957 12139632655.480953 0.002377 0.004469 10000
0.060 0.546 1461.341800 9.397800 4421 4976 0 5610806746.015582 12643222084.994312 0.002382 0.004368 10000
0.060 0.550 1465.179900 9.902400 4581 5144 0 5945254451.235492 13313457602.014524 0.002471 0.004594 10000
0.060 0.554 1460.410800 10.511200 4743 5314 0 6062140465.484241 13067594839.431076 0.002547 0.004659 10000
0.063 0.534 1364.436100 7.414300 3790 4353 0 4971245447.953573 11811442530.824072 0.002311 0.004326 10000
0.063 0.538 1395.073100 7.892800 3955 4520 0 4940196516.980755 11408439718.831802 0.002295 0.004347 10000
0.063 0.542 1430.853600 8.411200 4138 4698 0 5317399790.726766 12517698911.798697 0.002430 0.004487 10000
0.063 0.546 1452.527700 9.025500 4328 4890 0 5407240014.038291 12167461759.152920 0.002321 0.004280 10000
0.063 0.550 1457.323100 9.506600 4481 5059 0 5676208364.884318 12728802684.665375 0.002581 0.004735 10000
0.063 0.554 1461.878500 10.059200 4653 5242 0 5989334711.012166 13257931941.869360 0.002577 0.004695 10000
0.066 0.534 1342.794300 7.051300 3678 4260 0 4928409838.347717 11958758657.282063 0.002292 0.004450 10000
0.066 0.538 1371.900700 7.526600 3863 4449 0 4990684842.998046 11860373029.420784 0.003512 0.005826 10000
0.066 0.542 1407.591100 8.027900 4034 4616 0 4967156647.032347 11370352526.288834 0.003587 0.006007 10000
0.066 0.546 1432.905700 8.544700 4201 4798 0 5299858984.157278 12142405962.175308 0.003774 0.006569 10000
0.066 0.550 1448.567400 9.123500 4397 4994 0 5475120123.757673 12151538420.284342 0.003617 0.005854 10000
0.066 0.554 1454.527000 9.601200 4548 5151 0 5687994295.256631 12636873455.464659 0.003822 0.006433 10000
0.069 0.538 1357.382400 7.119800 3762 4368 0 4898749958.878901 11807287359.306742 0.003512 0.006065 10000
0.069 0.542 1384.608600 7.638200 3936 4552 0 4903552380.213573 11372869440.746187 0.003541 0.006064 10000
0.069 0.546 1414.417300 8.152200 4110 4731 0 5185182671.194303 11999998886.892006 0.003844 0.006262 10000
0.069 0.550 1437.556800 8.660500 4297 4914 0 5374879713.019048 12160786833.290382 0.003625 0.006032 10000
0.069 0.554 1440.794400 9.180800 4459 5086 0 5555935712.177883 12423742056.728355 0.003688 0.006004 10000
0.069 0.558 1454.306000 9.685300 4627 5266 0 5934973573.974391 13380132882.081377 0.003793 0.006220 10000
0.072 0.538 1336.281800 6.856100 3672 4299 0 4868439207.404493 11965822213.408567 0.003390 0.005742 10000
0.072 0.542 1366.265900 7.257500 3839 4490 0 4932275273.784541 11778063232.802628 0.003558 0.006068 10000
0.072 0.546 1397.243100 7.740500 4021 4666 0 5011989132.271029 11645242635.313988 0.003549 0.005989 10000
0.072 0.550 1418.727000 8.246300 4176 4824 0 5247129108.368653 12294921619.278286 0.003706 0.006363 10000
0.072 0.554 1437.160500 8.785500 4372 5024 0 5447187805.071287 12120963428.829811 0.003639 0.006070 10000
0.072 0.558 1440.699800 9.240200 4526 5191 0 5475041110.568544 11969937160.990383 0.004317 0.007046 10000
0.075 0.542 1345.665800 6.905400 3743 4410 0 4823393368.077915 11595670337.667021 0.003992 0.006672 10000
0.075 0.546 1380.929000 7.380600 3928 4601 0 4973019245.990417 11633032100.336184 0.002291 0.004358 10000
0.075 0.550 1401.257300 7.892400 4099 4779 0 5004955324.662240 11382723187.548725 0.002194 0.004124 10000
0.075 0.554 1426.208900 8.345400 4256 4937 0 5372527461.599436 12393222010.620140 0.004198 0.007279 10000
0.075 0.558 1428.975700 8.863900 4433 5117 0 5485393276.532376 12159956217.857430 0.004113 0.006733 10000
0.075 0.562 1442.668900 9.330500 4591 5291 0 5669662913.191667 12544008432.286472 0.004289 0.007074 10000
0.078 0.542 1330.528000 6.631100 3665 4359 0 4738148468.911333 11602558799.259083 0.003723 0.006142 10000
0.078 0.546 1358.093100 7.020100 3814 4518 0 4849178303.088709 11611443872.049852 0.003978 0.006866 10000
0.078 0.550 1389.276000 7.527400 4015 4716 0 4988147639.611996 11581017617.705275 0.003867 0.006374 10000
0.078 0.554 1401.676100 7.968100 4154 4860 0 5054524262.949979 11556904226.923344 0.004094 0.006819 10000
0.078 0.558 1424.694000 8.473700 4346 5065 0 5403009099.347653 12122661092.464216 0.004030 0.006632 10000
0.078 0.562 1424.937900 8.894600 4498 5221 0 5367884823.961090 11745784391.456802 0.004178 0.006804 10000
0.081 0.542 1322.494100 6.301200 3588 4307 0 4626558041.775937 11426895023.759235 0.003623 0.006094 10000
0.081 0.546 1339.681500 6.652600 3732 4464 0 4745563712.721764 11519642435.060961 0.003813 0.006386 10000
0.081 0.550 1375.762400 7.092000 3912 4646 0 4983460479.456496 11893727456.480673 0.003937 0.006669 10000
0.081 0.554 1390.540300 7.590700 4083 4822 0 4961672886.371653 11326969314.462561 0.003879 0.006314 10000
0.081 0.558 1412.409700 8.050200 4234 4981 0 5285415843.634806 12192181734.051359 0.004131 0.007105 10000
0.081 0.562 1416.060400 8.550700 4413 5163 0 5417676310.930575 12033046463.404945 0.004070 0.006628 10000
0.084 0.542 1307.408600 5.971000 3488 4247 0 4489012253.442839 11176686114.300200 0.003690 0.006462 10000
0.084 0.546 1326.158000 6.428800 3656 4425 0 4713836548.569071 11679557323.720282 0.003653 0.006020 10000
0.084 0.550 1357.379700 6.773000 3796 4565 0 4818173033.666118 11672104024.851101 0.004029 0.007083 10000
0.084 0.554 1382.188300 7.252500 3990 4760 0 4950170725.571054 11535466801.500317 0.003901 0.006729 10000
0.084 0.558 1391.273800 7.712100 4134 4910 0 4984818934.167466 11426155959.657532 0.004065 0.006824 10000
0.084 0.562 1414.494700 8.184800 4324 5110 0 5362821510.788828 12300409109.635120 0.004032 0.006709 10000
0.087 0.546 1318.619900 6.095100 3574 4374 0 4511942445.119166 11211755401.050253 0.003639 0.006211 10000
0.087 0.550 1334.733300 6.489000 3721 4527 0 4679535948.916208 11526331074.615032 0.003783 0.006344 10000
0.087 0.554 1369.612600 6.878900 3887 4689 0 4925774955.135609 11804608586.023075 0.003994 0.007005 10000
0.087 0.558 1384.062500 7.376600 4067 4867 0 4907060287.025640 11281684540.489483 0.003878 0.006467 10000
0.087 0.562 1402.493600 7.802800 4223 5034 0 5145885564.391891 11838036311.226517 0.004020 0.006749 10000
0.087 0.566 1405.989200 8.285300 4394 5217 0 5387213642.272683 12169196191.090748 0.003983 0.006389 10000
0.090 0.546 1299.471200 5.800900 3477 4311 0 4372387476.536386 10694888717.493296 0.003662 0.006368 10000
0.090 0.550 1324.483200 6.235900 3649 4487 0 4640657051.271215 11571040553.045424 0.003614 0.005988 10000
0.090 0.554 1349.391300 6.572200 3795 4640 0 4741570998.988062 11497944117.005974 0.003868 0.006641 10000
0.090 0.558 1372.529100 7.038200 3981 4821 0 4994069769.917178 11984142555.333530 0.003810 0.006343 10000
0.090 0.562 1387.332200 7.486200 4130 4965 0 4966961824.170872 11330393726.058170 0.003953 0.006641 10000
0.090 0.566 1403.083200 7.931800 4296 5142 0 5278496571.512478 12059296866.682398 0.004143 0.007016 10000
0.093 0.550 1307.178700 5.910500 3558 4438 0 4439450095.447006 10932507971.554016 0.003621 0.006250 10000
0.093 0.554 1331.106800 6.345700 3714 4595 0 4681407964.197723 11599527363.542908 0.003766 0.006320 10000
0.093 0.558 1361.599700 6.673800 3876 4762 0 4813786030.217782 11431135342.483297 0.003913 0.006802 10000
0.093 0.562 1373.025900 7.139300 4049 4929 0 4909611129.133972 11356318945.722906 0.003840 0.006391 10000
0.093 0.566 1389.317000 7.578800 4204 5092 0 5026782895.517887 11270319679.955143 0.003981 0.006709 10000
0.093 0.570 1398.471800 8.079000 4376 5272 0 5260680301.993936 11934936493.900530 0.003974 0.006438 10000
0.096 0.550 1292.899100 5.674600 3464 4377 0 4348601086.718400 10642522130.840408 0.003680 0.006526 10000
0.096 0.554 1319.018900 6.037600 3628 4541 0 4507724762.529936 11079634850.234026 0.003705 0.006436 10000
0.096 0.558 1342.639400 6.422300 3789 4713 0 4647527811.831250 11198732020.241789 0.003655 0.006179 10000
0.096 0.562 1365.467200 6.808600 3957 4881 0 4841288445.239284 11524361660.420465 0.003715 0.006338 10000
0.096 0.566 1379.190200 7.273500 4123 5052 0 4960955704.299711 11389698617.565521 0.003742 0.006248 10000
0.096 0.570 1392.976200 7.744600 4280 5212 0 5131169985.619075 11570731627.205263 0.003844 0.006508 10000
0.099 0.550 1279.354600 5.426600 3395 4330 0 4302539840.169432 10724051813.783897 0.003375 0.005836 10000
0.099 0.554 1299.840500 5.745900 3546 4492 0 4399202772.484516 10825637106.206902 0.003468 0.005980 10000
0.099 0.558 1328.971800 6.131900 3706 4667 0 4622944618.357118 11408391158.763113 0.003599 0.006184 10000
0.099 0.562 1350.906000 6.491200 3869 4840 0 4700963802.845486 11116318887.441772 0.003654 0.006193 10000
0.099 0.566 1365.942300 6.964300 4031 4987 0 4921380056.102321 11745806622.297760 0.003706 0.006133 10000
0.099 0.570 1378.684900 7.406800 4190 5140 0 4992466605.289515 11298239796.720373 0.003831 0.006445 10000
0.102 0.554 1286.138800 5.482000 3454 4445 0 4342291581.784627 10851080258.002090 0.003503 0.006227 10000
0.102 0.558 1310.200700 5.858600 3623 4616 0 4399878238.586194 10713455430.074915 0.003485 0.005867 10000
0.102 0.562 1339.843700 6.204800 3782 4786 0 4586234742.914711 11048067925.251781 0.003629 0.006298 10000
0.102 0.566 1355.786600 6.641400 3944 4941 0 4783762299.060972 11372302317.833191 0.003662 0.006221 10000
0.102 0.570 1367.932000 7.081300 4103 5093 0 4943767423.400231 11418086361.649557 0.003744 0.006367 10000
0.102 0.574 1376.140100 7.535700 4259 5239 0 5021073898.426087 11229487438.797306 0.003787 0.006272 10000
0.105 0.550 1252.523300 4.935300 3236 4250 0 4097484383.255814 10496226590.819838 0.003274 0.005688 10000
0.105 0.554 1272.389500 5.262900 3380 4410 0 4247597621.384744 10680780843.148190 0.003388 0.005833 10000
0.105 0.558 1294.520500 5.583800 3541 4568 0 4388356993.494165 10945190243.863462 0.003418 0.005822 10000
0.105 0.562 1324.573800 5.963400 3695 4735 0 4535868653.069170 11205591801.038853 0.003592 0.006245 10000
0.105 0.566 1342.057600 6.352600 3860 4891 0 4699318901.176436 11344655054.081682 0.003592 0.006160 10000
0.105 0.570 1356.549800 6.724200 4008 5030 0 4867118204.712717 11509250650.898748 0.003748 0.006440 10000
0.108 0.554 1258.597400 5.035500 3297 4363 0 4129618376.469963 10346933401.927507 0.003363 0.005975 10000
0.108 0.558 1280.452100 5.364600 3455 4528 0 4285795048.552222 10693664335.907990 0.003407 0.005930 10000
0.108 0.562 1303.777300 5.727400 3616 4701 0 4403648981.072476 10871085582.141390 0.003436 0.005770 10000
0.108 0.566 1333.492000 6.026800 3774 4843 0 4602994858.224034 11316572436.860441 0.003586 0.006363 10000
0.108 0.570 1342.101000 6.454900 3932 5005 0 4706710522.402051 11164427332.461088 0.003593 0.005998 10000
0.108 0.574 1358.868900 6.887600 4089 5145 0 4902425897.630438 11441927864.788523 0.003719 0.006334 10000
0.111 0.558 1264.797000 5.190000 3377 4495 0 4165846810.718194 10482017370.221510 0.003283 0.005553 10000
0.111 0.562 1291.973200 5.488100 3528 4646 0 4270863497.947158 10404406483.725594 0.003457 0.006098 10000
0.111 0.566 1313.430300 5.834300 3683 4791 0 4455878187.713917 10889681842.872530 0.003591 0.006294 10000
0.111 0.570 1335.912400 6.211000 3853 4955 0 4644934850.016689 11172653165.643816 0.003530 0.006005 10000
0.111 0.574 1349.539900 6.595300 4002 5104 0 4707685172.270478 10913942475.143923 0.003757 0.006430 10000
0.111 0.578 1360.361500 7.059700 4168 5252 0 4955134523.586807 11476953272.225079 0.003662 0.006093 10000
0.114 0.554 1229.501500 4.664600 3157 4301 0 3960051699.430101 10189278382.062632 0.003150 0.005442 10000
0.114 0.558 1251.694500 4.943900 3293 4448 0 4070170791.682630 10285120322.724049 0.003319 0.005849 10000
0.114 0.562 1274.784100 5.226900 3439 4597 0 4283601708.728889 10873291999.870987 0.003463 0.006154 10000
0.114 0.566 1302.454200 5.560000 3606 4754 0 4387435110.365147 10974316429.542583 0.003489 0.006129 10000
0.114 0.570 1325.178300 5.924000 3763 4906 0 4469105943.158164 10725972882.341166 0.003556 0.006183 10000
0.114 0.574 1337.202400 6.335000 3926 5067 0 4686994587.861644 11190328930.155664 0.003553 0.005924 10000
0.117 0.558 1236.168400 4.733100 3216 4413 0 4023053144.687126 10376351693.512280 0.003256 0.005760 10000
0.117 0.562 1259.379900 5.062000 3365 4564 0 4096672403.422248 10233907618.476917 0.003342 0.005791 10000
0.117 0.566 1288.000600 5.343200 3521 4715 0 4256306214.816879 10543837016.144529 0.003458 0.006117 10000
0.117 0.570 1310.879700 5.702900 3685 4875 0 4428667827.306854 10929346078.934765 0.003486 0.006085 10000
0.117 0.574 1331.571700 6.053600 3844 5038 0 4611799138.321291 11164034578.836910 0.003526 0.006069 10000
0.117 0.578 1342.266200 6.442900 3992 5182 0 4678524015.966847 10886560016.661190 0.003651 0.006304 10000
0.120 0.558 1220.984400 4.516300 3141 4366 0 3900231629.739991 10105408957.828234 0.003203 0.005637 10000
0.120 0.562 1248.628300 4.788100 3286 4529 0 4060007395.980289 10402903572.737652 0.003324 0.006001 10000
0.120 0.566 1268.706800 5.093700 3440 4673 0 4162100114.622173 10409074888.111069 0.003370 0.005910 10000
