# mu sigma av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m  runtime_conv(s)  std_runtime_conv(s)  nsamples
0.057 0.384 2255.122200 23.824600 3732 4864 0 205459678.791091 453203511.628609 0.276942 0.300007 10000
0.057 0.388 2388.102300 29.241600 4214 5366 0 230608863.763321 470673872.736917 0.296092 0.314190 10000
0.057 0.392 2488.776400 36.255200 4722 5913 0 261140944.753939 492031601.382086 0.313534 0.324634 10000
0.060 0.372 1741.063200 11.677700 2342 3370 0 139896592.804729 395549079.082032 0.217712 0.249742 10000
0.060 0.376 1881.098600 14.457400 2713 3823 0 152925106.070760 403769409.675909 0.231417 0.259195 10000
0.060 0.380 2038.305600 17.352500 3103 4258 0 176695810.136019 430452489.851867 0.251355 0.278759 10000
0.060 0.384 2184.206000 20.934700 3538 4744 0 197206626.262911 445896887.105639 0.271312 0.295171 10000
0.060 0.388 2337.213000 25.629000 4024 5272 0 222208072.458303 467589166.956843 0.288005 0.308019 10000
0.060 0.392 2456.444700 31.940500 4527 5813 0 250297098.433021 495102077.244188 0.305922 0.320572 10000
0.063 0.376 1826.885200 12.546500 2578 3745 0 148971477.487705 404151407.409072 0.225080 0.252408 10000
0.063 0.380 1976.928800 15.681500 2952 4186 0 165224694.955810 416808030.856268 0.242956 0.267291 10000
0.063 0.384 2125.351600 18.784400 3371 4644 0 186197129.030866 430387944.418354 0.261171 0.283225 10000
0.063 0.388 2281.105900 22.892500 3831 5159 0 209839947.811914 455791244.634831 0.284383 0.308150 10000
0.063 0.392 2411.034800 28.248900 4319 5685 0 232759664.048763 466545578.488154 0.302126 0.323492 10000
0.063 0.396 2492.681800 34.366800 4828 6195 0 263336450.888838 490497835.263676 0.313651 0.317971 10000
0.066 0.372 1648.096900 9.158400 2126 3293 0 125035003.990312 373285949.360449 0.200162 0.222006 10000
0.066 0.376 1768.625500 11.042800 2438 3706 0 142605412.405211 397270615.241191 0.219266 0.248098 10000
0.066 0.380 1916.522800 13.765100 2804 4144 0 156215168.517636 410129342.819077 0.235103 0.258759 10000
0.066 0.384 2070.556100 16.752100 3205 4587 0 178334508.159908 427168843.709633 0.255978 0.281183 10000
0.066 0.388 2212.959500 20.347300 3639 5071 0 199144943.827771 444450346.011636 0.282886 0.307034 10000
0.066 0.392 2358.137000 24.785400 4132 5589 0 223261951.221989 461005190.529687 0.293566 0.311547 10000
0.069 0.376 1719.230400 9.625700 2311 3665 0 132053012.634614 371120227.686444 0.214174 0.242500 10000
0.069 0.380 1862.671500 11.866800 2670 4098 0 147150054.679113 395005344.556151 0.229862 0.255545 10000
0.069 0.384 2011.409400 14.723300 3048 4526 0 168433593.305960 417613235.314563 0.248630 0.272746 10000
0.069 0.388 2149.473800 18.130600 3461 4990 0 188864773.499338 430442159.403646 0.267395 0.289424 10000
0.069 0.392 2305.694200 22.000100 3917 5482 0 212200077.914675 451243832.485912 0.293911 0.325844 10000
0.069 0.396 2424.000400 27.132800 4437 6033 0 236385186.041848 469784473.381067 0.299467 0.315321 10000
0.072 0.376 1673.131000 8.415000 2188 3624 0 128783384.499589 374868560.630901 0.208335 0.235079 10000
0.072 0.380 1801.525000 10.380800 2519 4051 0 142824153.291035 389653140.799011 0.225314 0.252280 10000
0.072 0.384 1943.854200 13.162100 2889 4475 0 160607989.453963 412756044.039689 0.136953 0.152399 10000
0.072 0.388 2097.706700 15.975100 3305 4941 0 182149044.281387 429322462.744752 0.139743 0.155346 10000
0.072 0.392 2242.029100 19.355700 3738 5417 0 203717839.419052 450481403.480275 0.161124 0.175758 10000
0.072 0.396 2372.829600 23.639100 4231 5947 0 223655326.936325 455591799.836441 0.161564 0.176189 10000
0.075 0.376 1629.494200 7.598900 2094 3617 0 121215557.124597 364611118.878375 0.107514 0.118186 10000
0.075 0.380 1750.307100 9.197100 2396 4031 0 135970636.559099 374995730.979518 0.121722 0.138490 10000
0.075 0.384 1888.512800 11.262200 2756 4443 0 150174053.704692 396402805.526265 0.124594 0.138216 10000
0.075 0.388 2044.256200 14.156300 3135 4881 0 171348782.809898 417144550.626030 0.147062 0.167318 10000
0.075 0.392 2176.937200 17.228800 3554 5341 0 189895866.099742 426582637.155454 0.157850 0.173541 10000
0.075 0.396 2322.121900 20.833700 4029 5880 0 216591327.445755 452545029.038297 0.157547 0.176369 10000
0.078 0.376 1595.809600 6.764300 1994 3601 0 115349336.906380 356256964.383041 0.103560 0.116882 10000
0.078 0.380 1698.676700 8.154200 2268 4001 0 131644055.137097 378135179.243417 0.120773 0.137400 10000
0.078 0.384 1834.898100 10.085600 2617 4413 0 141607157.929413 383589845.922922 0.121378 0.138923 10000
0.078 0.388 1978.246700 12.780500 2969 4825 0 162959091.727711 410023510.483171 0.140240 0.159755 10000
0.078 0.392 2123.222400 15.462900 3397 5315 0 184249629.126131 428542560.869194 0.173575 0.192367 10000
0.078 0.396 2264.991700 18.608400 3842 5821 0 210728989.974012 462155260.250690 0.187967 0.207100 10000
0.081 0.380 1655.008500 7.299200 2149 3985 0 123534531.942640 363463489.075363 0.122973 0.143163 10000
0.081 0.384 1777.531800 8.851000 2478 4394 0 137515103.700110 376233858.161813 0.123927 0.143295 10000
0.081 0.388 1921.180800 11.148100 2839 4811 0 153378707.637205 400077239.748335 0.153266 0.168592 10000
0.081 0.392 2072.908300 13.714200 3253 5282 0 176474914.798384 420123323.320223 0.168617 0.184303 10000
0.081 0.396 2208.494100 16.761900 3660 5759 0 194795712.213138 436962403.213053 0.178380 0.195651 10000
0.081 0.400 2348.644600 20.515400 4137 6270 0 218362124.455931 450147486.992698 0.192246 0.214145 10000
0.084 0.376 1523.088300 5.270800 1790 3625 0 101753388.714343 341250260.618603 0.122865 0.141766 10000
0.084 0.380 1613.498300 6.471100 2062 4010 0 118755882.582850 357825336.146414 0.126337 0.139234 10000
0.084 0.384 1724.310900 7.762400 2348 4396 0 133742046.939955 378885111.446895 0.127637 0.146960 10000
0.084 0.388 1868.925800 9.710200 2704 4812 0 144705251.736849 385242201.091831 0.136994 0.154773 10000
0.084 0.392 2018.243700 12.307800 3063 5240 0 168593195.390247 416151887.194476 0.144438 0.167472 10000
0.084 0.396 2156.085300 14.919200 3506 5734 0 184717474.296769 421567967.667021 0.161579 0.174659 10000
0.087 0.372 1372.360000 3.804700 1424 3255 0 77345015.102741 291694673.822668 0.098715 0.121000 10000
0.087 0.376 1485.627700 4.739600 1695 3646 0 94048163.069467 325538067.320316 0.109759 0.128428 10000
0.087 0.380 1584.910600 5.777800 1964 4037 0 114526296.169828 357719080.578927 0.105558 0.120408 10000
0.087 0.384 1681.043800 6.940600 2228 4428 0 124622442.861328 354555197.834435 0.125529 0.141822 10000
0.087 0.388 1822.295600 8.668500 2585 4845 0 138365551.903726 375172533.443440 0.125350 0.140629 10000
0.087 0.392 1965.769800 10.761800 2926 5238 0 159136334.141471 406684791.545443 0.137392 0.153670 10000
0.090 0.372 1318.900600 3.373000 1333 3303 0 72108169.087731 278589041.465858 0.098451 0.117525 10000
0.090 0.376 1453.627200 4.264500 1608 3700 0 88674011.678655 318796231.912806 0.099273 0.114874 10000
0.090 0.380 1556.597700 5.222100 1862 4068 0 107542158.358714 348968257.844517 0.108059 0.124733 10000
0.090 0.384 1641.701700 6.280400 2129 4452 0 121434309.698081 359807478.378529 0.115632 0.130670 10000
0.090 0.388 1768.217500 7.667500 2444 4860 0 132640782.119932 367693689.039084 0.136230 0.153709 10000
0.090 0.392 1917.009500 9.438200 2793 5277 0 146571785.627896 384701014.422789 0.136055 0.153669 10000
0.093 0.376 1417.218100 3.619600 1506 3723 0 81653768.747995 301360108.833222 0.107712 0.128339 10000
0.093 0.380 1518.964700 4.543500 1773 4118 0 98587684.521692 333608358.679734 0.103732 0.115718 10000
0.093 0.384 1612.124000 5.549300 2029 4483 0 113494185.992264 342716987.227358 0.113192 0.128468 10000
0.093 0.388 1722.913300 6.918100 2312 4902 0 130111451.525454 369157837.017844 0.122786 0.140997 10000
0.093 0.392 1869.174300 8.535700 2682 5308 0 139073192.891237 369542017.163046 0.142506 0.156457 10000
0.093 0.396 2003.287100 10.466400 3028 5712 0 162782705.820532 408851472.059521 0.156243 0.172698 10000
0.096 0.376 1370.521100 3.250300 1403 3780 0 75173581.776899 283508433.087515 0.110844 0.133690 10000
0.096 0.380 1486.524100 4.112400 1674 4178 0 91044378.311481 320145507.313460 0.121994 0.141057 10000
0.096 0.384 1580.725100 4.947000 1945 4552 0 112647068.421226 355579976.684656 0.116819 0.125444 10000
0.096 0.388 1677.960900 6.055600 2200 4924 0 123838715.766028 359232345.855220 0.123324 0.139870 10000
0.096 0.392 1818.179700 7.438400 2547 5350 0 135876832.517559 372434721.993751 0.137602 0.152959 10000
0.096 0.396 1951.090600 9.357800 2901 5753 0 151895230.234919 395167614.467055 0.150647 0.163293 10000
0.099 0.376 1327.655500 2.927200 1325 3860 0 70453677.790872 275609709.130113 0.106940 0.123556 10000
0.099 0.380 1458.425200 3.669000 1587 4210 0 84460343.923033 302945007.720849 0.105134 0.123867 10000
0.099 0.384 1553.271900 4.568800 1848 4603 0 104528717.120307 346744898.823413 0.115824 0.129100 10000
0.099 0.388 1642.683700 5.493700 2113 4989 0 118292816.531021 351440352.745139 0.127853 0.138926 10000
0.099 0.392 1766.405600 6.769200 2397 5378 0 128203725.990496 357782915.637960 0.132390 0.154506 10000
0.099 0.396 1902.631200 8.311400 2763 5810 0 142695777.754676 375811439.254370 0.146283 0.161699 10000
0.102 0.376 1292.789700 2.614300 1245 3907 0 66715988.820368 266231943.231042 0.162964 0.184716 10000
0.102 0.380 1419.918400 3.266800 1489 4271 0 78134318.791897 287631799.025767 0.172155 0.201031 10000
0.102 0.384 1525.472000 4.123600 1761 4658 0 95253469.271712 323375548.686795 0.176456 0.193956 10000
0.102 0.388 1610.002700 5.013500 2013 5016 0 113304899.984690 349483768.919953 0.188892 0.200228 10000
0.102 0.392 1714.902000 6.117300 2284 5437 0 123217552.889737 348535221.756000 0.225357 0.250399 10000
0.102 0.396 1856.141100 7.358000 2634 5863 0 136480797.763174 365362100.632557 0.230006 0.253683 10000
0.105 0.372 1157.601100 1.999600 991 3638 0 54169438.824410 247069888.383119 0.156781 0.167200 10000
0.105 0.376 1256.934400 2.416500 1171 3991 0 65194528.490081 264968737.247568 0.168950 0.188971 10000
0.105 0.380 1376.865200 3.032100 1401 4339 0 74422745.587887 285215398.737576 0.177114 0.201315 10000
0.105 0.384 1494.774100 3.759400 1658 4727 0 91339588.667639 322411815.125745 0.185183 0.210716 10000
0.105 0.388 1583.235400 4.595500 1916 5116 0 108376356.773618 347514916.421907 0.196143 0.211063 10000
0.105 0.392 1673.893800 5.709300 2185 5525 0 121541375.299278 354777349.490235 0.209042 0.226030 10000
0.108 0.368 1048.113400 1.427800 777 3398 0 42234326.421862 218553449.902443 0.148059 0.163079 10000
0.108 0.372 1130.471500 1.757000 942 3749 0 50962199.436608 240425006.278097 0.154108 0.160633 10000
0.108 0.376 1228.179300 2.135800 1106 4084 0 62263234.196139 263170558.784005 0.166703 0.185601 10000
0.108 0.380 1339.835100 2.736100 1327 4451 0 68134022.333085 266937615.109197 0.164328 0.183243 10000
0.108 0.384 1457.543600 3.323100 1571 4808 0 84486143.319597 304741472.738400 0.186245 0.208339 10000
0.108 0.388 1559.327100 4.147500 1832 5224 0 98486854.621668 322080528.696675 0.194058 0.208037 10000
0.111 0.372 1112.541700 1.584000 894 3838 0 49098134.479706 239640896.906859 0.162360 0.169265 10000
0.111 0.376 1198.917100 1.958500 1041 4173 0 59172506.130258 259188201.587353 0.174667 0.190583 10000
0.111 0.380 1299.299500 2.412800 1247 4551 0 66143008.191512 263795102.244707 0.182304 0.200805 10000
0.111 0.384 1416.940800 2.966100 1472 4908 0 77251366.272308 287164581.336319 0.192788 0.215345 10000
0.111 0.388 1532.495300 3.844600 1738 5315 0 94597227.457243 322124654.067756 0.203894 0.226052 10000
0.111 0.392 1616.956500 4.561400 1984 5715 0 110052842.257138 341438851.481981 0.215241 0.237432 10000
0.114 0.372 1098.444100 1.481500 844 3935 0 47488926.824346 241179387.355664 0.161635 0.170738 10000
0.114 0.376 1180.184900 1.821100 995 4302 0 52958459.832506 240915408.912957 0.170635 0.179909 10000
0.114 0.380 1269.179300 2.208900 1174 4679 0 63750394.178406 260844702.020470 0.181316 0.199532 10000
0.114 0.384 1387.619900 2.769100 1393 5046 0 72321936.046812 276349214.165409 0.191984 0.212617 10000
0.114 0.388 1498.172900 3.438500 1645 5418 0 86472122.998499 303174954.191344 0.199886 0.219342 10000
0.114 0.392 1592.364800 4.132100 1899 5819 0 105130517.181984 338564415.015148 0.212244 0.229576 10000
0.117 0.368 991.343300 0.999500 649 3714 0 33713554.707300 191196281.387160 0.159927 0.174720 10000
0.117 0.372 1076.931200 1.329400 785 4065 0 40819452.143217 210760643.385565 0.162371 0.176513 10000
0.117 0.376 1158.241500 1.739700 950 4465 0 50342640.187407 235395819.007599 0.157004 0.163274 10000
0.117 0.380 1244.285500 2.068900 1108 4810 0 61496794.741947 260813170.355744 0.168833 0.181427 10000
0.117 0.384 1351.449900 2.525200 1312 5159 0 67195806.432376 259912470.986108 0.178308 0.198719 10000
0.117 0.388 1469.624600 3.001900 1561 5538 0 83949593.713829 305448548.927035 0.185815 0.200100 10000
0.120 0.364 896.317100 0.690200 506 3545 0 28250829.116917 177447908.962108 0.136058 0.132723 10000
0.120 0.368 970.343200 0.903700 612 3859 0 32827384.090185 190045297.994140 0.144554 0.147838 10000
0.120 0.372 1050.709000 1.234900 739 4207 0 39184546.630327 211643753.963699 0.145940 0.153422 10000
0.120 0.376 1144.896900 1.527400 896 4586 0 49481172.074122 243185027.352586 0.154356 0.165661 10000
0.120 0.380 1220.638000 1.853300 1051 4927 0 57986000.423852 256043110.052210 0.161149 0.170245 10000
0.120 0.384 1313.881200 2.324400 1247 5293 0 65345611.165240 259931506.008922 0.169960 0.179894 10000
0.123 0.364 893.209300 0.647100 485 3698 0 25682587.677389 162174943.750402 0.134100 0.128305 10000
0.123 0.368 953.757400 0.815100 575 4002 0 32370451.995238 194058193.721542 0.143341 0.146752 10000
0.123 0.372 1034.807900 1.074400 704 4371 0 34763826.635480 192200089.731288 0.143029 0.142876 10000
0.123 0.376 1125.010400 1.404300 842 4722 0 44639249.692298 226119610.787444 0.150154 0.156831 10000
0.123 0.380 1196.745600 1.743700 998 5056 0 52805886.909900 239006787.990511 0.156760 0.161068 10000
0.123 0.384 1289.207300 2.066500 1171 5419 0 63984274.492041 263333293.159315 0.167950 0.181759 10000
0.126 0.364 883.130100 0.603800 458 3854 0 24995660.493672 162293500.225322 0.129303 0.123917 10000
0.126 0.368 944.844500 0.733100 543 4157 0 29289015.043361 177495351.321571 0.136170 0.138911 10000
0.126 0.372 1015.951200 0.954900 649 4509 0 32443743.855787 184826958.152165 0.144506 0.154983 10000
0.126 0.376 1096.582600 1.233900 790 4876 0 40521155.599687 210567812.057898 0.149016 0.152483 10000
0.126 0.380 1187.007100 1.547800 954 5228 0 50298301.778353 236280247.621968 0.155824 0.160705 10000
