# mu sigma av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m  runtime_conv(s)  std_runtime_conv(s)  nsamples
0.033 0.393 2253.314000 40.162300 4132 4622 0 468544183.430054 989527102.486005 0.113701 0.126650 10000
0.033 0.397 2332.533600 47.280800 4562 5063 0 521885043.662649 1030148597.928963 0.120488 0.129779 10000
0.033 0.401 2406.125800 55.763400 5015 5538 0 561138827.917353 1030197172.524959 0.163850 0.198048 10000
0.033 0.405 2450.048800 65.651800 5468 5992 0 585359734.134425 1006296858.063515 0.153722 0.165540 10000
0.036 0.388 2031.486600 28.521800 3396 3908 0 389776654.767312 889917684.331940 0.119061 0.139740 10000
0.036 0.392 2174.132400 33.722000 3830 4352 0 426260533.621089 930317617.308411 0.125566 0.145070 10000
0.036 0.396 2278.277100 39.999700 4261 4808 0 476465825.123057 990052214.899314 0.117667 0.133062 10000
0.036 0.400 2347.288300 47.237700 4686 5252 0 531213529.867439 1017788255.623557 0.125640 0.138100 10000
0.036 0.404 2417.501200 55.492000 5172 5729 0 565269518.727269 1015998551.925385 0.132609 0.143148 10000
0.036 0.408 2456.791100 65.272400 5610 6172 0 600627764.078032 1026374911.374850 0.146212 0.153906 10000
0.039 0.396 2235.371800 35.381100 4089 4667 0 454167837.397283 965664620.414239 0.120655 0.135881 10000
0.039 0.400 2314.239600 41.751300 4514 5109 0 508145204.721057 1010625906.900226 0.127664 0.138377 10000
0.042 0.388 1919.040700 22.406100 3081 3669 0 357657005.986440 870487790.272063 0.104139 0.121032 10000
0.042 0.392 2042.557300 26.823400 3470 4079 0 387654972.075817 880564280.547518 0.111526 0.126702 10000
0.042 0.396 2185.549300 31.766400 3900 4519 0 426449589.811153 923449923.912495 0.118817 0.136494 10000
0.042 0.400 2273.074000 37.402400 4327 4974 0 476517206.441742 978451482.655186 0.121482 0.134672 10000
0.042 0.404 2342.677200 44.115100 4740 5409 0 533114195.714630 1019531624.185760 0.134991 0.149696 10000
0.042 0.408 2412.214000 52.039800 5229 5886 0 558645415.122039 1001066460.616448 0.138449 0.150791 10000
0.045 0.392 1988.108600 23.884300 3300 3958 0 379550557.556041 890273895.304796 0.109071 0.126255 10000
0.045 0.396 2120.008800 28.419700 3704 4377 0 404549949.287851 893933195.291571 0.116788 0.135436 10000
0.045 0.400 2231.693000 33.541600 4156 4854 0 451405215.492521 948450310.333064 0.119844 0.132593 10000
0.045 0.404 2308.709400 39.425000 4559 5287 0 507950810.400492 1002433699.189040 0.129496 0.141611 10000
0.045 0.408 2381.316900 46.429400 5015 5711 0 539315727.959559 983604931.979482 0.137882 0.154116 10000
0.045 0.412 2426.163700 54.758700 5474 6178 0 570594561.696481 994548775.320701 0.141220 0.151307 10000
0.048 0.392 1938.730900 21.092000 3140 3844 0 364903221.968264 882572645.207312 0.106395 0.125361 10000
0.048 0.396 2054.661400 25.090400 3527 4247 0 389821581.429870 876465195.580418 0.113249 0.130374 10000
0.048 0.400 2189.125800 29.781400 3968 4734 0 426246001.464987 903504610.495075 0.118701 0.136574 10000
0.048 0.404 2273.240800 34.946500 4379 5160 0 477569087.660136 966308809.058607 0.125564 0.139126 10000
0.048 0.408 2341.499400 41.413700 4810 5576 0 528869161.571938 1008049038.899003 0.135112 0.150024 10000
0.048 0.412 2406.854700 48.634700 5285 6048 0 546952458.747065 968822149.597261 0.138698 0.151548 10000
0.051 0.396 1998.673900 22.301700 3361 4141 0 377424987.034803 871758218.820150 0.109953 0.127290 10000
0.051 0.400 2130.673900 26.423800 3769 4592 0 412940531.634621 911398715.087171 0.118091 0.136607 10000
0.051 0.404 2237.023800 31.014400 4208 5057 0 451805897.514876 940206224.737404 0.122647 0.138657 10000
0.051 0.408 2304.556300 36.873500 4594 5448 0 513063824.908144 1008796889.253406 0.134020 0.153336 10000
0.051 0.412 2372.901100 43.300300 5074 5888 0 537517124.016143 979565565.758075 0.137854 0.151841 10000
0.051 0.416 2416.551500 50.954000 5532 6354 0 576274400.976618 1005466439.867751 0.140034 0.146833 10000
0.054 0.396 1950.924800 19.634900 3218 4073 0 362687961.210432 864495217.053507 0.105646 0.120746 10000
0.054 0.400 2072.557900 23.498900 3604 4490 0 391693387.811477 877493404.607222 0.113801 0.131622 10000
0.054 0.404 2190.126400 27.854000 4045 4954 0 432065080.152203 910792790.652528 0.117493 0.130615 10000
0.054 0.408 2266.557600 32.614100 4440 5359 0 472667337.444519 942198354.475313 0.125832 0.138407 10000
0.054 0.412 2340.170700 38.427500 4883 5766 0 524914258.282818 990809081.189561 0.133855 0.145903 10000
0.054 0.416 2406.570200 45.438700 5346 6235 0 545559015.965841 956587771.751290 0.138715 0.151070 10000
0.057 0.396 1902.883100 17.463400 3072 3995 0 342836792.045329 835506299.872406 0.102460 0.116421 10000
0.057 0.400 2010.468900 20.939500 3436 4384 0 383326734.965369 883975748.829269 0.109705 0.124220 10000
0.057 0.404 2133.738900 24.744100 3834 4815 0 411003244.709302 894728831.727486 0.118216 0.137238 10000
0.057 0.408 2232.996500 29.181500 4265 5256 0 457056254.934558 940456710.861751 0.122933 0.138146 10000
0.057 0.412 2306.730400 34.275200 4689 5649 0 511634714.826805 999629768.597928 0.131383 0.145806 10000
0.057 0.416 2366.158300 40.492200 5120 6075 0 535433691.910997 968807902.225641 0.139665 0.154345 10000
0.060 0.392 1767.183000 12.795500 2602 3513 0 297736823.425262 810240406.873300 0.094536 0.113178 10000
0.060 0.396 1860.650600 15.373700 2939 3919 0 330923078.688233 825991246.473156 0.099698 0.115104 10000
0.060 0.400 1963.954000 18.539500 3280 4292 0 363719961.032752 857510954.921876 0.107772 0.125537 10000
0.060 0.404 2078.235300 22.155500 3668 4700 0 391155588.066244 863814787.714899 0.114727 0.131908 10000
0.060 0.408 2187.569600 26.083200 4092 5145 0 428291007.055149 888408570.660171 0.118619 0.133369 10000
0.060 0.412 2269.491300 30.471300 4513 5563 0 479299250.371587 952118992.353323 0.126103 0.137650 10000
0.063 0.400 1918.026800 16.443400 3132 4204 0 348191059.184716 836950615.196617 0.114339 0.131842 10000
0.063 0.404 2025.539300 19.442000 3507 4601 0 384045971.835541 874985897.883184 0.111055 0.127033 10000
0.063 0.408 2139.338300 23.323200 3914 5032 0 415659484.992152 893245552.943111 0.117939 0.134433 10000
0.063 0.412 2233.371200 27.663600 4321 5473 0 451906465.675306 912366623.178981 0.132990 0.150571 10000
0.063 0.416 2308.393500 32.343000 4759 5853 0 504471944.421408 974935096.722028 0.139868 0.154019 10000
0.063 0.420 2361.261600 38.293700 5175 6264 0 535406421.299574 972339027.977790 0.149426 0.164678 10000
0.066 0.396 1782.622800 12.098500 2670 3752 0 301880727.648578 804876215.737024 0.110391 0.143492 10000
0.066 0.400 1875.947800 14.468700 2992 4124 0 333899157.820069 826332777.543948 0.108131 0.127309 10000
0.066 0.404 1980.626600 17.292300 3352 4523 0 368957859.731767 861085496.509147 0.114919 0.132737 10000
0.066 0.408 2090.340000 20.573000 3741 4935 0 394015664.715021 864107240.234947 0.119194 0.137208 10000
0.066 0.412 2188.452000 24.692400 4149 5378 0 434482328.263397 894081775.224154 0.114073 0.127893 10000
0.066 0.416 2274.734700 28.925800 4574 5765 0 480866324.136452 948309813.889945 0.133240 0.149348 10000
0.069 0.396 1745.826600 10.670800 2535 3669 0 278969228.370190 765483767.860379 0.109711 0.147172 10000
0.069 0.400 1842.098200 12.912900 2869 4049 0 321250764.954004 818597093.007042 0.058859 0.070742 10000
0.069 0.404 1932.376200 15.549900 3203 4444 0 353649227.753772 846007497.901764 0.098566 0.113354 10000
0.069 0.408 2039.035600 18.546500 3581 4864 0 384627120.318463 863168452.599481 0.104227 0.118712 10000
0.069 0.412 2146.438100 22.203300 3984 5280 0 417574426.199696 891117335.438101 0.110050 0.123391 10000
0.069 0.416 2235.429400 26.139800 4386 5669 0 459762321.291591 921358656.325782 0.118146 0.133762 10000
0.072 0.400 1801.239100 11.622500 2738 3999 0 305772612.365829 804894115.907147 0.099888 0.118962 10000
0.072 0.404 1892.903200 13.933800 3062 4387 0 339576346.752277 834590479.433232 0.061196 0.072701 10000
0.072 0.408 1996.408600 16.524700 3430 4786 0 372646074.460132 865002988.582791 0.064204 0.075916 10000
0.072 0.412 2099.720800 19.641800 3829 5178 0 395483573.032361 859237375.235028 0.068445 0.077998 10000
0.072 0.416 2194.185600 23.384700 4217 5596 0 435171044.138229 887859688.982893 0.115043 0.129713 10000
0.072 0.420 2275.458900 27.499300 4658 5976 0 477410803.503565 931687267.251892 0.118893 0.130892 10000
0.075 0.396 1657.228900 8.844400 2282 3567 0 259544205.572839 757774130.022734 0.085033 0.104004 10000
0.075 0.400 1768.678800 10.697600 2602 3937 0 283697041.564723 764716550.102339 0.089664 0.107677 10000
0.075 0.404 1860.845600 12.497300 2939 4349 0 326745420.741705 827050520.567119 0.099931 0.114839 10000
0.075 0.408 1951.065600 14.956400 3271 4706 0 356555511.661848 839975367.614433 0.107439 0.125173 10000
0.075 0.412 2054.831100 17.758700 3652 5104 0 383254914.777190 847236552.815242 0.113532 0.130418 10000
0.075 0.416 2149.483200 20.983400 4040 5496 0 422895758.344913 888138048.052579 0.120562 0.136622 10000
0.078 0.396 1609.772000 7.902200 2159 3523 0 239639223.138590 724948671.520451 0.089178 0.109256 10000
0.078 0.400 1724.302900 9.576300 2482 3908 0 268769450.066476 755840303.975409 0.093344 0.111356 10000
0.078 0.404 1825.420100 11.195700 2808 4284 0 310211346.329544 813437991.554904 0.101705 0.119812 10000
0.078 0.408 1908.684600 13.518000 3128 4644 0 339689149.519590 818481771.436092 0.111033 0.128071 10000
0.078 0.412 2007.880800 16.132100 3502 5054 0 372356808.592538 854535528.161681 0.068755 0.079849 10000
0.078 0.416 2111.063500 18.856500 3885 5435 0 404305891.315024 865825750.433382 0.121306 0.137268 10000
0.081 0.396 1557.200800 6.954100 2043 3498 0 224354473.373560 696491850.414546 0.081554 0.097227 10000
0.081 0.400 1674.493100 8.561500 2344 3851 0 256447480.970019 733282427.481448 0.086540 0.105123 10000
0.081 0.404 1793.387600 10.370300 2685 4233 0 291695605.328113 780955155.338584 0.089417 0.104630 10000
0.081 0.408 1875.077600 12.126100 3000 4611 0 330718297.961909 825437888.518363 0.095363 0.110707 10000
0.081 0.412 1967.437200 14.363800 3352 4996 0 358762900.087912 840628461.410840 0.110115 0.126790 10000
0.081 0.416 2073.156300 17.178400 3738 5384 0 381029844.084106 832313703.033067 0.105434 0.120050 10000
0.084 0.396 1514.164700 6.148100 1944 3467 0 212363788.913828 679517238.355367 0.077781 0.090957 10000
0.084 0.400 1632.457000 7.356300 2225 3806 0 245969605.225908 730827078.260050 0.084195 0.102062 10000
0.084 0.404 1754.997300 8.998400 2549 4201 0 270380733.661902 750643637.911038 0.088622 0.107609 10000
0.084 0.408 1840.875800 10.778500 2874 4578 0 314025229.558989 813498099.013582 0.102683 0.118321 10000
0.084 0.412 1925.055400 12.904000 3201 4942 0 347295771.506781 828879269.561873 0.110004 0.127773 10000
0.084 0.416 2029.490400 15.450600 3575 5346 0 376709716.074325 856996474.344962 0.063564 0.075475 10000
0.087 0.396 1475.783400 5.300900 1843 3441 0 198250031.854458 652197189.031932 0.048169 0.058978 10000
0.087 0.400 1586.436500 6.334800 2111 3815 0 231218454.294489 704863347.437260 0.082698 0.099062 10000
0.087 0.404 1709.542500 7.963000 2415 4180 0 253560172.077908 716709706.831489 0.088912 0.109012 10000
0.087 0.408 1801.770900 9.645300 2747 4558 0 295087188.768395 779877297.192520 0.089988 0.103391 10000
0.087 0.412 1892.964200 11.608300 3076 4928 0 335892980.573069 828052789.400546 0.095845 0.110864 10000
0.087 0.416 1987.714300 13.746400 3422 5293 0 358120949.347599 833235515.183957 0.111983 0.129866 10000
0.090 0.400 1536.353100 5.643000 1986 3776 0 214724238.885016 673443710.659504 0.088859 0.107391 10000
0.090 0.404 1655.680300 6.834900 2291 4153 0 249190056.118156 734271380.030992 0.093450 0.113116 10000
0.090 0.408 1771.497300 8.369100 2634 4570 0 277634724.295264 758595661.869598 0.095106 0.110724 10000
0.090 0.412 1857.361300 10.000100 2932 4902 0 319358409.091854 812250295.636742 0.060674 0.072630 10000
0.090 0.416 1938.243900 12.245700 3269 5280 0 341997681.153324 800288391.023401 0.067511 0.079425 10000
0.090 0.420 2047.691100 14.573700 3651 5678 0 381403786.648848 856139796.535915 0.069532 0.082169 10000
0.093 0.396 1394.473600 4.055500 1652 3435 0 173427842.357454 607671166.506581 0.050150 0.063662 10000
0.093 0.400 1497.079900 4.982600 1898 3786 0 205704880.453698 665630647.165720 0.050692 0.062267 10000
0.093 0.404 1607.254800 6.017100 2174 4151 0 229311698.537861 682251431.639140 0.058754 0.073015 10000
0.093 0.408 1736.028500 7.447200 2496 4552 0 257330386.809687 719682599.724308 0.056946 0.071895 10000
0.093 0.412 1820.140700 9.081200 2807 4893 0 298597528.713942 773690071.087956 0.059661 0.071914 10000
0.093 0.416 1905.681000 10.771300 3154 5297 0 339131371.962537 815388645.427916 0.065582 0.075046 10000
0.096 0.392 1238.727200 3.067600 1346 3143 0 145617827.254761 560873527.751560 0.046638 0.056645 10000
0.096 0.396 1347.005200 3.776800 1569 3456 0 161818433.759428 574732011.001498 0.046916 0.057927 10000
0.096 0.400 1456.257000 4.521000 1802 3804 0 189538536.473548 639918142.473665 0.051982 0.063700 10000
0.096 0.404 1560.285800 5.589100 2042 4140 0 226160289.196275 693258462.315214 0.054619 0.069941 10000
0.096 0.408 1683.643800 6.723000 2357 4550 0 246316569.441449 713556589.907032 0.059847 0.075526 10000
0.096 0.412 1786.626000 8.019100 2691 4917 0 288525013.867857 781802717.655746 0.060967 0.072888 10000
0.096 0.416 1875.618400 9.545300 2998 5254 0 326883456.895982 811882405.335091 0.075361 0.091176 10000
0.096 0.420 1959.880600 11.560100 3346 5619 0 345781420.562430 801218582.112532 0.076183 0.090150 10000
0.096 0.424 2060.524900 13.943500 3742 6020 0 379884231.490368 840946813.273362 0.082856 0.095366 10000
0.096 0.428 2140.492700 16.369400 4103 6364 0 417427227.205073 882384117.346496 0.088838 0.103295 10000
0.096 0.432 2209.137300 19.298100 4519 6744 0 449849268.790487 879639008.463811 0.091210 0.102627 10000
0.096 0.436 2262.793900 22.877000 4913 7077 0 475594863.542060 884688330.644006 0.091322 0.102810 10000
0.096 0.440 2304.788800 27.187100 5305 7418 0 510436395.019949 903503109.135988 0.104090 0.116545 10000
0.096 0.444 2325.517100 31.917600 5709 7724 0 538815257.945088 924989826.564369 0.108234 0.117680 10000
0.099 0.396 1303.356900 3.427200 1476 3490 0 156815592.523948 570186138.471888 0.046242 0.057665 10000
0.099 0.400 1416.539600 4.122600 1726 3833 0 178836545.834939 611727580.911366 0.050449 0.059302 10000
0.099 0.404 1519.169000 5.019600 1956 4207 0 209763528.977234 668092785.938766 0.051716 0.062579 10000
0.099 0.408 1637.719600 6.083800 2251 4566 0 233364797.238573 687559854.649334 0.054740 0.067369 10000
0.099 0.412 1765.138800 7.305100 2583 4939 0 267146129.110960 744225975.915648 0.056813 0.068931 10000
0.099 0.416 1846.084700 8.705300 2884 5276 0 305076144.009268 778775810.589612 0.060239 0.070854 10000
0.102 0.396 1268.142700 2.951800 1405 3550 0 154263816.331019 584791423.413998 0.044695 0.053358 10000
0.102 0.400 1380.244100 3.650000 1629 3880 0 166793537.573865 585412890.977816 0.050872 0.063555 10000
0.102 0.404 1473.863500 4.523300 1853 4221 0 198596390.889154 659287421.290524 0.054137 0.065321 10000
0.102 0.408 1589.541800 5.484100 2131 4575 0 224084437.073803 680089234.893353 0.053945 0.066279 10000
0.102 0.412 1718.553200 6.745600 2449 4951 0 249278936.110218 711923050.648647 0.056786 0.069510 10000
0.102 0.416 1819.487300 7.962600 2759 5287 0 292011618.594135 775600619.012083 0.060118 0.073016 10000
0.105 0.396 1238.912000 2.626900 1337 3597 0 142512373.064630 558227995.811950 0.044039 0.052047 10000
0.105 0.400 1338.317200 3.223100 1541 3908 0 159415659.734070 571742139.168912 0.047804 0.058639 10000
0.105 0.404 1435.556800 3.997200 1777 4269 0 180330377.657913 607732563.648874 0.051055 0.059248 10000
0.105 0.408 1545.134600 4.850500 2009 4593 0 219924942.984499 689290523.056889 0.054088 0.067029 10000
0.105 0.412 1673.421600 5.908300 2324 4957 0 234702989.025569 679459082.257565 0.060117 0.072790 10000
0.105 0.416 1788.247600 7.105700 2656 5299 0 273237343.542892 744050307.376221 0.061785 0.071884 10000
0.108 0.400 1296.040400 3.001500 1456 3973 0 153715365.204892 563174582.954232 0.087566 0.103840 10000
0.108 0.404 1406.317100 3.647300 1697 4331 0 174162056.382517 603650013.804721 0.085955 0.098837 10000
0.108 0.408 1501.903400 4.380600 1914 4655 0 201665274.342701 654202900.456383 0.051318 0.060549 10000
0.108 0.412 1629.997400 5.393900 2203 4982 0 223839621.326979 665884289.661238 0.097879 0.116917 10000
0.108 0.416 1749.289700 6.415900 2518 5358 0 257107567.842254 722848299.557250 0.101140 0.119458 10000
0.108 0.420 1833.761100 7.566600 2834 5677 0 300214217.014702 783747673.262344 0.105272 0.123018 10000
0.111 0.396 1177.642200 2.251100 1213 3728 0 121009012.380585 488337721.951728 0.071580 0.079742 10000
0.111 0.400 1268.330000 2.674100 1387 4042 0 151657268.450304 575315924.263821 0.076817 0.089726 10000
0.111 0.404 1370.527400 3.308600 1603 4386 0 164063131.647769 576967642.488443 0.081155 0.095025 10000
0.111 0.408 1466.151500 3.970500 1826 4700 0 188425257.819657 624621390.916265 0.085593 0.098646 10000
0.111 0.412 1581.522200 4.921200 2085 5044 0 219741706.957446 674046701.324139 0.058978 0.071927 10000
0.111 0.416 1706.862100 5.834200 2398 5404 0 234510587.524782 674936461.152805 0.091604 0.109117 10000
0.114 0.396 1156.452300 2.089000 1154 3808 0 123458664.751462 513434345.466076 0.068150 0.078866 10000
0.114 0.400 1243.329900 2.445200 1326 4116 0 138491509.292926 543046646.481568 0.071995 0.081470 10000
0.114 0.404 1328.307400 3.092500 1521 4442 0 154570136.326448 558469536.364422 0.076037 0.087656 10000
0.114 0.408 1431.361200 3.633500 1752 4793 0 178290477.518494 605854359.025749 0.079446 0.089025 10000
0.114 0.412 1542.274800 4.408200 1965 5090 0 205304748.348338 649250403.688419 0.056830 0.070931 10000
0.114 0.416 1659.414600 5.268700 2276 5448 0 227046824.376032 669721020.056249 0.058422 0.071880 10000
0.117 0.396 1140.512300 1.884100 1100 3895 0 117041369.301996 497958201.749201 0.044084 0.051583 10000
0.117 0.400 1209.959300 2.296500 1257 4210 0 125234782.195465 496516317.140546 0.043893 0.050832 10000
0.117 0.404 1303.566900 2.738900 1445 4528 0 155388409.077750 582242403.304784 0.075725 0.088091 10000
0.117 0.408 1399.788100 3.261500 1656 4835 0 167285929.564075 577436508.042366 0.079837 0.094886 10000
0.117 0.412 1491.792900 4.077900 1877 5153 0 193571216.721229 626668845.215917 0.084774 0.097430 10000
0.117 0.416 1606.883800 4.875400 2155 5492 0 216889496.535661 654202476.853318 0.089570 0.108154 10000
0.120 0.392 1052.771500 1.443600 904 3695 0 103294746.113480 494193843.943803 0.070216 0.079581 10000
0.120 0.396 1112.493600 1.696000 1029 4008 0 108537573.762780 472614777.445616 0.041252 0.050051 10000
0.120 0.400 1189.021300 2.063800 1212 4321 0 124222195.832657 510362190.799106 0.042429 0.046723 10000
0.120 0.404 1270.732500 2.433000 1373 4598 0 148076511.978141 570501120.406103 0.070794 0.081572 10000
0.120 0.408 1369.136000 2.977800 1590 4919 0 160454336.668917 567781842.742535 0.074922 0.085848 10000
0.120 0.412 1453.460500 3.696900 1796 5240 0 185028971.546906 616268954.592283 0.079195 0.089914 10000
0.123 0.392 1033.204900 1.352800 851 3810 0 87133063.809103 429965153.383624 0.062017 0.070079 10000
0.123 0.396 1092.202400 1.597000 981 4100 0 108354314.788449 483525756.938673 0.074237 0.084632 10000
0.123 0.400 1168.018900 1.841200 1146 4399 0 120504832.949944 508271607.806241 0.042643 0.049275 10000
0.123 0.404 1251.908200 2.137300 1310 4681 0 135858914.282470 531189650.129243 0.074561 0.085737 10000
0.123 0.408 1332.722800 2.637800 1516 5008 0 152442240.516207 552703101.935631 0.076979 0.085503 10000
0.123 0.412 1425.668400 3.240400 1721 5330 0 172629845.721370 585996814.313524 0.081824 0.093180 10000
0.126 0.392 1019.242700 1.145000 814 3913 0 85474668.076145 440412026.848117 0.063435 0.069607 10000
0.126 0.396 1074.017200 1.393200 940 4207 0 106259888.394512 491430433.362965 0.066253 0.073106 10000
