0.000	0.352	0.356	2
0.003	0.352	0.356	2
0.006	0.352	0.356	2
0.009	0.352	0.356	2
0.012	0.352	0.356	2
0.015	0.352	0.356	2
0.018	0.356	0.360	2
0.021	0.356	0.360	2
0.024	0.356	0.360	2
0.027	0.356	0.360	2
0.030	0.356	0.360	2
0.033	0.356	0.360	2
0.036	0.356	0.360	2
0.039	0.356	0.360	2
0.042	0.356	0.360	2
0.045	0.356	0.360	2
0.048	0.356	0.360	2
0.051	0.356	0.360	2
0.054	0.356	0.360	2
0.057	0.360	0.364	2
0.060	0.360	0.364	2
0.063	0.360	0.364	2
0.066	0.360	0.364	2
0.069	0.360	0.364	2
0.072	0.360	0.364	2
0.075	0.360	0.364	2
0.078	0.360	0.364	2
0.081	0.360	0.364	2
0.084	0.360	0.364	2
0.087	0.360	0.364	2
0.090	0.360	0.364	2
0.093	0.360	0.364	2
0.096	0.360	0.364	2
0.099	0.360	0.364	2
0.102	0.360	0.364	2
0.105	0.360	0.364	2
0.108	0.360	0.364	2
0.111	0.360	0.364	2
0.114	0.360	0.364	2
0.117	0.360	0.364	2
0.120	0.360	0.364	2
0.123	0.360	0.364	2
0.126	0.360	0.364	2
0.129	0.360	0.364	2
0.132	0.360	0.364	2
0.135	0.356	0.360	2
0.138	0.356	0.360	2
0.141	0.356	0.360	2
0.144	0.356	0.360	2
0.147	0.356	0.360	2
0.150	0.356	0.360	2
0.153	0.356	0.360	2
0.156	0.352	0.356	2
0.159	0.352	0.356	2
0.162	0.352	0.356	2
0.165	0.352	0.356	1
0.168	0.348	0.352	1
0.171	0.348	0.352	1
0.174	0.348	0.352	1
0.177	0.344	0.348	1
0.180	0.344	0.348	1
0.183	0.340	0.344	1
0.186	0.340	0.344	1
0.189	0.336	0.340	1
0.192	0.336	0.340	1
0.195	0.332	0.336	1
0.198	0.332	0.336	1
0.201	0.328	0.332	1
0.204	0.324	0.328	1
0.207	0.320	0.324	1
0.210	0.320	0.324	1
0.213	0.316	0.320	1
0.216	0.312	0.316	1
0.219	0.308	0.312	1
0.222	0.304	0.308	1
0.225	0.304	0.308	1
0.228	0.300	0.304	1
0.231	0.292	0.296	1
0.234	0.292	0.296	1
0.237	0.284	0.288	1
0.240	0.280	0.284	1
0.243	0.276	0.280	1
0.246	0.272	0.276	1
0.249	0.268	0.272	1
0.252	0.264	0.268	1
0.255	0.260	0.264	1
0.258	0.256	0.260	1
0.261	0.252	0.256	1
0.264	0.248	0.252	1
0.267	0.240	0.244	1
0.270	0.236	0.240	1
0.273	0.232	0.236	1
0.276	0.228	0.232	1
0.279	0.224	0.228	1
0.282	0.216	0.220	1
0.285	0.212	0.216	1
0.288	0.208	0.212	1
0.291	0.204	0.208	1
0.294	0.196	0.200	1
0.297	0.192	0.196	1
0.300	0.188	0.192	1
0.303	0.184	0.188	1
0.306	0.176	0.180	1
0.309	0.172	0.176	1
0.312	0.168	0.172	1
0.315	0.160	0.164	1
0.318	0.156	0.160	1
0.321	0.148	0.152	1
0.324	0.144	0.148	1
0.327	0.136	0.140	1
0.330	0.132	0.136	1
0.333	0.124	0.128	1
0.336	0.120	0.124	1
0.339	0.112	0.116	1
0.342	0.104	0.108	1
0.345	0.096	0.100	1
0.348	0.088	0.092	1
0.351	0.080	0.084	1
0.354	0.068	0.072	1
