# mu sigma av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m nsamples
-0.750 0.060 87.813300 256.000000 10000 10000 0 29868623010.000000 3476134109.570183 10000
-0.750 0.070 87.524300 256.000000 10000 10000 0 28310816859.000000 3565361694.103927 10000
-0.750 0.080 87.209700 256.000000 10000 10000 0 26751252662.000000 3635716339.418152 10000
-0.750 0.090 86.872000 256.000000 10000 10000 0 25233575507.000000 3815683326.884344 10000
-0.750 0.100 86.530700 256.000000 10000 10000 0 23855914245.000000 3844373636.084238 10000
-0.750 0.110 86.151400 256.000000 10000 10000 0 22420982527.000000 3953085674.209868 10000
-0.750 0.120 85.771100 256.000000 10000 10000 0 21144487208.000000 3992970414.587027 10000
-0.750 0.130 85.365100 256.000000 10000 10000 0 19883637015.000000 4051473642.642121 10000
-0.750 0.140 84.944100 256.000000 10000 10000 0 18686508500.000000 4054184264.885661 10000
-0.750 0.150 84.508000 256.000000 10000 10000 0 17559800010.000000 4052546117.342113 10000
-0.750 0.160 84.053100 256.000000 10000 10000 0 16481908589.299999 4065198884.220197 10000
-0.750 0.170 83.588200 256.000000 10000 10000 0 15479823634.200001 4028053603.236142 10000
-0.750 0.180 83.108600 256.000000 10000 10000 0 14533818875.299999 3992379602.209909 10000
-0.700 0.000 100.998300 256.000000 10000 10000 0 43086324290.000000 424502630.122762 10000
-0.700 0.010 100.977900 256.000000 10000 10000 0 42995294450.000000 1568348690.603573 10000
-0.700 0.020 100.743100 256.000000 10000 10000 0 41021196030.000000 3478061054.052307 10000
-0.700 0.030 100.416600 256.000000 10000 10000 0 38358282740.000000 3496228623.732513 10000
-0.700 0.040 100.140800 256.000000 10000 10000 0 36481007720.000000 3387466781.113979 10000
-0.700 0.050 99.819000 256.000000 10000 10000 0 34501832931.000000 3566672440.509752 10000
-0.700 0.060 99.465100 256.000000 10000 10000 0 32534747781.000000 3714174255.517415 10000
-0.700 0.070 99.074100 256.000000 10000 10000 0 30560135119.000000 3890040606.594758 10000
-0.700 0.080 98.674200 256.000000 10000 10000 0 28781245435.000000 4017952251.057454 10000
-0.700 0.090 98.229700 256.000000 10000 10000 0 26951466161.000000 4161565763.116466 10000
-0.700 0.100 97.768000 256.000000 10000 10000 0 25257504229.000000 4272372047.686839 10000
-0.700 0.110 97.282000 256.000000 10000 10000 0 23653142230.000000 4395287197.700851 10000
-0.700 0.120 96.777200 256.000000 10000 10000 0 22140172603.000000 4402831244.541603 10000
-0.700 0.130 96.237500 256.000000 10000 10000 0 20668722068.000000 4479650960.252320 10000
-0.700 0.140 95.687700 256.000000 10000 10000 0 19324686370.000000 4468125481.397414 10000
-0.700 0.150 95.112100 256.000000 10000 10000 0 18045679485.099998 4473171590.399256 10000
-0.700 0.160 94.513800 256.000000 10000 10000 0 16832640823.900000 4438143063.021458 10000
-0.700 0.170 93.898300 256.000000 10000 10000 0 15708034302.900000 4387752584.678426 10000
-0.700 0.180 93.274000 256.000000 10000 10000 0 14691942677.000000 4339710075.325398 10000
-0.700 0.190 92.617200 256.000000 10000 10000 0 13682097646.299999 4236342376.497684 10000
-0.700 0.200 91.956600 256.000000 10000 10000 0 12790789457.799999 4184095406.593325 10000
-0.700 0.210 91.273100 256.000000 10000 10000 0 11919072753.799999 4043193351.790564 10000
-0.700 0.220 90.590400 255.999900 10000 10000 0 11165133319.200001 3969190048.571302 10000
-0.650 0.000 116.969500 256.000000 10000 10000 0 51135341230.000000 1676541962.373075 10000
-0.650 0.010 116.742900 256.000000 10000 10000 0 49020045170.000000 3798628828.499481 10000
-0.650 0.020 116.347700 256.000000 10000 10000 0 45510030670.000000 3513480092.717706 10000
-0.650 0.030 116.040600 256.000000 10000 10000 0 43317603000.000000 3376738952.869235 10000
-0.650 0.040 115.656500 256.000000 10000 10000 0 40846457930.000000 3625307833.332549 10000
-0.650 0.050 115.216300 256.000000 10000 10000 0 38304564714.000000 3862584668.078896 10000
-0.650 0.060 114.738500 256.000000 10000 10000 0 35864417363.000000 4120124098.679932 10000
-0.650 0.070 114.214500 256.000000 10000 10000 0 33467109022.000000 4363036809.467760 10000
-0.650 0.080 113.660200 256.000000 10000 10000 0 31232363519.000000 4592370596.197040 10000
-0.650 0.090 113.058200 256.000000 10000 10000 0 29028100738.000000 4733949601.591501 10000
-0.650 0.100 112.434900 256.000000 10000 10000 0 27033879278.000000 4880497773.394561 10000
-0.650 0.110 111.769600 256.000000 10000 10000 0 25104259134.000000 4943881834.794009 10000
-0.650 0.120 111.070800 256.000000 10000 10000 0 23292836551.000000 5017791779.673686 10000
-0.650 0.130 110.345300 256.000000 10000 10000 0 21620320057.799999 5033014311.830989 10000
-0.650 0.140 109.588400 256.000000 10000 10000 0 20059282557.900002 5044608461.694514 10000
-0.650 0.150 108.796300 256.000000 10000 10000 0 18568992282.099998 4982386735.501987 10000
-0.650 0.160 107.983600 256.000000 10000 10000 0 17222351193.299999 4947267529.398423 10000
-0.650 0.170 107.143800 256.000000 10000 10000 0 15952609292.700001 4829638529.714089 10000
-0.650 0.180 106.280900 256.000000 10000 10000 0 14793966679.700001 4752309951.823480 10000
-0.650 0.190 105.397300 256.000000 10000 10000 0 13716164755.799999 4631998851.338009 10000
-0.650 0.200 104.491700 255.999800 10000 10000 0 12716520935.400000 4490556742.320017 10000
-0.650 0.210 103.563600 255.999500 10000 10000 0 11789392619.799999 4360794712.548935 10000
-0.650 0.220 102.629500 255.998700 10000 10000 0 10954511216.400000 4228148354.407482 10000
-0.650 0.230 101.678800 255.997500 10000 10000 0 10177260880.900000 4061552467.214329 10000
-0.650 0.240 100.713400 255.994300 10000 10000 0 9459469706.200001 3911385592.474879 10000
-0.650 0.250 99.743800 255.989100 10000 10000 0 8810167559.000000 3757830472.472291 10000
-0.600 0.000 138.403800 256.000000 10000 10000 0 56781278130.000000 4984439684.045700 10000
-0.600 0.010 138.215000 256.000000 10000 10000 0 55007266490.000000 3366696537.977107 10000
-0.600 0.020 137.956400 256.000000 10000 10000 0 53169949860.000000 3287645359.887861 10000
-0.600 0.030 137.484500 256.000000 10000 10000 0 49918846700.000000 3691780093.745087 10000
-0.600 0.040 136.932700 256.000000 10000 10000 0 46591130068.000000 4116712207.212825 10000
-0.600 0.050 136.313600 256.000000 10000 10000 0 43319367914.000000 4468129120.378135 10000
-0.600 0.060 135.635800 256.000000 10000 10000 0 40191706573.000000 4815997547.138869 10000
-0.600 0.070 134.895000 256.000000 10000 10000 0 37178084638.000000 5098445791.381299 10000
-0.600 0.080 134.100000 256.000000 10000 10000 0 34345300358.000000 5368143939.742594 10000
-0.600 0.090 133.254600 256.000000 10000 10000 0 31704238396.000000 5579931871.675213 10000
-0.600 0.100 132.356500 256.000000 10000 10000 0 29227086516.000000 5712490034.839608 10000
-0.600 0.110 131.404900 256.000000 10000 10000 0 26907614359.000000 5813421595.856000 10000
-0.600 0.120 130.407800 256.000000 10000 10000 0 24757554975.200001 5817935767.342067 10000
-0.600 0.130 129.355200 256.000000 10000 10000 0 22739297695.200001 5829439770.838773 10000
-0.600 0.140 128.273600 256.000000 10000 10000 0 20926691015.500000 5787005779.863319 10000
-0.600 0.150 127.137200 256.000000 10000 10000 0 19208960897.500000 5697981960.262594 10000
-0.600 0.160 125.971400 256.000000 10000 10000 0 17657061336.099998 5578897380.898239 10000
-0.600 0.170 124.767300 256.000000 10000 10000 0 16221160687.299999 5419892881.859900 10000
-0.600 0.180 123.533400 255.999900 10000 10000 0 14908935316.799999 5252884139.983850 10000
-0.600 0.190 122.271100 255.999600 10000 10000 0 13715704162.700001 5077768615.884247 10000
-0.600 0.200 120.988200 255.998400 10000 10000 0 12637552079.299999 4909856137.670135 10000
-0.600 0.210 119.675900 255.996500 10000 10000 0 11624654805.400000 4692399295.061774 10000
-0.600 0.220 118.357900 255.992700 10000 10000 0 10727418568.799999 4485257443.485416 10000
-0.600 0.230 117.023300 255.985200 10000 10000 0 9911814890.100000 4301392315.643704 10000
-0.600 0.240 115.677100 255.970200 10000 10000 0 9167012719.799999 4111464748.875908 10000
-0.600 0.250 114.325100 255.948500 10000 10000 0 8488823010.300000 3914117929.514338 10000
-0.600 0.260 112.963900 255.910100 10000 10000 0 7866939952.100000 3718922586.482803 10000
-0.600 0.270 111.605100 255.852400 10000 10000 0 7308593899.200000 3535400922.638631 10000
-0.600 0.280 110.249200 255.772100 10000 10000 0 6803914924.500000 3361808335.980780 10000
-0.550 0.000 170.002800 256.000000 10000 10000 0 67379015920.000000 563759947.571881 10000
-0.550 0.010 170.014900 256.000000 10000 10000 0 67895582180.000000 2830754821.955657 10000
-0.550 0.020 169.473200 256.000000 10000 10000 0 63865610580.000000 3664984815.528339 10000
-0.550 0.030 168.761800 256.000000 10000 10000 0 59274134080.000000 4246196056.163235 10000
-0.550 0.040 167.930800 256.000000 10000 10000 0 54679751813.000000 4800707098.396060 10000
-0.550 0.050 167.005100 256.000000 10000 10000 0 50323689148.000000 5379410165.894258 10000
-0.550 0.060 165.977200 256.000000 10000 10000 0 46151862136.000000 5886544290.320064 10000
-0.550 0.070 164.858000 256.000000 10000 10000 0 42240067440.000000 6275581072.638001 10000
-0.550 0.080 163.656500 256.000000 10000 10000 0 38639495041.000000 6631762742.125399 10000
-0.550 0.090 162.367000 256.000000 10000 10000 0 35277339033.000000 6829992021.565591 10000
-0.550 0.100 160.986000 256.000000 10000 10000 0 32141117112.599998 6990832854.506082 10000
-0.550 0.110 159.523100 256.000000 10000 10000 0 29246216747.400002 7038732081.313453 10000
-0.550 0.120 158.000300 256.000000 10000 10000 0 26646563584.599998 6996749574.677619 10000
-0.550 0.130 156.390500 256.000000 10000 10000 0 24222748370.700001 6920300009.310815 10000
-0.550 0.140 154.720600 256.000000 10000 10000 0 22036559743.900002 6799819073.328572 10000
-0.550 0.150 152.987000 256.000000 10000 10000 0 20037365487.700001 6644185970.852710 10000
-0.550 0.160 151.202600 255.999900 10000 10000 0 18233644442.700001 6440049885.616301 10000
-0.550 0.170 149.366700 255.999600 10000 10000 0 16581023189.299999 6188321071.342238 10000
-0.550 0.180 147.500000 255.998400 10000 10000 0 15118643664.700001 5940154382.409094 10000
-0.550 0.190 145.583000 255.996400 10000 10000 0 13759397564.200001 5661897984.551015 10000
-0.550 0.200 143.652600 255.991800 10000 10000 0 12565769827.700001 5401982006.382490 10000
-0.550 0.210 141.694100 255.981000 10000 10000 0 11473234586.700001 5107157438.984749 10000
-0.550 0.220 139.735500 255.961400 10000 10000 0 10517780179.299999 4842041648.206713 10000
-0.550 0.230 137.761200 255.927600 10000 10000 0 9647923734.100000 4581801435.951408 10000
-0.550 0.240 135.778900 255.873600 10000 10000 0 8856270281.900000 4314629795.784512 10000
-0.550 0.250 133.801500 255.787900 10000 10000 0 8155200829.400000 4082237044.630775 10000
-0.550 0.260 131.832200 255.672600 10000 10000 0 7523970961.500000 3845439171.303594 10000
-0.550 0.270 129.875600 255.519600 10000 10000 0 6954719871.200000 3608903328.067671 10000
-0.550 0.280 127.934900 255.317900 10000 10000 0 6450801249.400000 3401083481.357810 10000
-0.550 0.290 126.009700 255.072600 10000 10000 0 5992054004.200000 3195160935.022685 10000
-0.550 0.300 124.098200 254.767500 10000 10000 0 5574552031.000000 3008198532.910391 10000
-0.550 0.310 122.211200 254.412100 10000 10000 0 5200869183.100000 2833999595.472882 10000
-0.500 0.000 221.000000 256.000000 10000 10000 0 88852900860.000000 126128434.417320 10000
-0.500 0.010 220.739300 256.000000 10000 10000 0 87036301910.000000 3419355680.670332 10000
-0.500 0.020 219.815800 256.000000 10000 10000 0 80489695770.000000 4333479962.981811 10000
-0.500 0.030 218.653200 256.000000 10000 10000 0 73679550615.000000 5305423502.965707 10000
-0.500 0.040 217.293500 256.000000 10000 10000 0 67076088450.000000 6272769713.305430 10000
-0.500 0.050 215.768100 256.000000 10000 10000 0 60931841046.000000 7095396175.715105 10000
-0.500 0.060 214.070900 256.000000 10000 10000 0 55193346172.000000 7762603811.512139 10000
-0.500 0.070 212.205500 256.000000 10000 10000 0 49870344601.000000 8277766771.500155 10000
-0.500 0.080 210.188700 256.000000 10000 10000 0 45024598157.000000 8628205571.330452 10000
-0.500 0.090 208.005600 256.000000 10000 10000 0 40551331328.800003 8900224431.620636 10000
-0.500 0.100 205.667300 256.000000 10000 10000 0 36438768377.500000 8964149517.599834 10000
-0.500 0.110 203.193300 256.000000 10000 10000 0 32735960240.200001 8942030839.287611 10000
-0.500 0.120 200.592600 256.000000 10000 10000 0 29400512383.900002 8806516158.147049 10000
-0.500 0.130 197.866800 256.000000 10000 10000 0 26379972049.599998 8606398900.322290 10000
-0.500 0.140 195.038000 255.999900 10000 10000 0 23666016572.599998 8306672562.255761 10000
-0.500 0.150 192.120100 255.999700 10000 10000 0 21248903980.099998 7982722308.138972 10000
-0.500 0.160 189.117100 255.998500 10000 10000 0 19064020187.299999 7599358161.752889 10000
-0.500 0.170 186.062800 255.996300 10000 10000 0 17142067280.100000 7214560848.009550 10000
-0.500 0.180 182.964300 255.990900 10000 10000 0 15431827309.700001 6803279908.840922 10000
-0.500 0.190 179.830900 255.977400 10000 10000 0 13911978941.200001 6395120410.646316 10000
-0.500 0.200 176.688100 255.950100 10000 10000 0 12579397976.200001 6010016292.589492 10000
-0.500 0.210 173.540500 255.902400 10000 10000 0 11395070986.900000 5617913465.559579 10000
-0.500 0.220 170.399100 255.822000 10000 10000 0 10343009539.799999 5243651450.846713 10000
-0.500 0.230 167.274900 255.702500 10000 10000 0 9421453622.799999 4906599902.062007 10000
-0.500 0.240 164.173400 255.532100 10000 10000 0 8597459427.799999 4570930200.132311 10000
-0.500 0.250 161.107300 255.307200 10000 10000 0 7869244837.400000 4256080341.355989 10000
-0.500 0.260 158.080200 255.007100 10000 10000 0 7226539493.900000 3969356653.203482 10000
-0.500 0.270 155.088600 254.647700 10000 10000 0 6644909645.500000 3692679081.674478 10000
-0.500 0.280 152.154100 254.219100 10000 10000 0 6136009243.500000 3439644012.051639 10000
-0.500 0.290 149.269000 253.712800 10000 10000 0 5684331617.900000 3216641614.929747 10000
-0.500 0.300 146.443700 253.127000 10000 10000 0 5279227063.200000 2998079657.941285 10000
-0.500 0.310 143.666700 252.477100 10000 10000 0 4914492492.700000 2806949821.154818 10000
-0.500 0.320 140.957000 251.766400 10000 10000 0 4593964488.300000 2633356516.227854 10000
-0.500 0.330 138.306100 250.995900 10000 10000 0 4301885174.400000 2463604691.139959 10000
-0.500 0.340 135.709700 250.185000 10000 10000 0 4038726582.100000 2324292276.381944 10000
-0.500 0.350 133.184900 249.324200 10000 10000 0 3803510278.700000 2180527591.241801 10000
-0.450 0.000 315.992000 256.000000 10000 10000 0 131433937700.000000 882006844.615093 10000
-0.450 0.010 314.839800 256.000000 10000 10000 0 121736496110.000000 4055736399.635941 10000
-0.450 0.020 313.089800 256.000000 10000 10000 0 110508914710.000000 5869599025.202202 10000
-0.450 0.030 310.895000 256.000000 10000 10000 0 99493867288.000000 7581295399.415671 10000
-0.450 0.040 308.323700 256.000000 10000 10000 0 89302730555.000000 9114966798.506836 10000
-0.450 0.050 305.362700 256.000000 10000 10000 0 79821871401.000000 10406786853.548441 10000
-0.450 0.060 302.030400 256.000000 10000 10000 0 71130894659.000000 11354193749.884886 10000
-0.450 0.070 298.333500 256.000000 10000 10000 0 63221772677.000000 12052937715.101896 10000
-0.450 0.080 294.284900 256.000000 10000 10000 0 56057092848.000000 12451221197.222338 10000
-0.450 0.090 289.898000 256.000000 10000 10000 0 49594225811.199997 12603525501.323088 10000
-0.450 0.100 285.196400 256.000000 10000 10000 0 43788978293.000000 12531439507.307615 10000
-0.450 0.110 280.219700 256.000000 10000 10000 0 38631083073.300003 12258819530.661314 10000
-0.450 0.120 274.999800 256.000000 10000 10000 0 34068964647.900002 11875683757.567467 10000
-0.450 0.130 269.563000 255.999700 10000 10000 0 30007995625.799999 11359425240.825083 10000
-0.450 0.140 263.965300 255.998800 10000 10000 0 26439327249.299999 10742385852.294504 10000
-0.450 0.150 258.257100 255.996700 10000 10000 0 23346052720.900002 10120314739.591507 10000
-0.450 0.160 252.455000 255.990100 10000 10000 0 20604932883.200001 9436402510.377720 10000
-0.450 0.170 246.632000 255.972100 10000 10000 0 18254207235.500000 8773007253.102375 10000
-0.450 0.180 240.796100 255.935200 10000 10000 0 16194228477.100000 8116321363.205769 10000
-0.450 0.190 234.994300 255.869600 10000 10000 0 14417798328.799999 7481380876.909413 10000
-0.450 0.200 229.249200 255.753500 10000 10000 0 12874054103.299999 6888356498.673669 10000
-0.450 0.210 223.587300 255.572000 10000 10000 0 11536837900.700001 6336167763.173600 10000
-0.450 0.220 218.018300 255.329500 10000 10000 0 10375807401.100000 5819180602.724463 10000
-0.450 0.230 212.557700 254.988700 10000 10000 0 9358376728.100000 5335222203.541858 10000
-0.450 0.240 207.219200 254.569200 10000 10000 0 8474569483.100000 4897532653.618112 10000
-0.450 0.250 202.025700 254.037300 10000 10000 0 7711872665.700000 4497755865.808331 10000
-0.450 0.260 196.958700 253.412000 10000 10000 0 7034452744.500000 4129886630.700107 10000
-0.450 0.270 192.040300 252.681100 10000 10000 0 6449425804.000000 3814575319.553372 10000
-0.450 0.280 187.273300 251.864700 10000 10000 0 5935362975.300000 3516167919.740921 10000
-0.450 0.290 182.647400 250.968000 10000 10000 0 5480240660.800000 3254016823.972613 10000
-0.450 0.300 178.175100 249.982000 10000 10000 0 5079889725.200000 3012461522.204948 10000
-0.450 0.310 173.847800 248.950600 10000 10000 0 4728079403.300000 2807605907.608206 10000
-0.450 0.320 169.665100 247.826300 10000 10000 0 4411633919.100000 2610068341.573933 10000
-0.450 0.330 165.623300 246.694900 10000 10000 0 4127316666.600000 2427438918.310475 10000
-0.450 0.340 161.721500 245.525500 10000 10000 0 3875438663.000000 2275032841.936038 10000
-0.450 0.350 157.962100 244.326600 10000 10000 0 3649729484.600000 2128163366.943038 10000
-0.450 0.360 154.327500 243.087500 10000 10000 0 3443760865.900000 1996148073.663085 10000
-0.450 0.370 150.826700 241.852800 10000 10000 0 3260499893.800000 1881884381.856813 10000
-0.450 0.380 147.450900 240.614600 10000 10000 0 3096126499.100000 1782932762.032573 10000
-0.400 0.000 552.009700 256.000000 10000 10000 0 222868084000.000000 993550226.311942 10000
-0.400 0.004 551.663800 256.000000 10000 10000 0 220310951830.000000 3973627161.494272 10000
-0.400 0.008 550.450700 256.000000 10000 10000 0 211341328800.000000 5474067794.776565 10000
-0.400 0.012 548.958100 256.000000 10000 10000 0 201948777830.000000 7186341182.849374 10000
-0.400 0.016 547.240700 256.000000 10000 10000 0 192676814670.000000 8815527007.041517 10000
-0.400 0.020 545.303100 256.000000 10000 10000 0 183578027227.000000 10397979180.043898 10000
-0.400 0.022 544.258600 256.000000 10000 10000 0 179150892128.000000 11181481383.226814 10000
-0.400 0.024 543.163100 256.000000 10000 10000 0 174793959430.000000 11858867943.912588 10000
-0.400 0.028 540.814500 256.000000 10000 10000 0 166268855715.000000 13228571692.477224 10000
-0.400 0.032 538.256400 256.000000 10000 10000 0 157994249498.000000 14521436748.333031 10000
-0.400 0.036 535.515100 256.000000 10000 10000 0 150133437400.000000 15695083420.236893 10000
-0.400 0.040 532.566500 256.000000 10000 10000 0 142510066722.000000 16754699436.220730 10000
-0.400 0.042 531.013100 256.000000 10000 10000 0 138777658708.000000 17262612312.984936 10000
-0.400 0.044 529.426500 256.000000 10000 10000 0 135209529417.000000 17700478625.126991 10000
-0.400 0.048 526.079700 256.000000 10000 10000 0 128131950850.000000 18575130937.073067 10000
-0.400 0.052 522.543300 256.000000 10000 10000 0 121360739074.000000 19320512344.602428 10000
-0.400 0.056 518.821500 256.000000 10000 10000 0 114900398233.000000 19979924609.041752 10000
-0.400 0.060 514.908600 256.000000 10000 10000 0 108694429173.000000 20506996479.689060 10000
-0.400 0.062 512.880900 256.000000 10000 10000 0 105683444325.000000 20751361359.921780 10000
-0.400 0.064 510.808000 256.000000 10000 10000 0 102743592686.000000 20971434601.947826 10000
-0.400 0.068 506.525200 256.000000 10000 10000 0 97033886685.000000 21269720049.578587 10000
-0.400 0.072 502.069700 256.000000 10000 10000 0 91598754280.000000 21509663643.518402 10000
-0.400 0.076 497.449500 256.000000 10000 10000 0 86424715930.000000 21636184991.438709 10000
-0.400 0.080 492.667900 256.000000 10000 10000 0 81487064136.000000 21660980989.327751 10000
-0.400 0.082 490.223100 256.000000 10000 10000 0 79126417914.000000 21666723459.573448 10000
-0.400 0.084 487.743400 256.000000 10000 10000 0 76824654261.000000 21627807100.662132 10000
-0.400 0.088 482.668700 256.000000 10000 10000 0 72368590253.800003 21512274964.960896 10000
-0.400 0.092 477.464800 256.000000 10000 10000 0 68136881397.300003 21298163508.296833 10000
-0.400 0.096 472.144600 256.000000 10000 10000 0 64152859442.199997 21050001723.793594 10000
-0.400 0.100 466.706100 256.000000 10000 10000 0 60359970027.400002 20743526064.931522 10000
-0.400 0.102 463.955300 256.000000 10000 10000 0 58552067001.099998 20563258763.427315 10000
-0.400 0.104 461.171600 256.000000 10000 10000 0 56778146913.800003 20383638556.531712 10000
-0.400 0.108 455.552900 256.000000 10000 10000 0 53397587447.000000 19955911798.172531 10000
-0.400 0.112 449.855200 255.999800 10000 10000 0 50209362604.599998 19518014766.619625 10000
-0.400 0.116 444.097500 255.999700 10000 10000 0 47209574607.000000 19036555720.270798 10000
-0.400 0.120 438.290800 255.999400 10000 10000 0 44393501762.800003 18533565839.460644 10000
-0.400 0.122 435.371200 255.998600 10000 10000 0 43046943926.300003 18271363476.148426 10000
-0.400 0.124 432.437800 255.998500 10000 10000 0 41734949564.599998 18013007074.383987 10000
-0.400 0.128 426.561100 255.997500 10000 10000 0 39248080064.099998 17480611198.612518 10000
-0.400 0.132 420.666500 255.996100 10000 10000 0 36906264873.800003 16909073974.830715 10000
-0.400 0.136 414.764700 255.994200 10000 10000 0 34715040303.800003 16357735662.091475 10000
-0.400 0.140 408.863000 255.990300 10000 10000 0 32650083245.099998 15777586837.809492 10000
-0.400 0.142 405.924900 255.987100 10000 10000 0 31680932390.000000 15495117809.310062 10000
-0.400 0.144 402.984500 255.982900 10000 10000 0 30739734252.099998 15222109535.395868 10000
-0.400 0.148 397.127600 255.975300 10000 10000 0 28946807410.500000 14654258627.401133 10000
-0.400 0.152 391.292100 255.961000 10000 10000 0 27263478085.700001 14124328653.758358 10000
-0.400 0.162 376.916200 255.907000 10000 10000 0 23546531812.500000 12776718996.166117 10000
-0.400 0.172 362.868300 255.799600 10000 10000 0 20401206144.299999 11514009882.046968 10000
-0.400 0.182 349.242500 255.612200 10000 10000 0 17759683041.400002 10349135501.963963 10000
-0.400 0.192 336.088500 255.332400 10000 10000 0 15530034224.500000 9279912109.050583 10000
-0.400 0.202 323.438000 254.934800 10000 10000 0 13645386289.200001 8314198634.700993 10000
-0.400 0.212 311.315400 254.411000 10000 10000 0 12053301392.299999 7453544531.073505 10000
-0.400 0.222 299.727900 253.757500 10000 10000 0 10705741637.100000 6687845057.874061 10000
-0.400 0.232 288.665300 252.946000 10000 10000 0 9548689592.400000 5994841852.574401 10000
-0.400 0.242 278.143700 251.996400 10000 10000 0 8573438167.600000 5402483026.433744 10000
-0.400 0.252 268.145200 250.923100 10000 10000 0 7743760691.800000 4880817274.971757 10000
-0.400 0.262 258.642500 249.766800 10000 10000 0 7028897978.200000 4422644830.720551 10000
-0.400 0.272 249.623000 248.483700 10000 10000 0 6413446889.000000 4034897049.512806 10000
-0.400 0.282 241.067700 247.117300 10000 10000 0 5876765109.500000 3670795169.751196 10000
-0.400 0.292 232.950600 245.715100 10000 10000 0 5408941660.300000 3352438785.856331 10000
-0.400 0.302 225.255700 244.256000 10000 10000 0 5001261909.400000 3074614866.600955 10000
-0.400 0.312 217.956400 242.744700 10000 10000 0 4642054850.100000 2828616441.620001 10000
-0.400 0.322 211.035100 241.193300 10000 10000 0 4326700950.500000 2615532090.000698 10000
-0.400 0.332 204.467600 239.653100 10000 10000 0 4049551804.100000 2439157574.405430 10000
-0.400 0.342 198.233200 238.135200 10000 10000 0 3801333403.400000 2270883610.084145 10000
-0.400 0.352 192.313600 236.619800 10000 10000 0 3580159279.200000 2123421507.166718 10000
-0.400 0.362 186.685700 235.095700 10000 10000 0 3380210684.900000 1990458832.871991 10000
-0.400 0.372 181.343600 233.610300 10000 10000 0 3202739344.600000 1875417813.093394 10000
-0.400 0.382 176.254800 232.127200 10000 10000 0 3040915692.700000 1773001590.034462 10000
-0.400 0.392 171.415000 230.674700 10000 10000 0 2895067961.200000 1679956706.575201 10000
-0.400 0.402 166.804600 229.321300 10000 10000 0 2762217037.800000 1597436753.815551 10000
-0.400 0.412 162.396500 227.968000 10000 10000 0 2634936899.200000 1516514261.090825 10000
-0.390 0.000 649.965500 256.000000 10000 10000 0 268206367900.000000 1816654544.550977 10000
-0.390 0.004 648.842200 256.000000 10000 10000 0 258252804400.000000 4326758907.623915 10000
-0.390 0.008 647.277300 256.000000 10000 10000 0 247096042590.000000 6400872726.724617 10000
-0.390 0.012 645.355800 256.000000 10000 10000 0 235667541520.000000 8473061408.325311 10000
-0.390 0.016 643.114500 256.000000 10000 10000 0 224346169750.000000 10501570065.593460 10000
-0.390 0.020 640.577800 256.000000 10000 10000 0 213349298638.000000 12429721555.272465 10000
-0.390 0.024 637.760400 256.000000 10000 10000 0 202779226595.000000 14201049025.613155 10000
-0.390 0.028 634.648900 256.000000 10000 10000 0 192510437692.000000 15828679076.543087 10000
-0.390 0.032 631.251400 256.000000 10000 10000 0 182593867627.000000 17352703859.318375 10000
-0.390 0.036 627.582800 256.000000 10000 10000 0 173101890629.000000 18705745685.797768 10000
