# mu sigma av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m  runtime_conv(s)  std_runtime_conv(s)  nsamples
0.021 0.344 4291.510000 510.966200 5588 5721 10000 31487835.649813 157738040.015362 0.077710 0.159449 10000
0.021 0.348 4646.013000 607.752000 6243 6367 10000 34995487.175726 158386889.002568 0.082724 0.170671 10000
0.024 0.316 1610.678400 118.024200 1784 1835 10000 8077881.651714 83092055.346164 0.032569 0.077479 10000
0.024 0.320 1926.525100 149.013900 2178 2240 10000 10038472.952479 92604074.722008 0.038022 0.095041 10000
0.024 0.324 2302.608300 187.018800 2650 2720 10000 12936758.088549 109975067.963414 0.042760 0.109487 10000
0.024 0.328 2653.847200 230.283600 3123 3216 10000 14411251.028615 104367693.006734 0.079543 0.176632 10000
0.024 0.332 3027.642600 282.873100 3631 3732 10000 17283091.350812 115093455.933561 0.090415 0.195676 10000
0.024 0.336 3455.134100 344.573000 4210 4323 10000 21892939.756555 149005502.401081 0.106418 0.223627 10000
0.024 0.340 3923.259200 420.959300 4887 5013 10000 24900271.033613 136250396.377001 0.119564 0.266285 10000
0.024 0.344 4337.414900 502.252100 5527 5670 10000 31026999.779559 169361485.499982 0.135775 0.285148 10000
0.024 0.348 4690.080800 598.012800 6181 6314 10000 34125486.515660 156360486.838309 0.142304 0.284943 10000
0.027 0.316 1618.741500 115.641300 1764 1816 10000 8936387.022331 99087573.130485 0.057314 0.140598 10000
0.027 0.320 1939.928900 147.011300 2155 2222 10000 9321442.484266 87129209.396430 0.065098 0.165585 10000
0.027 0.324 2300.949800 183.585800 2602 2678 10000 12560943.943398 116818241.648186 0.075122 0.194395 10000
0.027 0.328 2647.639900 225.705200 3062 3163 10000 13083540.471570 102775806.031306 0.081970 0.189632 10000
0.027 0.332 3038.203100 278.070500 3582 3686 10000 15362156.416275 116429078.028794 0.090767 0.198230 10000
0.027 0.336 3464.664200 339.287600 4160 4279 10000 19819318.537631 126150510.076168 0.102824 0.217122 10000
0.027 0.340 3946.978500 414.292500 4828 4965 10000 24381338.414218 150040499.057650 0.115638 0.241859 10000
0.027 0.344 4361.256900 494.524000 5470 5615 10000 24855700.178288 125935408.352224 0.126911 0.255123 10000
0.027 0.348 4745.705600 588.874300 6122 6269 10000 32524475.654148 160679422.999001 0.103460 0.207296 10000
0.030 0.320 1935.448700 144.913400 2114 2188 10000 8286672.955395 81062783.625419 0.051011 0.138321 10000
0.030 0.324 2286.445000 180.954800 2559 2645 10000 10231843.949698 87976168.660890 0.055471 0.137735 10000
0.030 0.328 2644.253800 221.986700 3016 3119 10000 12038945.596026 93712807.012550 0.061618 0.146075 10000
0.030 0.332 3048.445800 273.370400 3546 3656 10000 14933253.265291 110682909.167891 0.067496 0.150768 10000
0.030 0.336 3485.865600 333.690700 4115 4246 10000 15985197.672162 103740661.927450 0.076507 0.160828 10000
0.030 0.340 3949.501300 407.982200 4764 4910 10000 21517128.014297 132628568.755575 0.082286 0.168245 10000
0.030 0.344 4385.020600 487.313600 5413 5569 10000 24357697.275103 127990808.842977 0.093183 0.194265 10000
0.030 0.348 4777.655700 580.560400 6046 6208 10000 28586418.662345 145641415.445336 0.100806 0.199649 10000
0.030 0.352 5083.525500 686.226700 6660 6824 10000 34533858.719688 154968996.780440 0.105198 0.197548 10000
0.033 0.320 1928.968100 142.514800 2087 2166 10000 7883933.642440 79538642.375647 0.047659 0.122577 10000
0.033 0.324 2278.579500 177.838000 2523 2617 10000 10213378.143754 97875354.486559 0.052001 0.119008 10000
0.033 0.328 2643.308300 218.236800 2983 3093 10000 12504663.657012 102848029.206249 0.059195 0.138649 10000
0.033 0.332 3063.495600 268.429900 3518 3637 10000 14711481.585594 113538051.448890 0.064708 0.140601 10000
0.033 0.336 3487.692300 327.975400 4058 4197 10000 14906919.829421 104528171.022082 0.076318 0.164474 10000
0.033 0.340 3959.902300 399.815700 4699 4857 10000 18294404.743165 108822633.234023 0.083489 0.175116 10000
0.033 0.344 4411.705000 479.572200 5357 5524 10000 25666985.008923 148691901.005985 0.090502 0.187129 10000
0.033 0.348 4816.543900 571.305800 5989 6163 10000 25852952.802932 135053004.537760 0.099333 0.200550 10000
0.033 0.352 5139.226700 675.527500 6596 6773 10000 33806095.418146 167963202.031100 0.105677 0.206178 10000
0.036 0.320 1931.501700 140.449000 2061 2143 10000 7255675.879672 80211523.150806 0.046652 0.115242 10000
0.036 0.324 2271.635500 175.110500 2480 2578 10000 9731936.480037 98378134.205526 0.052108 0.123789 10000
0.036 0.328 2651.090800 215.438100 2951 3070 10000 9288289.978569 68631054.680543 0.058407 0.135562 10000
0.036 0.332 3061.609400 264.626200 3467 3596 10000 13392665.295525 103666777.265106 0.065836 0.151985 10000
0.036 0.336 3485.725300 322.892200 4024 4181 10000 14563690.227146 100470321.321295 0.071509 0.146505 10000
0.036 0.340 3978.097600 394.221200 4657 4831 10000 18327258.478888 121497215.090864 0.079199 0.163969 10000
0.036 0.344 4439.511600 473.096500 5297 5482 10000 21084787.945712 126856989.477240 0.092060 0.194035 10000
0.036 0.348 4838.326800 563.406200 5933 6119 10000 25859188.110101 145287989.135732 0.097313 0.194813 10000
0.036 0.352 5203.242400 665.497900 6549 6738 10000 31173115.076206 163003865.233099 0.102409 0.200139 10000
0.039 0.320 1931.856200 138.079700 2041 2131 10000 6968453.898664 83561683.673033 0.044760 0.103045 10000
0.039 0.324 2263.071200 172.088000 2442 2545 10000 8280990.838401 80035174.555777 0.051508 0.121083 10000
0.039 0.328 2650.489800 211.991500 2915 3041 10000 11558657.952748 110272306.500631 0.058250 0.142075 10000
0.039 0.332 3061.044900 261.751100 3433 3585 10000 11496438.791953 91736008.847865 0.062517 0.131672 10000
0.039 0.336 3494.227000 317.743100 3981 4152 10000 14739479.288993 108112880.285985 0.072064 0.154746 10000
0.039 0.340 3975.496100 387.853300 4586 4776 10000 16347687.442961 115846062.116981 0.082424 0.180566 10000
0.039 0.344 4446.183800 465.676000 5234 5427 10000 19865266.561949 124968396.613032 0.089844 0.189236 10000
0.039 0.348 4859.929900 554.649400 5880 6082 10000 25172364.331887 136550467.802717 0.094607 0.185350 10000
0.039 0.352 5233.860000 655.377000 6489 6693 10000 27317772.476041 139336871.665885 0.099085 0.179730 10000
0.042 0.320 1921.406500 136.027800 2002 2099 10000 5143518.847484 61285526.277734 0.046538 0.122355 10000
0.042 0.324 2258.324600 169.550400 2406 2518 10000 7731942.549190 86074394.183398 0.051715 0.127948 10000
0.042 0.328 2642.479900 209.080700 2873 3019 10000 9882088.498716 91319650.490111 0.057632 0.134603 10000
0.042 0.332 3055.694700 257.827200 3384 3542 10000 11695773.530526 101497777.375079 0.062729 0.136178 10000
0.042 0.336 3493.001700 313.022100 3933 4115 10000 14089947.367409 109879554.909561 0.070870 0.149873 10000
0.042 0.340 3974.248300 382.194700 4535 4739 10000 13433819.913938 98471745.764310 0.079799 0.167002 10000
0.042 0.344 4454.922100 458.986400 5178 5388 10000 20817024.395398 134386481.024276 0.090140 0.195671 10000
0.042 0.348 4891.615900 545.975300 5815 6031 10000 24923213.258836 152915838.722756 0.097695 0.196677 10000
0.042 0.352 5265.466400 646.168900 6432 6645 10000 25055109.559470 128978067.708468 0.100530 0.196581 10000
0.045 0.320 1909.664800 134.010000 1976 2076 10000 4859612.814064 60087759.003960 0.045524 0.117978 10000
0.045 0.324 2240.491800 166.362800 2360 2485 10000 7678437.370698 83611635.877046 0.052865 0.135351 10000
0.045 0.328 2642.719800 205.799700 2848 3000 10000 8179137.260676 79387247.735054 0.054541 0.121290 10000
0.045 0.332 3045.714800 254.244500 3336 3508 10000 10319401.308760 85828487.309994 0.064719 0.148956 10000
0.045 0.336 3477.567300 307.395600 3865 4063 10000 12879544.232577 104628120.366793 0.073808 0.165357 10000
0.045 0.340 3971.354400 376.266100 4503 4715 10000 14803055.164455 107541368.645499 0.075320 0.151075 10000
0.045 0.344 4471.615400 452.964600 5121 5348 10000 18398930.632485 134063108.314839 0.090379 0.196545 10000
0.045 0.348 4895.771000 537.678900 5740 5973 10000 21312298.393720 134737951.643036 0.096507 0.187846 10000
0.045 0.352 5292.474500 637.802600 6375 6598 10000 25203663.479702 135250605.782048 0.102213 0.201788 10000
0.048 0.320 1896.221000 131.663600 1945 2058 10000 4184052.915982 51846705.790272 0.045790 0.121022 10000
0.048 0.324 2235.029300 163.895200 2334 2476 10000 6228305.644244 78196108.537380 0.050472 0.118007 10000
0.048 0.328 2641.799100 203.099000 2818 2984 10000 8943501.562341 91083307.710566 0.054633 0.126457 10000
0.048 0.332 3047.023500 251.199300 3300 3484 10000 10151859.445656 93210563.455960 0.115799 0.281058 10000
0.048 0.336 3470.336300 304.018700 3823 4031 10000 11235245.713057 88539020.224459 0.120419 0.265002 10000
0.048 0.340 3966.890400 371.073500 4443 4670 10000 13702624.527818 94821777.358268 0.133999 0.294552 10000
0.048 0.344 4476.926900 447.053500 5080 5326 10000 15789531.253132 123558153.378211 0.144575 0.301108 10000
0.048 0.348 4899.230900 530.285600 5683 5928 10000 19077328.174799 116148686.898528 0.124554 0.237964 10000
0.048 0.352 5332.480100 628.509400 6334 6569 10000 25328691.345375 152383444.922253 0.131838 0.256777 10000
0.051 0.320 1884.215700 129.717400 1919 2046 10000 4544264.776857 67750526.946351 0.060675 0.165667 10000
0.051 0.324 2228.732500 161.205900 2311 2464 10000 5961782.679711 73438476.070598 0.067897 0.158614 10000
0.051 0.328 2630.119500 199.700300 2772 2948 10000 6967248.189415 76170624.817163 0.073608 0.174343 10000
0.051 0.332 3044.298400 247.606000 3269 3472 10000 9434082.317830 86507809.156156 0.081325 0.185320 10000
0.051 0.336 3471.437700 299.789800 3792 4012 10000 10039118.378591 82638241.043764 0.090935 0.192650 10000
0.051 0.340 3965.166600 365.843500 4395 4638 10000 13336407.565108 104716337.934414 0.103812 0.228142 10000
0.051 0.344 4463.462900 440.438500 5022 5286 10000 13958883.209333 95524862.896858 0.113092 0.240889 10000
0.051 0.348 4923.836800 523.036200 5638 5888 10000 20082706.482252 136780531.360571 0.123964 0.250229 10000
0.051 0.352 5361.521300 620.206400 6278 6535 10000 22722779.193995 131813511.603239 0.132463 0.263491 10000
0.054 0.320 1869.424200 127.217700 1892 2032 10000 3961995.165097 48947362.333103 0.061487 0.168790 10000
0.054 0.324 2214.040200 158.855300 2275 2436 10000 5233761.980765 65374876.410413 0.067722 0.164942 10000
0.054 0.328 2598.839600 196.512800 2718 2908 10000 7257092.751546 82102369.845785 0.073288 0.165652 10000
0.054 0.332 3037.464400 244.464900 3232 3449 10000 8988228.004254 89987727.683216 0.081173 0.191496 10000
0.054 0.336 3462.218200 296.037100 3751 3988 10000 10297279.357999 87510127.777710 0.089554 0.190947 10000
0.054 0.340 3959.386000 361.523900 4354 4612 10000 12899945.269409 102584460.290509 0.099435 0.205735 10000
0.054 0.344 4460.582800 433.614800 4983 5249 10000 12528040.679705 83680401.662496 0.108232 0.215949 10000
0.054 0.348 4933.485600 514.474500 5579 5854 10000 16206301.998564 109656614.971022 0.126123 0.252166 10000
0.054 0.352 5376.778800 611.679900 6221 6492 10000 20525904.063579 128449613.668433 0.129651 0.255857 10000
0.057 0.320 1862.808300 125.229600 1871 2017 10000 4220868.938711 62008620.730874 0.059150 0.160976 10000
0.057 0.324 2203.021300 156.445000 2250 2424 10000 5135342.869731 70613692.997768 0.064331 0.154735 10000
0.057 0.328 2579.871500 192.522700 2674 2883 10000 5795263.445936 64840332.217514 0.074159 0.177968 10000
0.057 0.332 3029.365600 241.076100 3203 3439 10000 8894997.841195 99931364.132758 0.077267 0.167719 10000
0.057 0.336 3450.896500 291.177300 3702 3957 10000 9611587.383826 83327705.554370 0.089765 0.195327 10000
0.057 0.340 3961.872500 355.055900 4306 4582 10000 11995755.739607 100043540.767832 0.103642 0.234931 10000
0.057 0.344 4449.129100 426.573300 4921 5200 10000 13950716.281865 108918610.800268 0.111327 0.240204 10000
0.057 0.348 4923.290500 506.631700 5512 5803 10000 14277281.439993 102894420.435763 0.126388 0.256013 10000
0.057 0.352 5393.446700 602.009300 6170 6452 10000 18950963.760430 117073134.598750 0.130329 0.264253 10000
0.060 0.320 1845.810400 123.558000 1841 2003 10000 4521421.282087 70962296.874763 0.058485 0.151795 10000
0.060 0.324 2184.183400 154.332700 2216 2405 10000 4080120.894075 56204211.888287 0.064147 0.157007 10000
0.060 0.328 2561.909300 189.765100 2642 2866 10000 5691085.592966 60442627.046741 0.071953 0.168379 10000
0.060 0.332 3023.012100 236.025200 3162 3420 10000 7174857.293454 77776190.153080 0.079718 0.188388 10000
0.060 0.336 3448.676900 287.118900 3667 3935 10000 9434678.208415 91839329.057208 0.089390 0.200258 10000
0.060 0.340 3942.472900 349.283700 4248 4536 10000 9880781.182661 85571286.689918 0.103442 0.236972 10000
0.060 0.344 4441.946900 419.817500 4877 5178 10000 12198361.712346 88285902.134703 0.107102 0.221193 10000
0.060 0.348 4922.173500 499.635600 5468 5780 10000 14282495.374672 115292044.698420 0.123534 0.255548 10000
0.060 0.352 5401.001600 594.237800 6119 6421 10000 17848406.197473 121760007.032458 0.122993 0.232641 10000
0.063 0.320 1831.016100 121.202700 1810 1984 10000 2973739.154391 44276553.765369 0.044286 0.120478 10000
0.063 0.324 2174.009800 151.490300 2191 2402 10000 3917234.976832 52360207.461904 0.049616 0.132726 10000
0.063 0.328 2545.564100 186.515100 2601 2838 10000 5455152.806037 69859261.842461 0.054834 0.134082 10000
0.063 0.332 3010.035600 232.414900 3118 3395 10000 6190949.493266 70196595.332518 0.064877 0.160781 10000
0.063 0.336 3441.222600 282.839400 3629 3921 10000 8169137.790913 83255281.200016 0.069126 0.155208 10000
0.063 0.340 3930.071100 344.714600 4212 4520 10000 9984658.539783 87298196.934281 0.073258 0.158686 10000
0.063 0.344 4436.855300 413.388200 4825 5137 10000 13067831.858929 108950020.631522 0.082145 0.175483 10000
0.063 0.348 4918.465400 492.058600 5434 5759 10000 13527412.636509 99400929.430034 0.087288 0.170975 10000
0.063 0.352 5416.124700 585.629200 6080 6397 10000 16191659.772788 108236176.236607 0.090921 0.174972 10000
0.066 0.320 1813.707700 119.051900 1784 1974 10000 2879520.059225 57138209.992379 0.042859 0.105561 10000
0.066 0.324 2167.722600 148.646300 2177 2403 10000 4602176.145079 61618283.639158 0.047954 0.121830 10000
0.066 0.328 2522.266800 183.199500 2561 2810 10000 4195519.761226 48002818.149013 0.054693 0.132584 10000
0.066 0.332 2991.712000 228.829000 3083 3371 10000 5694723.094214 62413637.638037 0.061881 0.155425 10000
0.066 0.336 3429.392900 278.327700 3589 3904 10000 7782670.197596 78671828.084478 0.067210 0.159844 10000
0.066 0.340 3909.063000 338.793400 4150 4481 10000 9686818.004716 83612308.011481 0.077316 0.177754 10000
0.066 0.344 4428.140700 407.420900 4781 5122 10000 11627926.655965 98025441.463445 0.078923 0.159002 10000
0.066 0.348 4912.371800 484.842400 5382 5728 10000 12839349.771277 95741358.025263 0.088746 0.186285 10000
0.066 0.352 5416.767600 575.966800 6023 6368 10000 15011859.667742 115094928.172166 0.091396 0.174167 10000
0.069 0.320 1784.778900 116.649300 1744 1948 10000 2253079.812546 44017060.301856 0.043025 0.115466 10000
0.069 0.324 2142.582600 145.862200 2128 2367 10000 3708536.303150 56411226.469014 0.048940 0.127668 10000
0.069 0.328 2503.476700 180.420300 2530 2798 10000 5477305.944346 79421363.575684 0.052529 0.123544 10000
0.069 0.332 2978.243400 225.135500 3055 3363 10000 5244888.566575 59602100.741657 0.059296 0.142425 10000
0.069 0.336 3408.860200 273.565700 3544 3877 10000 6329089.541255 63682044.287151 0.065168 0.150820 10000
0.069 0.340 3900.519100 333.623900 4117 4469 10000 8927905.759794 83146658.005856 0.073700 0.164055 10000
0.069 0.344 4414.304100 401.341500 4727 5093 10000 9547604.710267 80741598.644757 0.080271 0.168311 10000
0.069 0.348 4913.516300 477.799000 5348 5716 10000 12685543.276767 103583755.576015 0.085220 0.167499 10000
0.069 0.352 5396.681200 565.747200 5950 6333 10000 13671748.848985 104986861.687307 0.094689 0.192859 10000
0.072 0.320 1760.748200 114.579900 1711 1934 10000 1981775.758020 43371515.587413 0.043019 0.116200 10000
0.072 0.324 2113.543200 143.257000 2084 2341 10000 3753014.920115 59130037.946619 0.049576 0.132002 10000
0.072 0.328 2478.566200 177.456600 2495 2781 10000 3935869.675391 55228985.023223 0.050886 0.112930 10000
0.072 0.332 2954.357700 220.875500 3008 3337 10000 5642820.908134 67563567.729460 0.060043 0.148333 10000
0.072 0.336 3397.834300 269.781000 3517 3872 10000 6282577.642227 67089823.845818 0.063268 0.145424 10000
0.072 0.340 3891.379900 328.334700 4081 4468 10000 9083129.667518 98675379.515363 0.070276 0.151370 10000
0.072 0.344 4389.543400 395.092000 4669 5081 10000 9486328.847830 92913108.657497 0.079824 0.170699 10000
0.072 0.348 4896.876500 469.580700 5285 5688 10000 11322299.976630 90130656.753272 0.086436 0.179572 10000
0.072 0.352 5378.255200 558.076900 5888 6299 10000 12176790.559496 86379027.416197 0.095404 0.193909 10000
0.075 0.320 1739.137600 112.397400 1691 1933 10000 1538250.060387 25583991.133015 0.041251 0.102276 10000
0.075 0.324 2101.586500 141.275900 2061 2337 10000 3294810.923674 62209848.526467 0.047798 0.126514 10000
0.075 0.328 2464.320500 175.781500 2473 2787 10000 4280920.809153 62703529.754947 0.049048 0.106979 10000
0.075 0.332 2925.721200 217.458900 2963 3311 10000 4663407.784315 54435186.374987 0.058937 0.142437 10000
0.075 0.336 3383.581400 264.912100 3482 3871 10000 5917173.955770 67897480.593962 0.062503 0.144862 10000
0.075 0.340 3881.679200 323.056200 4046 4460 10000 7325042.845573 76772145.453479 0.068863 0.146886 10000
0.075 0.344 4370.765300 388.926100 4626 5074 10000 10029687.056099 92506977.141809 0.077573 0.164577 10000
0.075 0.348 4884.217700 462.345200 5235 5671 10000 10578328.762738 96733345.937251 0.083747 0.165612 10000
0.075 0.352 5363.492600 549.927900 5840 6280 10000 12533089.228425 89269438.004241 0.091937 0.175340 10000
0.078 0.320 1721.170300 110.356300 1667 1927 10000 2088043.210091 46122573.052406 0.041474 0.111844 10000
0.078 0.324 2080.668900 139.330800 2033 2327 10000 2384793.480200 54455923.988107 0.046696 0.119646 10000
0.078 0.328 2453.301600 173.085400 2446 2783 10000 2982323.047264 39643502.448642 0.049007 0.115317 10000
0.078 0.332 2907.134000 213.153800 2930 3312 10000 4326720.413173 53590650.724785 0.057904 0.138071 10000
0.078 0.336 3367.601700 260.902800 3448 3874 10000 4690297.066414 50229895.620354 0.061816 0.142341 10000
0.078 0.340 3861.800200 317.622000 3994 4448 10000 6339646.687971 73660620.171330 0.070649 0.159286 10000
0.078 0.344 4358.028300 382.175300 4584 5065 10000 8773218.243296 79408974.987972 0.075210 0.153777 10000
0.078 0.348 4861.032800 453.757100 5181 5655 10000 9288343.505982 79846123.212517 0.082801 0.165688 10000
0.078 0.352 5362.376700 541.070200 5794 6262 10000 11384222.811994 86587599.927133 0.090347 0.181328 10000
0.081 0.320 1700.776400 108.186300 1641 1930 10000 1756277.677941 36609478.918946 0.041354 0.112148 10000
0.081 0.324 2051.726300 137.370400 2003 2332 10000 1733413.471004 31953473.060587 0.044976 0.109294 10000
0.081 0.328 2427.672800 170.514400 2407 2774 10000 3704922.535028 58665451.963096 0.049744 0.125927 10000
0.081 0.332 2873.816400 208.856100 2876 3288 10000 4454583.739331 65475901.476380 0.058799 0.142069 10000
0.081 0.336 3346.129800 256.633400 3410 3865 10000 4798815.408714 51554482.005456 0.059165 0.137524 10000
0.081 0.340 3837.647400 312.620300 3965 4446 10000 6310658.090394 65939303.765378 0.066055 0.145344 10000
0.081 0.344 4329.034900 374.918300 4518 5032 10000 7850198.322636 81472993.653988 0.076189 0.165562 10000
0.081 0.348 4828.581000 445.407200 5119 5625 10000 9245556.098373 83189718.721498 0.081967 0.167113 10000
0.081 0.352 5353.908500 531.848200 5738 6243 10000 11141721.074039 93835923.426006 0.092315 0.194264 10000
