# mu sigma av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m  runtime_conv(s)  std_runtime_conv(s)  nsamples
0.081 0.446 2831.534500 29.088400 3315 3604 10000 284371885.346543 2713541323.730671 0.000376 0.001967 10000
0.081 0.450 2986.383500 30.647700 3515 3805 10000 273892602.979955 2346000748.649673 0.000410 0.001987 10000
0.081 0.454 3138.650100 32.454900 3741 4042 10000 324461874.501505 2698091961.609674 0.000399 0.001878 10000
0.081 0.458 3281.358700 34.129400 3950 4266 10000 345343144.824088 2607708742.725113 0.000475 0.002214 10000
0.081 0.462 3395.538000 35.389900 4145 4468 10000 408443230.445959 3107710527.888265 0.000514 0.002362 10000
0.081 0.466 3548.684600 37.055100 4379 4712 10000 449375829.963763 3625301590.432981 0.000551 0.002450 10000
0.081 0.470 3692.498600 38.718500 4608 4928 10000 417657283.859739 2755443607.613566 0.000557 0.002425 10000
0.081 0.474 3821.538200 40.396300 4849 5172 10000 543321519.964450 3678302675.074915 0.000519 0.002219 10000
0.081 0.478 3913.519900 41.989100 5050 5379 10000 528642351.950993 3456643777.506321 0.000543 0.002219 10000
0.084 0.446 2817.315900 28.813000 3280 3574 10000 232442900.769377 2058334692.532582 0.000368 0.001853 10000
0.084 0.450 2961.868100 30.420800 3472 3773 10000 259324034.612438 2282958365.092632 0.000401 0.001887 10000
0.084 0.454 3137.977700 32.248600 3702 4015 10000 323500551.739900 2993018554.957812 0.000452 0.002271 10000
0.084 0.458 3276.205100 33.874000 3915 4239 10000 326552399.593190 2567751357.552835 0.000469 0.002194 10000
0.084 0.462 3403.191600 35.284300 4121 4452 10000 413428424.561252 3316708508.428477 0.000461 0.002039 10000
0.084 0.466 3544.841300 36.885600 4340 4672 10000 413076485.958959 3114985906.960412 0.000526 0.002353 10000
0.084 0.470 3694.242700 38.503700 4573 4909 10000 442000701.998614 3366790780.836481 0.000547 0.002317 10000
0.084 0.474 3832.198700 40.184500 4804 5140 10000 497093527.454610 3612884617.798874 0.000541 0.002404 10000
0.084 0.478 3916.793200 41.660300 5002 5346 10000 500443899.463257 3014075577.328709 0.000566 0.002358 10000
0.087 0.446 2815.258800 28.679300 3258 3562 10000 256395496.171203 2583190773.074732 0.000370 0.001862 10000
0.087 0.450 2960.526100 30.140400 3442 3750 10000 275821022.715002 2616882117.702374 0.000439 0.002245 10000
0.087 0.454 3126.048100 31.983300 3662 3987 10000 257688800.488791 2036651040.264299 0.000441 0.002180 10000
0.087 0.458 3268.585500 33.613600 3880 4218 10000 355890400.227896 3060575190.074357 0.000417 0.001897 10000
0.087 0.462 3402.131300 35.050700 4082 4421 10000 372626497.008189 2850268448.907207 0.000440 0.001937 10000
0.087 0.466 3538.551900 36.588800 4297 4642 10000 417420871.600818 3048925603.170729 0.000538 0.002419 10000
0.087 0.470 3695.830500 38.269700 4541 4892 10000 451132987.379137 3695823075.256432 0.000504 0.002134 10000
0.087 0.474 3836.912800 39.935800 4765 5116 10000 461570158.356279 3155958354.029654 0.000541 0.002452 10000
0.087 0.478 3930.415500 41.349900 4974 5333 10000 563580561.876647 3788854422.899244 0.000503 0.001963 10000
0.090 0.446 2809.561900 28.494200 3233 3543 10000 222553611.161598 1890683789.884191 0.000350 0.001723 10000
0.090 0.450 2953.665500 29.987800 3417 3739 10000 238314394.113026 2201442378.821169 0.000408 0.001950 10000
0.090 0.454 3118.134900 31.732200 3638 3977 10000 265980039.143155 2276633856.332079 0.000410 0.001910 10000
0.090 0.458 3266.078200 33.365300 3840 4196 10000 338531354.576007 3234517872.793774 0.000428 0.002105 10000
0.090 0.462 3399.005200 34.830400 4040 4399 10000 325685855.865849 2672612262.554121 0.000489 0.002211 10000
0.090 0.466 3539.544500 36.308700 4258 4617 10000 377403882.287071 2773891599.500274 0.000551 0.002393 10000
0.090 0.470 3698.798300 38.122800 4509 4876 10000 437781627.026471 3487243565.291976 0.000509 0.002191 10000
0.090 0.474 3836.811500 39.710100 4722 5083 10000 426865843.823880 3270538265.828537 0.000533 0.002387 10000
0.090 0.478 3945.375900 41.091800 4927 5290 10000 488057678.919100 3372482317.307244 0.000555 0.002384 10000
0.093 0.446 2797.254700 28.292300 3200 3527 10000 231545052.447743 2224248505.039550 0.000361 0.001842 10000
0.093 0.450 2947.099600 29.869400 3393 3743 10000 237738824.054942 2182164149.352722 0.000390 0.001917 10000
0.093 0.454 3101.533900 31.450600 3600 3966 10000 255564904.477083 2327502235.542603 0.000392 0.001804 10000
0.093 0.458 3245.952600 33.139000 3799 4172 10000 272940844.882689 2471714361.664447 0.000395 0.001796 10000
0.093 0.462 3388.524700 34.586300 4003 4372 10000 345449609.849812 3229582911.512280 0.000456 0.001978 10000
0.093 0.466 3538.376500 36.021100 4219 4593 10000 372835067.739710 2773171858.276009 0.000570 0.002419 10000
0.093 0.470 3688.274600 37.774100 4455 4830 10000 402577341.129708 3028459517.660389 0.000570 0.002382 10000
0.093 0.474 3834.558300 39.507300 4688 5065 10000 426562469.130369 3091652813.362957 0.000520 0.002194 10000
0.093 0.478 3944.530200 40.850000 4883 5258 10000 492400944.710427 3731242736.856968 0.000564 0.002297 10000
0.096 0.446 2795.183300 28.109400 3180 3525 10000 235241124.244522 2378156040.264256 0.000367 0.001807 10000
0.096 0.450 2949.019700 29.641600 3379 3738 10000 236093752.215912 2294890805.079041 0.000387 0.001883 10000
0.096 0.454 3098.040800 31.176400 3567 3940 10000 271794944.630028 2765452932.509897 0.000457 0.002217 10000
0.096 0.458 3247.840500 32.980500 3783 4165 10000 255061305.838183 2013285192.507540 0.000406 0.001827 10000
0.096 0.462 3382.448900 34.351600 3966 4348 10000 334786180.197211 3094595581.748505 0.000465 0.001943 10000
0.096 0.466 3539.120300 35.891300 4183 4570 10000 327924690.674039 2590872231.684358 0.000547 0.002301 10000
0.096 0.470 3676.710700 37.409100 4402 4787 10000 361077066.612754 2762699958.700279 0.000576 0.002527 10000
0.096 0.474 3830.761400 39.197600 4645 5031 10000 430673551.868276 3507583279.785430 0.000580 0.002431 10000
0.096 0.478 3953.334900 40.562300 4842 5230 10000 426789585.075120 3102557839.824576 0.000593 0.002364 10000
0.099 0.450 2936.103200 29.362500 3345 3719 10000 245087972.275590 2350387952.157570 0.000376 0.001781 10000
0.099 0.454 3084.339000 30.888000 3531 3912 10000 209681167.123251 1820161532.305359 0.000475 0.002247 10000
0.099 0.458 3241.188200 32.672900 3753 4145 10000 255127611.834577 2111954510.164797 0.000408 0.001859 10000
0.099 0.462 3372.294300 34.031700 3921 4322 10000 282686717.970978 2638340541.356020 0.000525 0.002272 10000
0.099 0.466 3529.079200 35.677100 4148 4549 10000 302543661.762429 2334391022.555536 0.000512 0.002145 10000
0.099 0.470 3673.368600 37.176000 4366 4766 10000 371154726.998926 2721899133.162065 0.000578 0.002337 10000
0.099 0.474 3827.689400 38.868300 4604 5002 10000 370950235.009070 2661848753.260237 0.000569 0.002376 10000
0.099 0.478 3953.959000 40.409700 4813 5218 10000 427333977.996966 3146250917.048529 0.000573 0.002270 10000
0.099 0.482 4090.645600 42.048300 5041 5450 10000 479884750.258241 3721450116.870860 0.000564 0.002351 10000
0.102 0.450 2918.568200 29.051700 3305 3701 10000 256213314.226417 2648830391.349875 0.000418 0.001978 10000
0.102 0.454 3072.617000 30.735200 3514 3917 10000 231213187.010443 2159956064.829380 0.000387 0.001677 10000
0.102 0.458 3222.669800 32.331400 3704 4108 10000 238603838.053868 2069326332.816456 0.000433 0.002052 10000
0.102 0.462 3363.967700 33.782900 3891 4304 10000 237970825.032771 2084479604.339083 0.000518 0.002384 10000
0.102 0.466 3522.906100 35.389400 4112 4518 10000 317489108.816746 2811899718.511028 0.000500 0.002139 10000
0.102 0.470 3675.600400 36.899400 4329 4738 10000 372863893.590275 3336566906.371491 0.000581 0.002344 10000
0.102 0.474 3823.757400 38.562600 4563 4973 10000 335728111.951311 2259803559.542844 0.000563 0.002359 10000
0.102 0.478 3952.739500 40.149300 4775 5192 10000 387788146.563699 2713639186.912810 0.000579 0.002248 10000
0.102 0.482 4096.303600 41.775500 5001 5421 10000 414243886.902744 2795517123.965210 0.000594 0.002555 10000
0.105 0.450 2911.884700 28.767300 3277 3684 10000 197028736.843198 1739464248.083760 0.000410 0.002027 10000
0.105 0.454 3063.931000 30.528300 3481 3899 10000 240439617.806894 2226388154.291789 0.000415 0.002119 10000
0.105 0.458 3214.146400 32.095500 3674 4095 10000 246070037.101273 2494314852.243714 0.000436 0.001993 10000
0.105 0.462 3366.551500 33.654200 3882 4309 10000 283918259.154712 2442265715.372044 0.000478 0.002166 10000
0.105 0.466 3516.189400 35.164400 4080 4507 10000 280078822.193665 2469260547.110585 0.000475 0.001948 10000
0.105 0.470 3654.828800 36.610600 4278 4711 10000 301808792.279103 2378310641.869163 0.000555 0.002276 10000
0.105 0.474 3812.699400 38.259100 4522 4951 10000 371969113.015764 2818449382.143518 0.000528 0.002124 10000
0.105 0.478 3954.906800 39.773400 4730 5159 10000 393471383.342202 3025557028.623387 0.000632 0.002619 10000
0.105 0.482 4090.187400 41.467200 4959 5395 10000 407355844.904537 2786527301.082513 0.000567 0.002300 10000
0.108 0.450 2909.434800 28.577700 3258 3688 10000 206359201.701501 1965208087.545726 0.000396 0.001930 10000
0.108 0.454 3059.587900 30.304200 3450 3882 10000 250758322.833852 2633671998.867480 0.000426 0.002079 10000
0.108 0.458 3201.844000 31.805100 3644 4081 10000 219095300.627897 2181916381.143559 0.000431 0.002021 10000
0.108 0.462 3362.582300 33.313200 3846 4279 10000 238678219.859242 2089321001.096211 0.000483 0.002280 10000
0.108 0.466 3504.402400 34.854800 4043 4485 10000 247254448.407993 2314439227.774396 0.000476 0.002085 10000
0.108 0.470 3644.927500 36.348400 4242 4695 10000 307184840.924009 2674266119.254981 0.000510 0.002013 10000
0.108 0.474 3817.783400 37.957900 4485 4933 10000 401549658.147101 3452301620.415603 0.000542 0.002299 10000
0.108 0.478 3956.516100 39.544200 4700 5140 10000 345166852.736353 2500435740.578609 0.000592 0.002398 10000
0.108 0.482 4090.072900 41.201100 4917 5367 10000 405786428.809672 3155733152.185025 0.000593 0.002431 10000
0.111 0.450 2897.822200 28.409600 3226 3669 10000 215659599.589405 2301226160.677771 0.000377 0.001885 10000
0.111 0.454 3048.989900 29.988400 3422 3870 10000 224826740.983181 2220943252.980423 0.000404 0.001840 10000
0.111 0.458 3190.812800 31.609000 3622 4077 10000 237654590.250537 1991801461.687695 0.000404 0.001862 10000
0.111 0.462 3351.577400 33.080400 3819 4269 10000 267408546.568954 2624328235.934988 0.000453 0.002038 10000
0.111 0.466 3492.534300 34.587000 4016 4476 10000 259434871.298358 2496366529.516727 0.000462 0.001948 10000
0.111 0.470 3640.070100 36.046700 4213 4678 10000 274055478.216628 2360012242.703468 0.000492 0.001970 10000
0.111 0.474 3808.897300 37.684700 4440 4903 10000 275227804.097253 2002136412.349668 0.000565 0.002352 10000
0.111 0.478 3952.894300 39.353100 4672 5135 10000 358061610.650868 2696554500.383060 0.000534 0.002078 10000
0.111 0.482 4091.916100 40.906300 4892 5366 10000 396759591.178177 2966740353.657916 0.000496 0.001893 10000
0.114 0.450 2885.722300 28.109600 3200 3656 10000 183324080.311669 1597843852.970353 0.000363 0.001687 10000
0.114 0.454 3040.767200 29.749000 3393 3863 10000 183157225.968319 1621171514.455819 0.000378 0.001867 10000
0.114 0.458 3176.764200 31.218400 3580 4050 10000 241770002.688956 2238264806.245564 0.000400 0.001944 10000
0.114 0.462 3328.042700 32.680700 3774 4244 10000 198952044.485222 1562902470.625163 0.000457 0.002053 10000
0.114 0.466 3487.298200 34.381000 3994 4475 10000 270907844.145342 2483835046.026602 0.000433 0.001818 10000
0.114 0.470 3627.558800 35.764800 4177 4659 10000 258754469.694148 2194548687.458162 0.000473 0.001932 10000
0.114 0.474 3796.054800 37.375500 4401 4880 10000 307022062.940443 2967312743.094385 0.000522 0.002145 10000
0.114 0.478 3952.038600 39.067400 4638 5121 10000 403050359.846361 3339324223.520619 0.000501 0.002123 10000
0.114 0.482 4099.207800 40.658600 4855 5346 10000 343476595.646400 2610438145.329016 0.000555 0.002292 10000
0.117 0.450 2872.374200 27.767500 3160 3641 10000 217780872.033643 2320398823.426660 0.000408 0.002163 10000
0.117 0.454 3019.588700 29.412100 3356 3839 10000 215833780.526207 2269081179.852709 0.000375 0.001830 10000
0.117 0.458 3164.363800 30.885500 3545 4029 10000 244973159.816477 2405813334.368878 0.000400 0.001862 10000
0.117 0.462 3305.282500 32.384200 3737 4228 10000 206168732.710027 1607190531.036232 0.000441 0.002008 10000
0.117 0.466 3473.526000 34.060400 3956 4461 10000 237691343.589458 1976931697.138159 0.000450 0.001921 10000
0.117 0.470 3628.443000 35.510600 4154 4650 10000 252791763.395773 2401898659.466970 0.000485 0.002018 10000
0.117 0.474 3783.866400 36.991100 4360 4868 10000 285633878.787661 2582368316.658788 0.000538 0.002331 10000
0.117 0.478 3945.651600 38.760700 4587 5090 10000 292205948.835934 2185238507.180625 0.000550 0.002353 10000
0.117 0.482 4082.892500 40.373700 4810 5322 10000 352116411.576597 2790963148.019296 0.000539 0.002026 10000
0.120 0.450 2865.317400 27.577300 3135 3626 10000 202228239.943772 2349893587.789518 0.000351 0.001763 10000
0.120 0.454 3007.712900 29.155400 3329 3828 10000 208230159.940530 2209203777.670079 0.000346 0.001642 10000
0.120 0.458 3157.136900 30.624200 3512 4018 10000 201690583.909931 2086714124.062811 0.000386 0.001941 10000
0.120 0.462 3293.627500 32.158600 3707 4216 10000 251277975.435247 2446703707.082206 0.000397 0.001823 10000
0.120 0.466 3462.207100 33.676000 3920 4442 10000 224022243.961648 1928925904.042446 0.000450 0.002128 10000
0.120 0.470 3614.169600 35.199900 4121 4639 10000 215543596.255861 1652545849.697106 0.000477 0.002040 10000
0.120 0.474 3775.438800 36.747400 4331 4853 10000 274706003.132287 2371129195.409491 0.000536 0.002227 10000
0.120 0.478 3930.376400 38.389100 4549 5077 10000 306304743.000916 2795094915.594153 0.000484 0.001957 10000
0.120 0.482 4080.680300 40.022700 4778 5306 10000 351004939.828041 2858768201.637662 0.000490 0.001917 10000
0.123 0.450 2851.323200 27.298100 3100 3606 10000 185340359.467926 2030606507.303226 0.000367 0.001770 10000
0.123 0.454 2993.262700 28.827400 3292 3806 10000 202240330.764903 2084181433.264866 0.000390 0.001888 10000
0.123 0.458 3140.933100 30.354000 3489 4015 10000 174667410.611209 1597915543.395197 0.000349 0.001594 10000
0.123 0.462 3287.760100 31.816500 3675 4206 10000 209224272.610257 1742276801.010415 0.000413 0.001907 10000
0.123 0.466 3441.188500 33.356800 3882 4424 10000 242391425.213166 2346222728.525741 0.000438 0.001930 10000
0.123 0.470 3598.212800 34.824500 4084 4621 10000 237983193.492514 2095144468.393023 0.000477 0.002066 10000
0.123 0.474 3757.509700 36.407600 4291 4833 10000 258553627.816986 2255927202.296216 0.000523 0.002227 10000
0.123 0.478 3927.429400 38.090600 4517 5063 10000 297802511.320637 3101158362.661163 0.000537 0.002318 10000
0.123 0.482 4083.433000 39.679300 4743 5290 10000 325955088.029924 2656110026.454662 0.000507 0.002080 10000
0.126 0.450 2830.791000 27.019400 3061 3595 10000 173720509.039242 1883412998.888071 0.000348 0.001654 10000
0.126 0.454 2983.412100 28.593900 3265 3803 10000 223439522.582744 2733920324.940375 0.000366 0.001761 10000
0.126 0.458 3124.853100 30.096600 3460 4017 10000 208060670.169078 2016650482.687006 0.000334 0.001488 10000
0.126 0.462 3280.193700 31.487100 3646 4206 10000 250914618.581943 2706466258.843297 0.000403 0.001847 10000
0.126 0.466 3429.963200 33.045700 3851 4412 10000 227718072.578622 2131388433.144058 0.000420 0.001773 10000
0.126 0.470 3587.728700 34.504500 4056 4618 10000 220275274.096423 1824306009.957631 0.000447 0.001934 10000
0.126 0.474 3749.556000 36.132500 4264 4827 10000 239339119.284793 2041662727.143384 0.000508 0.002245 10000
0.126 0.478 3911.760000 37.698000 4476 5034 10000 256320196.466511 2107026387.603765 0.000534 0.002363 10000
0.126 0.482 4074.328200 39.321000 4699 5264 10000 306882796.423263 3006703925.311251 0.000535 0.002262 10000
0.129 0.450 2806.034300 26.672700 3018 3570 10000 146851301.410678 1636990325.880359 0.000357 0.001761 10000
0.129 0.454 2977.284200 28.274900 3238 3809 10000 188374070.749529 1981625369.228104 0.000356 0.001606 10000
0.129 0.458 3119.719600 29.811300 3432 4000 10000 195238516.319418 2193197508.702024 0.000339 0.001734 10000
0.129 0.462 3264.091500 31.178300 3611 4197 10000 168080735.003332 1424564384.709991 0.000433 0.001978 10000
0.129 0.466 3415.908100 32.755500 3816 4401 10000 207408456.150414 1895033154.084208 0.000430 0.001850 10000
0.129 0.470 3577.306300 34.213900 4029 4610 10000 229227330.799385 1976432262.760231 0.000431 0.001855 10000
0.129 0.474 3739.100600 35.799200 4229 4810 10000 231664582.367817 2093432594.744916 0.000510 0.002402 10000
0.129 0.478 3896.751500 37.363000 4442 5030 10000 260286078.718752 2340420941.673526 0.000515 0.002094 10000
0.129 0.482 4049.851700 38.874400 4647 5240 10000 255612631.816541 2079344421.941586 0.000563 0.002514 10000
0.132 0.450 2795.787100 26.451000 2995 3568 10000 164961962.248739 2070438047.113316 0.000340 0.001830 10000
0.132 0.454 2961.571300 27.970300 3194 3784 10000 173877661.416322 2022729783.650902 0.000400 0.002028 10000
0.132 0.458 3114.265700 29.515300 3406 4002 10000 209724372.103830 2408539460.071609 0.000335 0.001641 10000
0.132 0.462 3245.077300 30.805300 3578 4189 10000 205733974.782919 2141829689.617377 0.000399 0.001914 10000
0.132 0.466 3402.462000 32.393700 3783 4390 10000 234212861.733854 2404523744.980618 0.000396 0.001707 10000
0.132 0.470 3564.645900 33.934200 3995 4609 10000 232408313.626939 2119649033.148395 0.000444 0.001828 10000
0.132 0.474 3721.156600 35.482800 4200 4817 10000 232985669.667930 2206014861.864277 0.000463 0.002001 10000
0.132 0.478 3872.146700 36.993200 4399 5022 10000 235449138.502857 1917989097.587784 0.000487 0.002008 10000
0.132 0.482 4028.166500 38.510000 4609 5231 10000 284454465.213968 2558534665.479478 0.000521 0.002143 10000
0.135 0.450 2787.860000 26.170000 2970 3567 10000 149112364.985939 1927853039.409041 0.000394 0.001992 10000
0.135 0.454 2945.507700 27.664100 3163 3774 10000 152596297.417036 1846258210.028119 0.000377 0.001859 10000
0.135 0.458 3095.461400 29.178500 3364 3983 10000 173649697.252481 1618440414.091759 0.000388 0.001912 10000
0.135 0.462 3239.554700 30.552700 3556 4196 10000 201824415.105263 2050304125.011520 0.000377 0.001811 10000
0.135 0.466 3386.530200 32.006000 3743 4380 10000 171171640.710462 1412400747.231449 0.000396 0.001896 10000
0.135 0.470 3549.323200 33.579300 3950 4590 10000 211557485.415935 1875464574.614259 0.000465 0.002085 10000
0.135 0.474 3702.068800 35.149700 4162 4800 10000 238898472.139773 2179711804.620623 0.000440 0.001904 10000
0.135 0.478 3855.137100 36.560700 4356 5005 10000 239803857.442843 2124612434.445765 0.000531 0.002277 10000
0.135 0.482 4016.470200 38.236400 4578 5218 10000 277137592.411187 2594417396.662824 0.000488 0.002033 10000
0.138 0.450 2767.605900 25.849500 2939 3560 10000 146245288.050682 2019389988.258889 0.000320 0.001603 10000
0.138 0.454 2921.019000 27.356900 3128 3769 10000 136823657.880712 1553440536.213330 0.000410 0.001837 10000
0.138 0.458 3097.252600 28.926200 3343 3988 10000 207248400.270454 2564472121.182404 0.000435 0.002127 10000
0.138 0.462 3226.624600 30.256700 3518 4179 10000 178756977.086159 1710792857.510675 0.000443 0.002059 10000
0.138 0.466 3368.215200 31.706300 3715 4378 10000 208377384.742722 2132868714.899889 0.000429 0.001770 10000
0.138 0.470 3527.868800 33.224000 3910 4571 10000 210071679.479653 1951071361.200754 0.000505 0.002053 10000
0.138 0.474 3687.619700 34.797400 4128 4792 10000 254262293.712331 2449385427.031613 0.000514 0.002063 10000
0.138 0.478 3845.652500 36.263700 4323 4980 10000 241286871.606833 2460665363.911273 0.000582 0.002473 10000
0.138 0.482 4001.912900 37.929200 4542 5200 10000 237279336.484773 2010241513.923852 0.000532 0.002049 10000
0.141 0.450 2747.198400 25.547900 2903 3554 10000 129685485.517769 1633420949.124567 0.000392 0.001901 10000
0.141 0.454 2910.900200 27.118700 3107 3777 10000 148627820.804381 1769044855.148397 0.000384 0.001735 10000
0.141 0.458 3073.760600 28.590900 3301 3968 10000 177981886.968328 2259146679.455346 0.000432 0.002009 10000
0.141 0.462 3216.833400 29.985000 3493 4183 10000 168319006.511849 1647700594.376281 0.000410 0.001914 10000
0.141 0.466 3364.984600 31.500000 3697 4392 10000 222502211.946640 2312062031.162230 0.000390 0.001602 10000
0.141 0.470 3515.812200 32.914500 3878 4570 10000 179049101.343597 1637289962.875525 0.000498 0.002160 10000
0.141 0.474 3675.333800 34.455800 4088 4781 10000 228024789.167915 2194181042.628670 0.000540 0.002161 10000
0.141 0.478 3829.060500 35.918600 4292 4974 10000 230826420.248744 2211948114.210975 0.000550 0.002330 10000
0.141 0.482 3990.454400 37.607600 4509 5193 10000 242303049.956986 2231482966.017993 0.000521 0.002019 10000
0.144 0.450 2731.899000 25.236200 2877 3558 10000 137009573.316817 2258803764.690091 0.000382 0.001780 10000
0.144 0.454 2889.594000 26.776600 3067 3766 10000 119436878.495208 1381535563.434622 0.000391 0.001827 10000
0.144 0.458 3049.556800 28.207700 3264 3966 10000 132560093.911117 1426142845.492137 0.000406 0.001801 10000
0.144 0.462 3200.943300 29.661700 3459 4176 10000 216103057.237501 2536654733.510859 0.000419 0.002008 10000
0.144 0.466 3350.569600 31.132700 3657 4386 10000 198980621.374728 2330988161.001362 0.000428 0.001789 10000
0.144 0.470 3496.336300 32.575100 3849 4569 10000 198933689.007840 1849630766.483979 0.000467 0.001988 10000
0.144 0.474 3654.816500 34.060900 4044 4762 10000 226610649.877657 2256201321.700923 0.000533 0.002266 10000
0.144 0.478 3808.785100 35.586300 4256 4975 10000 229096316.040312 1896847485.854938 0.000522 0.002166 10000
0.144 0.482 3970.143100 37.228000 4469 5190 10000 238530821.173532 2087469041.549666 0.000510 0.001998 10000
0.147 0.450 2710.937200 24.970000 2846 3560 10000 118811960.469953 1731326862.226654 0.000364 0.001749 10000
0.147 0.454 2868.502700 26.488700 3040 3771 10000 119495349.060363 1628651221.420059 0.000374 0.001520 10000
0.147 0.458 3030.663000 27.907000 3232 3974 10000 143740083.478816 1827973285.134561 0.000412 0.001862 10000
0.147 0.462 3190.367000 29.375900 3425 4173 10000 167003532.975666 1854346138.993995 0.000465 0.002140 10000
0.147 0.466 3342.609900 30.843600 3630 4380 10000 186006832.669298 1990672420.359235 0.000430 0.001815 10000
0.147 0.470 3479.260800 32.208300 3811 4569 10000 184434077.222418 1767410482.332249 0.000444 0.001879 10000
0.147 0.474 3641.680900 33.733200 4019 4773 10000 199104882.167128 1944657887.838660 0.000496 0.001891 10000
0.147 0.478 3801.677000 35.297500 4226 4972 10000 237716381.988679 2232926928.620015 0.000505 0.002019 10000
0.147 0.482 3962.291100 36.819600 4435 5188 10000 199536491.860947 1612910114.818871 0.000555 0.002306 10000
0.150 0.448 2611.455300 23.951800 2725 3458 10000 108209017.155295 1744306296.758244 0.000351 0.001641 10000
0.150 0.452 2770.215900 25.341500 2909 3662 10000 109056425.800480 1425943400.440799 0.000376 0.001783 10000
0.150 0.456 2925.944900 26.777200 3095 3864 10000 113676209.046111 1453088403.747127 0.000387 0.001821 10000
0.150 0.460 3094.189600 28.326100 3297 4080 10000 142239593.582651 1849604051.871912 0.000416 0.001866 10000
0.150 0.464 3252.631500 29.785600 3495 4277 10000 163499452.840481 1827079362.775292 0.000436 0.001960 10000
0.150 0.468 3394.991000 31.283000 3688 4476 10000 186178874.812844 1961843160.661964 0.000452 0.001839 10000
0.150 0.472 3537.534300 32.605200 3874 4665 10000 194607202.435551 1947267697.330940 0.000493 0.001922 10000
0.150 0.476 3697.391200 34.098800 4071 4854 10000 195531277.220876 1811144030.348013 0.000536 0.002199 10000
0.150 0.480 3860.030200 35.577800 4287 5063 10000 240088160.738931 2355875683.705008 0.000557 0.002161 10000
0.153 0.448 2585.829100 23.526200 2687 3452 10000 104864683.681526 1731112325.045928 0.000393 0.001844 10000
0.153 0.452 2743.364100 24.941600 2869 3652 10000 100332028.551080 1428919370.515336 0.000386 0.001745 10000
0.153 0.456 2903.290900 26.409700 3063 3864 10000 131050642.502159 1720240724.006843 0.000407 0.001814 10000
0.153 0.460 3077.718700 27.971500 3259 4070 10000 120800168.166703 1389499103.941729 0.000475 0.002271 10000
0.153 0.464 3231.993200 29.447700 3451 4274 10000 166833452.330251 2241005783.879350 0.000483 0.002282 10000
0.153 0.468 3382.542300 30.982200 3659 4488 10000 171431215.921334 1831088993.853146 0.000411 0.001766 10000
0.153 0.472 3518.542600 32.180400 3831 4657 10000 191879519.724167 1989630717.908479 0.000487 0.002228 10000
0.153 0.476 3685.536800 33.782300 4045 4855 10000 204324281.969176 2002156760.537810 0.000510 0.002171 10000
0.153 0.480 3842.670700 35.269400 4253 5069 10000 237150761.562402 2626946698.216557 0.000497 0.001923 10000
0.156 0.448 2561.839700 23.249300 2655 3458 10000 64596054.164566 784400595.850373 0.000342 0.001628 10000
0.156 0.452 2714.568200 24.570400 2835 3653 10000 90926885.693362 1181353477.576227 0.000364 0.001625 10000
0.156 0.456 2886.748600 26.101500 3035 3872 10000 113145284.279021 1382885159.115055 0.000378 0.001744 10000
0.156 0.460 3054.808100 27.623400 3229 4064 10000 122310868.717396 1517299078.199683 0.000445 0.002144 10000
0.156 0.464 3207.006600 29.120700 3421 4275 10000 152646718.970835 1819823562.797426 0.000433 0.001848 10000
0.156 0.468 3369.460600 30.595900 3622 4485 10000 173161000.727616 1872288062.708375 0.000432 0.002002 10000
0.156 0.472 3503.662700 31.918900 3804 4670 10000 184966729.803192 2041133467.901926 0.000439 0.001793 10000
0.156 0.476 3675.208000 33.416400 4017 4879 10000 199252639.096034 2112933851.581360 0.000494 0.002206 10000
0.156 0.480 3826.445300 34.881700 4215 5073 10000 199538085.823789 1769110339.304895 0.000486 0.001966 10000
0.159 0.450 2623.630500 23.694000 2722 3571 10000 81306142.435841 1373290530.171648 0.000336 0.001529 10000
0.159 0.454 2769.889700 24.912300 2885 3741 10000 85937524.309841 1004586354.443641 0.000404 0.001878 10000
0.159 0.458 2943.182900 26.406600 3088 3964 10000 125034158.712479 1813005385.992502 0.000418 0.001953 10000
0.159 0.462 3114.093800 28.097700 3300 4175 10000 108700364.396444 1307320119.929741 0.000383 0.001746 10000
0.159 0.466 3266.978400 29.503400 3482 4373 10000 153607203.201437 1832418643.767794 0.000429 0.001920 10000
0.159 0.470 3431.329100 30.996600 3695 4598 10000 161283337.854128 1582669187.304276 0.000398 0.001770 10000
0.159 0.474 3568.601200 32.344100 3872 4775 10000 193265341.618073 2095627101.773598 0.000457 0.001904 10000
0.159 0.478 3727.978800 33.781000 4076 4964 10000 206306080.245334 2239078102.216599 0.000479 0.002015 10000
0.159 0.482 3876.003200 35.020700 4267 5142 10000 190637575.772300 1546529334.462165 0.000513 0.001973 10000
0.162 0.450 2601.772500 23.331800 2691 3565 10000 90609661.295998 1456909785.161517 0.000346 0.001781 10000
0.162 0.454 2745.631500 24.553400 2854 3738 10000 95096439.664057 1384645276.544948 0.000380 0.001850 10000
0.162 0.458 2929.864000 26.142500 3067 3973 10000 132997698.551789 1997954311.943535 0.000403 0.001871 10000
0.162 0.462 3104.698800 27.849300 3282 4195 10000 117668790.244456 1347654999.378040 0.000365 0.001684 10000
0.162 0.466 3249.991200 29.119900 3451 4379 10000 151592298.579426 2179995165.600760 0.000412 0.001804 10000
