# mu sigma av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m  runtime_conv(s)  std_runtime_conv(s)  nsamples
0.006 0.392 3070.013000 139.857200 4653 4744 10000 236829847.911067 1130715866.052662 0.004417 0.011255 10000
0.006 0.396 3262.035300 152.378900 5067 5160 10000 311567870.781655 1495522919.906785 0.004809 0.012369 10000
0.006 0.400 3405.935600 164.998300 5434 5528 10000 272027358.349171 1159003882.315459 0.005281 0.013440 10000
0.006 0.404 3576.740800 178.304100 5833 5931 10000 304433965.404456 1356175434.631003 0.005227 0.011972 10000
0.009 0.372 2168.300900 84.843400 2844 2902 10000 129531380.124777 950493059.763638 0.002788 0.007936 10000
0.009 0.376 2337.393300 94.535400 3169 3229 10000 159199126.012685 962850414.388795 0.003165 0.009264 10000
0.009 0.380 2537.796900 104.750800 3507 3572 10000 175016125.705635 1049691681.648980 0.003526 0.010204 10000
0.009 0.384 2729.507800 115.365400 3853 3926 10000 191222946.545180 1073318518.545097 0.003670 0.010125 10000
0.009 0.388 2924.131200 126.763800 4225 4310 10000 220249097.642656 1243261839.024765 0.004169 0.011265 10000
0.009 0.392 3102.740800 138.640900 4607 4698 10000 246081388.843365 1242969874.467537 0.004112 0.010156 10000
0.009 0.396 3304.255900 150.890900 4988 5085 10000 266440823.207614 1286652312.864929 0.004974 0.013097 10000
0.009 0.400 3449.465300 163.554400 5386 5486 10000 292237994.110550 1311909841.556850 0.004994 0.012344 10000
0.009 0.404 3617.384800 176.514800 5769 5870 10000 296860886.181332 1327184282.398367 0.005074 0.011819 10000
0.012 0.372 2166.959400 83.846100 2786 2847 10000 120454362.203270 860972660.500610 0.002955 0.009216 10000
0.012 0.376 2370.749700 93.575500 3132 3197 10000 170980261.385031 1150455089.736704 0.003029 0.009258 10000
0.012 0.380 2561.170700 103.751300 3467 3538 10000 181398692.712772 1174238518.605855 0.003238 0.009546 10000
0.012 0.384 2749.681200 114.584800 3808 3884 10000 186320060.651259 1081218235.337473 0.003469 0.009589 10000
0.012 0.388 2956.103000 125.498800 4175 4261 10000 213800297.379567 1253095583.023092 0.003809 0.010308 10000
0.012 0.392 3138.962400 136.936300 4540 4633 10000 225016185.166275 1179525384.936566 0.004161 0.010983 10000
0.012 0.396 3325.926500 149.259000 4915 5015 10000 238362295.558668 1155053318.228565 0.004693 0.012771 10000
0.012 0.400 3502.863800 162.112500 5329 5429 10000 288060497.936572 1358073612.995032 0.004847 0.012020 10000
0.012 0.404 3645.163900 174.517800 5693 5798 10000 273171359.101703 1172130784.828740 0.005165 0.012430 10000
0.015 0.372 2170.582000 82.937600 2747 2812 10000 121446737.904231 979264478.483414 0.002731 0.008188 10000
0.015 0.376 2382.771600 92.462700 3076 3149 10000 129683892.946136 944913441.162081 0.002958 0.008310 10000
0.015 0.380 2557.572500 102.423200 3394 3469 10000 144850864.880355 861355946.848973 0.003434 0.010091 10000
0.015 0.384 2767.170300 113.306300 3752 3833 10000 165208473.222137 972176994.807193 0.003523 0.009693 10000
0.015 0.388 2966.076500 124.487300 4106 4190 10000 188415683.531457 1079971984.161415 0.004051 0.010833 10000
0.015 0.392 3150.890700 135.765900 4472 4564 10000 216691681.535301 1142969369.718062 0.004133 0.010247 10000
0.015 0.396 3346.922500 147.773600 4860 4960 10000 235020515.107000 1191159096.272652 0.004306 0.010954 10000
0.015 0.400 3549.965700 160.890500 5262 5365 10000 260968157.768268 1219336697.906272 0.004663 0.012083 10000
0.015 0.404 3686.048600 172.721900 5638 5750 10000 288369118.855350 1328109930.154322 0.005140 0.012483 10000
0.018 0.376 2377.229600 91.468300 3021 3096 10000 126279035.517208 848298124.192685 0.002938 0.008976 10000
0.018 0.380 2580.060600 101.400500 3362 3439 10000 160546085.041586 1025935724.627697 0.003285 0.009527 10000
0.018 0.384 2778.932300 112.345800 3706 3789 10000 183440663.328669 1211615606.764627 0.003450 0.009687 10000
0.018 0.388 2976.310200 122.649200 4043 4130 10000 173990107.695745 984107273.445735 0.003771 0.010249 10000
0.018 0.392 3186.234100 134.563300 4421 4514 10000 210274250.317691 1196170563.325242 0.003975 0.010238 10000
0.018 0.396 3372.421700 146.465000 4793 4897 10000 226989749.241682 1223713419.445733 0.004422 0.011296 10000
0.018 0.400 3573.700900 159.437600 5187 5295 10000 234253672.757453 1132968123.312919 0.004764 0.012068 10000
0.018 0.404 3718.034900 170.845000 5554 5670 10000 278035037.821218 1282199147.165202 0.005167 0.013671 10000
0.018 0.408 3887.243200 183.952300 5944 6056 10000 280934027.260712 1240815506.495606 0.005768 0.013823 10000
0.021 0.376 2398.444900 90.850500 2989 3064 10000 111382601.853402 824878138.014704 0.002945 0.009293 10000
0.021 0.380 2610.895400 100.453000 3306 3383 10000 129012650.645475 876650806.987316 0.003607 0.011915 10000
0.021 0.384 2803.535700 111.289100 3663 3748 10000 148245351.990277 877437848.020113 0.003291 0.009230 10000
0.021 0.388 2984.457900 121.282100 3983 4074 10000 160420542.068648 914659567.093077 0.003731 0.010095 10000
0.021 0.392 3204.434800 133.490200 4368 4460 10000 191138596.144797 1077219912.131332 0.004043 0.010284 10000
0.021 0.396 3397.149100 144.957600 4727 4826 10000 216299900.485443 1188751055.367333 0.004355 0.011521 10000
0.021 0.400 3600.665300 157.619400 5127 5239 10000 247632686.102898 1294606326.613673 0.004765 0.012190 10000
0.021 0.404 3752.895100 169.361600 5488 5606 10000 269747914.057221 1297683244.829576 0.005098 0.013020 10000
0.021 0.408 3928.029300 182.532900 5889 6003 10000 279268770.200530 1205134540.005745 0.005622 0.014411 10000
0.024 0.376 2404.073500 89.785100 2950 3026 10000 112742343.602782 948650168.018050 0.002770 0.008453 10000
0.024 0.380 2606.019400 99.345300 3257 3335 10000 123937077.166173 878395297.515384 0.003315 0.010501 10000
0.024 0.384 2821.422100 110.402900 3625 3710 10000 152424440.475819 984376025.268274 0.003335 0.009508 10000
0.024 0.388 3004.942100 120.135700 3944 4042 10000 171166098.643314 1082969242.512949 0.003669 0.010785 10000
0.024 0.392 3225.155700 132.225900 4307 4405 10000 181892035.695085 1090865361.503171 0.004110 0.011271 10000
0.024 0.396 3425.808500 144.050400 4680 4789 10000 205057972.002436 1151292850.773784 0.004246 0.011094 10000
0.024 0.400 3624.736100 156.558700 5063 5180 10000 229544248.523279 1237571260.574780 0.004612 0.011653 10000
0.024 0.404 3795.518800 168.289700 5437 5556 10000 244559305.172540 1199606387.712395 0.004871 0.012060 10000
0.024 0.408 3981.088400 180.982600 5825 5944 10000 269974287.780720 1279877395.922486 0.005559 0.014582 10000
0.027 0.376 2397.513000 89.065300 2910 2992 10000 97029058.387887 722480990.190434 0.002710 0.007502 10000
0.027 0.380 2618.539800 98.644200 3224 3306 10000 133711865.261223 1047023225.421293 0.003094 0.009239 10000
0.027 0.384 2838.090200 108.914700 3570 3661 10000 140410189.787746 953793558.082363 0.003335 0.010357 10000
0.027 0.388 3003.896500 118.826100 3880 3981 10000 144803940.390381 857979475.008566 0.003745 0.009988 10000
0.027 0.392 3250.863600 130.879100 4266 4369 10000 171802740.979144 1042273326.981814 0.004118 0.011214 10000
0.027 0.396 3449.640200 142.541500 4629 4746 10000 180778347.825748 963030127.620921 0.004150 0.011016 10000
0.027 0.400 3653.605800 154.915100 5007 5129 10000 213172174.421185 1203796530.818744 0.004639 0.012178 10000
0.027 0.404 3833.888100 167.119100 5390 5516 10000 242176710.223035 1225296467.508355 0.004657 0.011166 10000
0.027 0.408 4008.213200 179.537000 5754 5877 10000 263322951.181910 1346043010.050335 0.005685 0.014463 10000
0.030 0.376 2405.791100 88.342000 2872 2955 10000 87479417.395459 686074710.871650 0.002770 0.008985 10000
0.030 0.380 2634.299900 97.765700 3191 3279 10000 104156297.127418 843017304.670179 0.003181 0.009093 10000
0.030 0.384 2840.390900 107.818400 3522 3621 10000 131377688.426632 938003609.695034 0.003332 0.009814 10000
0.030 0.388 3029.793300 117.868200 3847 3954 10000 156905993.363618 1021093524.698273 0.003654 0.009935 10000
0.030 0.392 3275.097300 129.876100 4233 4345 10000 168749019.060179 1068002182.728311 0.003938 0.010897 10000
0.030 0.396 3472.450000 140.963800 4572 4692 10000 180229151.197264 1077398240.058306 0.004434 0.012145 10000
0.030 0.400 3685.298800 153.718200 4964 5093 10000 193149770.487636 1050972974.107064 0.004171 0.010369 10000
0.030 0.404 3871.771100 165.721200 5328 5459 10000 215990064.653197 1087844093.905549 0.004849 0.012698 10000
0.030 0.408 4045.023300 177.907600 5706 5838 10000 249832627.380005 1256331741.876431 0.005133 0.013240 10000
0.033 0.376 2413.771200 87.276900 2844 2935 10000 86454207.935491 729640375.561241 0.002670 0.008324 10000
0.033 0.380 2631.199600 97.266900 3155 3244 10000 104665294.718616 820465345.256197 0.002889 0.008655 10000
0.033 0.384 2844.611300 107.028700 3479 3583 10000 135833801.405236 986668610.545903 0.003071 0.009075 10000
0.033 0.388 3053.603100 117.021300 3811 3925 10000 139461158.087852 946596927.366011 0.003344 0.008836 10000
0.033 0.392 3282.623300 128.809000 4183 4299 10000 158795508.702290 998276752.348008 0.003683 0.010122 10000
0.033 0.396 3486.664700 139.782800 4519 4643 10000 178346237.545600 1056974371.075717 0.004166 0.011674 10000
0.033 0.400 3706.979500 152.399500 4908 5039 10000 186559541.330953 1048748811.581233 0.004164 0.010469 10000
0.033 0.404 3892.862900 164.497300 5271 5412 10000 211553423.136031 1188014939.984812 0.004358 0.010300 10000
0.033 0.408 4081.281700 176.570700 5655 5794 10000 244585443.416847 1244329370.591330 0.005009 0.012982 10000
0.036 0.376 2411.171700 86.533000 2806 2895 10000 72324353.083687 592192918.887111 0.002747 0.008806 10000
0.036 0.380 2654.242900 96.252300 3135 3227 10000 96445893.454345 836200977.548061 0.002831 0.009157 10000
0.036 0.384 2860.247600 105.899700 3429 3537 10000 105401105.712569 834932921.038059 0.003255 0.010191 10000
0.036 0.388 3072.279800 116.284700 3774 3893 10000 135232891.699947 947788637.687796 0.003500 0.009804 10000
0.036 0.392 3304.987100 127.698400 4143 4262 10000 157852875.870054 1078820393.539692 0.003620 0.010210 10000
0.036 0.396 3507.339300 138.734100 4477 4613 10000 148817389.664828 902807970.349264 0.004003 0.010550 10000
0.036 0.400 3733.009000 150.956600 4859 4988 10000 183652746.412970 1077856160.419268 0.004312 0.011670 10000
0.036 0.404 3912.462900 162.916800 5213 5360 10000 190890659.326679 999909404.403518 0.004614 0.011367 10000
0.036 0.408 4123.148300 175.503400 5606 5747 10000 232034564.690771 1273154495.449894 0.005089 0.012980 10000
0.039 0.376 2413.081500 85.629200 2775 2867 10000 72640865.943828 691675969.583947 0.002771 0.009115 10000
0.039 0.380 2647.029700 95.317800 3082 3182 10000 90583434.896144 791921174.255031 0.003001 0.009986 10000
0.039 0.384 2851.466600 105.037800 3390 3508 10000 101604024.408358 766195761.338475 0.003110 0.009237 10000
0.039 0.388 3078.997600 115.166200 3721 3848 10000 121792614.683559 859741584.260448 0.003551 0.010839 10000
0.039 0.392 3314.991400 126.903900 4095 4227 10000 145471082.325693 1004581146.623902 0.003567 0.009935 10000
0.039 0.396 3507.177300 137.659200 4425 4569 10000 148917825.301750 942207556.516202 0.003846 0.010323 10000
0.039 0.400 3740.986900 149.709500 4796 4936 10000 177756199.497977 1025021232.622872 0.004333 0.011511 10000
0.039 0.404 3936.208800 161.359900 5164 5311 10000 200163173.399194 1145339484.539011 0.004518 0.011569 10000
0.039 0.408 4145.568600 174.088900 5545 5695 10000 208339650.166286 1094717637.634469 0.004722 0.011747 10000
0.042 0.376 2406.808800 84.805900 2746 2842 10000 69270090.666045 630901951.767628 0.002628 0.008536 10000
0.042 0.380 2646.932300 94.807600 3054 3161 10000 79989376.006393 754921729.824720 0.002756 0.008651 10000
0.042 0.384 2859.237700 104.014100 3355 3478 10000 106178343.738774 851132273.625773 0.003133 0.010111 10000
0.042 0.388 3091.851800 114.501000 3676 3816 10000 120955090.464305 965687872.345789 0.003774 0.011915 10000
0.042 0.392 3329.794800 125.400400 4053 4199 10000 130408013.007209 869881400.693321 0.003493 0.010146 10000
0.042 0.396 3525.175000 136.358400 4389 4541 10000 152705327.527041 1012903508.928674 0.003637 0.009464 10000
0.042 0.400 3764.567000 148.185800 4744 4896 10000 159719102.874854 1010076304.358587 0.004596 0.012708 10000
0.042 0.404 3981.451900 160.280300 5125 5278 10000 183539786.944542 1068634941.249818 0.004577 0.012295 10000
0.042 0.408 4163.987900 172.779300 5486 5638 10000 179828593.515253 874439305.003276 0.004882 0.012195 10000
0.045 0.380 2640.503500 94.010300 3019 3133 10000 71529767.286585 656265836.341684 0.002793 0.008946 10000
0.045 0.384 2863.955600 103.160100 3314 3442 10000 86531514.716472 726717659.179067 0.003252 0.009704 10000
0.045 0.388 3090.293500 113.727800 3644 3783 10000 99078195.578478 722026200.174255 0.003323 0.009426 10000
0.045 0.392 3327.120800 124.045600 3998 4154 10000 133373294.840600 947164138.190393 0.003542 0.010154 10000
0.045 0.396 3532.905000 135.208900 4339 4496 10000 132513183.837078 818977460.717677 0.003673 0.009963 10000
0.045 0.400 3758.681600 146.694300 4684 4838 10000 155072128.532358 1038204780.083570 0.004301 0.011656 10000
0.045 0.404 3999.493500 159.024700 5081 5248 10000 171989714.678068 995289916.276539 0.004610 0.012362 10000
0.045 0.408 4186.049100 171.437000 5442 5606 10000 189031344.797378 1009778059.239020 0.004490 0.011028 10000
0.045 0.412 4394.351700 183.632200 5821 5987 10000 227544137.887412 1268018947.391194 0.005133 0.012964 10000
0.048 0.380 2637.219700 93.273000 2997 3119 10000 68104189.727219 610380031.285437 0.002578 0.008124 10000
0.048 0.384 2852.058200 102.057000 3259 3395 10000 73857571.270909 652732777.863320 0.003230 0.010266 10000
0.048 0.388 3106.253300 112.999800 3630 3780 10000 106585354.923546 829571351.862206 0.003121 0.009000 10000
0.048 0.392 3335.829000 122.933500 3954 4118 10000 115927422.122000 931474081.646984 0.003397 0.009126 10000
0.048 0.396 3556.932700 134.341000 4309 4471 10000 141630543.114965 998577028.600305 0.003631 0.010184 10000
0.048 0.400 3763.294500 145.531300 4637 4806 10000 146937378.808323 940131554.790697 0.004192 0.011413 10000
0.048 0.404 4016.257300 157.838700 5025 5202 10000 158315987.048297 981283490.913812 0.004508 0.012237 10000
0.048 0.408 4209.738800 169.707200 5386 5559 10000 190258178.498291 1108801913.830700 0.004604 0.011806 10000
0.048 0.412 4416.629100 182.379300 5770 5950 10000 190162060.638730 987533675.377381 0.004571 0.010588 10000
0.051 0.380 2634.182700 92.330000 2969 3098 10000 66890277.923652 620167193.558028 0.002617 0.008485 10000
0.051 0.384 2836.868900 101.252900 3227 3372 10000 68462789.968280 625090794.189433 0.003019 0.008357 10000
0.051 0.388 3123.962300 112.117500 3597 3761 10000 98476814.718839 856113611.835044 0.003352 0.009767 10000
0.051 0.392 3326.123500 121.856600 3898 4067 10000 98205930.969070 691484337.277535 0.003655 0.010579 10000
0.051 0.396 3558.162800 133.171600 4253 4418 10000 126962547.626818 851561264.369175 0.004173 0.012302 10000
0.051 0.400 3781.830500 144.326000 4597 4778 10000 138729188.072365 915712197.223619 0.004407 0.012138 10000
0.051 0.404 4015.164200 156.530000 4964 5143 10000 156787664.474083 1014564130.363653 0.004776 0.012634 10000
0.051 0.408 4240.588200 168.808100 5350 5536 10000 177415219.602972 1057457981.333741 0.004506 0.011134 10000
0.051 0.412 4442.680200 181.256300 5729 5919 10000 194696455.284775 1099701562.870402 0.004676 0.011127 10000
0.054 0.380 2631.177100 91.701300 2945 3087 10000 72284619.486029 708715425.986356 0.002567 0.007928 10000
0.054 0.384 2836.988500 100.503900 3208 3362 10000 71877965.928734 740393388.223084 0.002857 0.008034 10000
0.054 0.388 3117.851400 111.302100 3544 3716 10000 95275384.224054 914394213.800828 0.003316 0.010418 10000
0.054 0.392 3323.850600 120.845100 3860 4033 10000 100659113.330290 750704643.957392 0.003508 0.009854 10000
0.054 0.396 3570.686200 132.126200 4215 4391 10000 126267235.619638 932511783.254353 0.003893 0.010621 10000
0.054 0.400 3791.345200 143.185100 4563 4752 10000 138070443.601874 943647668.974859 0.004128 0.011029 10000
0.054 0.404 4024.610200 155.291000 4919 5112 10000 142283711.780191 913770294.713948 0.004447 0.011597 10000
0.054 0.408 4255.293600 167.508800 5289 5485 10000 168539575.793757 1099557947.514027 0.004722 0.012396 10000
0.054 0.412 4468.269400 179.483700 5677 5880 10000 182569403.604243 1034006158.354786 0.004950 0.012412 10000
0.057 0.380 2620.841100 90.717200 2897 3046 10000 68110089.959561 656602445.308177 0.002827 0.009398 10000
0.057 0.384 2838.285100 99.589200 3182 3350 10000 62345637.316928 543759825.551232 0.002943 0.008664 10000
0.057 0.388 3100.482000 110.239500 3495 3673 10000 75516595.739336 748279268.910985 0.003267 0.009890 10000
0.057 0.392 3327.060800 119.708400 3814 4001 10000 100411176.498617 852368324.132388 0.003716 0.010722 10000
0.057 0.396 3572.149300 131.119300 4168 4361 10000 100484374.179429 724992083.685537 0.003804 0.010241 10000
0.057 0.400 3801.022900 142.356800 4522 4719 10000 119094514.037772 763243226.726376 0.004235 0.011568 10000
0.057 0.404 4036.119400 154.336700 4879 5087 10000 131544031.198103 839494082.489705 0.004317 0.011236 10000
0.057 0.408 4268.844900 165.965100 5255 5465 10000 156069358.008664 997791768.022088 0.004476 0.011172 10000
0.057 0.412 4493.913100 178.084700 5632 5852 10000 178272200.811365 1058520927.512710 0.004626 0.011123 10000
0.060 0.380 2615.477600 90.055400 2866 3022 10000 66863780.573398 705386592.826216 0.002827 0.009097 10000
0.060 0.384 2830.334300 98.740800 3152 3328 10000 68509733.790574 637636050.193747 0.002819 0.008173 10000
0.060 0.388 3078.376000 109.177700 3458 3644 10000 61789069.880151 538016709.576478 0.003236 0.009268 10000
0.060 0.392 3329.434700 118.816200 3775 3975 10000 91075091.462639 812055797.099091 0.003673 0.010593 10000
0.060 0.396 3568.361500 130.348300 4129 4332 10000 98467203.932505 710546364.153973 0.003503 0.009315 10000
0.060 0.400 3810.526000 141.337600 4478 4690 10000 119278020.601974 795500093.051006 0.004217 0.012518 10000
0.060 0.404 4057.452700 153.129300 4849 5068 10000 127123252.028712 837145033.307834 0.004295 0.011478 10000
0.060 0.408 4284.303400 165.107200 5211 5435 10000 140909456.818532 844674984.013731 0.004565 0.011700 10000
0.060 0.412 4507.638200 176.668700 5569 5807 10000 153745131.923972 915596702.526269 0.004966 0.012598 10000
0.063 0.380 2610.628900 89.090200 2836 3000 10000 63222903.220631 726278032.915640 0.002741 0.008411 10000
0.063 0.384 2822.602700 97.743900 3118 3300 10000 62740021.477690 569613052.615408 0.002842 0.008573 10000
0.063 0.388 3074.940400 108.149300 3438 3646 10000 68547080.834068 619774743.470553 0.002957 0.008265 10000
0.063 0.392 3330.450100 117.627400 3738 3951 10000 73808120.209659 715006669.211291 0.003495 0.010461 10000
0.063 0.396 3577.028000 129.182300 4092 4309 10000 104580745.582825 854933231.476713 0.003617 0.010133 10000
0.063 0.400 3817.204000 140.015700 4426 4653 10000 114381492.156800 864151175.459231 0.004242 0.012454 10000
0.063 0.404 4056.831700 151.648700 4799 5034 10000 122509171.638064 823822086.494493 0.004277 0.011889 10000
0.063 0.408 4295.289300 163.710000 5158 5396 10000 134793788.623545 882009695.635344 0.004575 0.012887 10000
0.063 0.412 4523.689900 175.387700 5531 5777 10000 155575380.852862 946643206.675139 0.004746 0.012727 10000
0.066 0.380 2597.727600 87.891100 2789 2963 10000 51219730.986310 668356191.212821 0.002829 0.009875 10000
0.066 0.384 2825.135700 96.850600 3090 3282 10000 71612275.418275 707918502.130150 0.003033 0.009130 10000
0.066 0.388 3066.999200 106.796000 3401 3621 10000 66831998.129857 655714260.034488 0.002923 0.008507 10000
0.066 0.392 3306.228000 116.471300 3690 3923 10000 63006839.284170 550278863.902216 0.003432 0.009841 10000
0.066 0.396 3573.302800 127.822300 4039 4277 10000 90195516.996703 731754220.437027 0.003902 0.011444 10000
0.066 0.400 3815.673400 138.664000 4387 4632 10000 114319754.840801 901672492.050823 0.004217 0.011825 10000
0.066 0.404 4064.630600 150.346200 4761 5016 10000 117633194.235161 759027335.739014 0.004273 0.011870 10000
0.066 0.408 4301.915400 162.327600 5117 5371 10000 131294978.142042 909310359.537211 0.004447 0.012244 10000
0.066 0.412 4540.675700 174.320300 5495 5750 10000 144220686.576125 898654427.086371 0.004479 0.011378 10000
0.069 0.380 2584.852500 87.108500 2763 2956 10000 45304493.677169 530331923.949068 0.002689 0.009148 10000
0.069 0.384 2814.174100 95.708700 3051 3262 10000 58713167.524291 594770148.226867 0.002836 0.008825 10000
0.069 0.388 3045.418600 105.168200 3356 3587 10000 64936723.254705 653252816.330651 0.002911 0.008411 10000
0.069 0.392 3292.686700 115.214300 3657 3909 10000 63488421.942596 539714010.009952 0.003362 0.009656 10000
0.069 0.396 3573.120000 126.456800 3999 4249 10000 75559454.438237 687416812.857424 0.003569 0.010315 10000
0.069 0.400 3809.510300 137.298800 4337 4604 10000 102578187.671634 779572765.314679 0.003976 0.010947 10000
0.069 0.404 4070.499700 149.084500 4712 4983 10000 128993366.150814 992717746.287220 0.004231 0.011743 10000
0.069 0.408 4304.205700 161.115700 5075 5341 10000 124795742.369171 825344104.541569 0.004388 0.011885 10000
0.069 0.412 4557.366700 173.238900 5456 5729 10000 141290032.815286 942251984.103322 0.004491 0.011531 10000
0.072 0.380 2569.249800 86.279500 2736 2943 10000 35442625.352895 394629045.001313 0.002482 0.007487 10000
0.072 0.384 2802.942100 94.711900 3013 3241 10000 51023202.522484 554467691.993853 0.002848 0.009137 10000
0.072 0.388 3028.150200 104.030400 3314 3560 10000 69458584.753128 666055291.273575 0.002885 0.008276 10000
0.072 0.392 3288.892200 114.117300 3629 3890 10000 71646258.191204 683377556.087504 0.003291 0.009553 10000
0.072 0.396 3565.040800 125.467900 3963 4230 10000 68832042.295700 620936945.020949 0.003566 0.010562 10000
0.072 0.400 3800.642600 135.939700 4286 4561 10000 87355799.497585 669974872.744460 0.003929 0.010672 10000
0.072 0.404 4079.311300 147.663600 4673 4957 10000 110002757.852853 813895355.510532 0.004471 0.012205 10000
0.072 0.408 4321.663800 159.664100 5052 5343 10000 113738066.156162 751719352.945807 0.004379 0.011368 10000
0.072 0.412 4566.018900 171.434000 5412 5705 10000 133597717.317498 953544992.472720 0.004568 0.011282 10000
0.075 0.380 2550.243600 85.273800 2705 2927 10000 35257356.957464 419970532.766089 0.002442 0.007470 10000
0.075 0.384 2793.977400 94.069500 2993 3238 10000 44284943.570726 493228001.905419 0.002561 0.007161 10000
0.075 0.388 3022.888100 103.058300 3272 3535 10000 60392699.617293 597485215.949762 0.003062 0.009448 10000
0.075 0.392 3279.670400 113.142000 3591 3864 10000 55060020.926495 474319914.527485 0.003493 0.009718 10000
0.075 0.396 3556.414000 124.215800 3938 4215 10000 68877271.199517 629846701.540738 0.003475 0.009915 10000
0.075 0.400 3802.963100 134.383900 4248 4538 10000 95377297.865477 906889458.279908 0.004078 0.010855 10000
0.075 0.404 4071.645500 146.247900 4620 4926 10000 108181885.183640 802237525.958218 0.004347 0.012166 10000
0.075 0.408 4322.543000 158.415000 5008 5314 10000 113674874.352805 748124828.473324 0.004141 0.010225 10000
0.075 0.412 4558.425100 169.553300 5356 5666 10000 120942553.569375 841051408.122443 0.004488 0.011690 10000
0.078 0.380 2539.575600 84.535600 2686 2929 10000 33210879.186696 351405454.146004 0.002307 0.006718 10000
0.078 0.384 2777.185200 92.975800 2951 3210 10000 41172857.200559 523238892.509953 0.002753 0.008940 10000
0.078 0.388 3008.526900 101.635900 3231 3510 10000 53332732.351186 541997612.014196 0.003233 0.010051 10000
0.078 0.392 3269.736300 111.945100 3563 3856 10000 59775594.779030 557001342.625606 0.003382 0.009463 10000
0.078 0.396 3554.753400 123.269400 3918 4209 10000 71633772.474059 646776539.594003 0.003300 0.008769 10000
0.078 0.400 3784.554300 133.203800 4201 4503 10000 67337250.582833 601902597.261862 0.003691 0.009391 10000
0.078 0.404 4075.113300 144.952500 4577 4894 10000 87019543.156155 669628045.224548 0.004259 0.012199 10000
0.078 0.408 4327.928700 156.951700 4964 5290 10000 110630861.984802 808792686.849833 0.004058 0.009895 10000
0.078 0.412 4568.084700 167.938500 5321 5649 10000 116550953.266537 780385634.632107 0.004600 0.011680 10000
0.081 0.380 2534.440600 83.569500 2661 2921 10000 33831990.970809 417498343.722560 0.002573 0.008472 10000
0.081 0.384 2757.999300 92.071700 2927 3193 10000 41642243.423261 497250267.718304 0.002543 0.007186 10000
0.081 0.388 2992.939800 100.533300 3195 3487 10000 47034929.502314 495972192.776839 0.003178 0.009305 10000
0.081 0.392 3267.404000 110.581900 3528 3841 10000 59661529.263225 589771877.658680 0.003347 0.010354 10000
0.081 0.396 3551.359300 122.002800 3880 4198 10000 56705557.369485 545797880.887179 0.003340 0.009856 10000
0.081 0.400 3771.777600 131.984600 4173 4491 10000 68395282.385146 598250744.477919 0.003512 0.009202 10000
0.081 0.404 4063.659100 143.322000 4531 4866 10000 98163940.213330 894272036.593057 0.004157 0.011215 10000
