-0.330	0.044	0.048	2
-0.320	0.104	0.108	2
-0.310	0.140	0.144	2
-0.300	0.168	0.178	2
-0.250	0.255	0.265	2
-0.200	0.322	0.332	2
-0.150	0.368	0.378	2
-0.100	0.425	0.435	2
-0.050	0.462	0.472	2
0.000	0.503	0.506	2
0.003	0.501	0.502	2
0.006	0.507	0.510	2
0.009	0.510	0.513	2
0.012	0.511	0.514	2
0.015	0.514	0.514	2
0.018	0.518	0.522	2
0.021	0.518	0.522	2
0.024	0.518	0.522	2
0.027	0.522	0.526	2
0.030	0.522	0.526	2
0.033	0.526	0.530	2
0.036	0.530	0.534	2
0.039	0.530	0.534	2
0.042	0.530	0.534	2
0.045	0.530	0.534	2
0.048	0.534	0.538	2
0.051	0.538	0.542	2
0.054	0.538	0.542	2
0.057	0.542	0.546	2
0.060	0.542	0.546	2
0.063	0.542	0.546	2
0.066	0.542	0.546	2
0.069	0.546	0.550	2
0.072	0.546	0.550	2
0.075	0.550	0.554	2
0.078	0.550	0.554	2
0.081	0.550	0.554	2
0.084	0.550	0.554	2
0.087	0.554	0.558	2
0.090	0.554	0.558	2
0.093	0.558	0.562	2
0.096	0.558	0.562	2
0.099	0.558	0.562	2
0.102	0.562	0.566	2
0.105	0.558	0.562	2
0.108	0.562	0.566	2
0.111	0.566	0.570	2
0.114	0.562	0.566	2
0.117	0.566	0.570	2
0.120	0.566	0.570	2
0.123	0.566	0.570	2
0.126	0.566	0.570	2
0.129	0.566	0.570	2
0.132	0.566	0.570	2
0.135	0.570	0.574	2
0.138	0.566	0.570	2
0.141	0.570	0.574	2
0.144	0.566	0.570	2
0.147	0.570	0.574	2
0.150	0.574	0.578	2
0.153	0.574	0.578	2
0.156	0.574	0.578	2
0.159	0.570	0.574	2
0.162	0.570	0.574	2
0.165	0.566	0.570	2
0.168	0.570	0.574	2
0.171	0.574	0.578	1
0.174	0.566	0.570	1
0.177	0.562	0.566	1
0.180	0.574	0.578	1
0.183	0.570	0.574	1
0.186	0.574	0.578	1
0.189	0.570	0.574	1
0.192	0.570	0.574	1
0.195	0.570	0.574	1
0.198	0.570	0.574	1
0.201	0.566	0.570	1
0.204	0.566	0.570	1
0.207	0.566	0.570	1
0.210	0.566	0.570	1
0.213	0.566	0.570	1
0.216	0.562	0.566	1
0.219	0.562	0.566	1
0.222	0.562	0.566	1
0.225	0.562	0.566	1
0.228	0.558	0.562	1
0.231	0.554	0.558	1
0.234	0.550	0.554	1
0.237	0.550	0.554	1
0.240	0.550	0.554	1
0.243	0.546	0.550	1
0.246	0.546	0.550	1
0.249	0.538	0.542	1
0.252	0.538	0.542	1
0.255	0.530	0.534	1
0.258	0.530	0.534	1
0.261	0.530	0.534	1
0.264	0.526	0.530	1
0.267	0.518	0.522	1
0.270	0.518	0.522	1
0.273	0.514	0.518	1
0.276	0.510	0.514	1
0.279	0.502	0.506	1
0.282	0.502	0.506	1
0.285	0.490	0.494	1
0.288	0.486	0.490	1
0.291	0.478	0.482	1
0.294	0.462	0.466	1
0.297	0.466	0.721	2
0.300	0.454	0.458	1
0.303	0.454	0.458	1
0.306	0.446	0.450	1
0.309	0.434	0.438	1
0.312	0.426	0.430	1
0.315	0.418	0.422	1
0.318	0.410	0.414	1
0.321	0.398	0.402	1
0.324	0.390	0.394	1
0.327	0.386	0.390	1
0.330	0.366	0.370	1
0.333	0.360	0.364	1
0.336	0.344	0.348	1
0.339	0.332	0.336	1
0.342	0.324	0.328	1
0.345	0.312	0.316	1
0.348	0.296	0.300	1
0.351	0.288	0.292	1
0.354	0.268	0.272	1
