0.0341	0.42
0.034	0.329
0.0335	0.22
0.033	0.187
0.0325	0.171
0.032	0.161
0.031	0.148
0.03	0.142
0.029	0.139
0.028	0.138
0.027	0.138
0.026	0.139
0.025	0.141
0.024	0.144
0.023	0.147
0.022	0.151
0.021	0.155
0.02	0.16
0.019	0.165
0.018	0.171
0.017	0.177
0.016	0.184
0.015	0.191
0.014	0.199
0.013	0.208
0.014	0.199
0.011	0.228
0.01	0.239
0.009	0.25
0.008	0.261
0.007	0.273
0.006	0.286
0.005	0.298
0.004	0.311
0.003	0.323
0.002	0.336
0.001	0.35
